batch_id,tijd_min,inlet_temp_C,exhaust_temp_C,bed_temp_C,spray_rate_gmin,pan_snelheid_RPM,exhaust_humidity_pct,drukval_mbar,gewichtstoename_pct,kern_gewicht_mg,coating_conc_pct,afwijking_temp,afwijking_spray,batch_kwaliteit
COAT-074,84,54.0,41.9,47.9,4.81,12.0,44.1,4.4,3.8,345.3,15.9,0.77,0.185,goed
COAT-074,85,53.9,40.5,46.8,4.81,12.2,44.8,4.3,3.802,345.3,15.9,0.88,0.19,goed
COAT-074,86,54.6,41.3,47.8,4.84,11.9,45.4,4.4,3.844,345.3,15.9,0.16,0.16,goed
COAT-074,87,54.2,40.4,46.8,4.89,11.7,44.6,4.4,3.944,345.3,15.9,0.64,0.109,goed
COAT-074,88,54.5,41.3,47.5,4.58,12.2,42.8,4.3,3.998,345.3,15.9,0.33,0.419,goed
COAT-074,89,54.3,40.5,46.9,4.78,11.8,42.8,4.5,4.003,345.3,15.9,0.56,0.222,goed
COAT-074,90,54.4,40.9,47.9,4.88,12.2,45.4,4.4,4.089,345.3,15.9,0.39,0.119,goed
COAT-074,91,54.2,40.8,47.4,4.87,12.0,45.8,4.4,4.051,345.3,15.9,0.63,0.128,goed
COAT-074,92,54.0,41.3,47.7,4.8,11.7,44.2,4.4,4.11,345.3,15.9,0.86,0.198,goed
COAT-074,93,54.5,41.2,48.0,4.9,11.8,45.6,4.4,4.163,345.3,15.9,0.37,0.098,goed
COAT-074,94,54.8,42.0,48.6,4.91,11.7,43.5,4.4,4.226,345.3,15.9,0.09,0.093,goed
COAT-074,95,54.3,41.2,47.4,4.86,12.1,43.8,4.4,4.251,345.3,15.9,0.58,0.142,goed
COAT-074,96,54.6,41.9,48.2,4.84,12.1,44.8,4.6,4.297,345.3,15.9,0.26,0.165,goed
COAT-074,97,54.4,42.0,48.4,4.8,12.1,43.9,4.3,4.307,345.3,15.9,0.51,0.201,goed
COAT-074,98,54.7,42.1,48.2,4.88,12.4,42.7,4.5,4.4,345.3,15.9,0.18,0.125,goed
COAT-074,99,55.1,42.7,49.4,4.84,12.2,44.3,4.4,4.455,345.3,15.9,0.22,0.164,goed
COAT-074,100,54.6,41.3,47.7,4.79,11.5,42.9,4.3,4.492,345.3,15.9,0.32,0.211,goed
COAT-074,101,54.4,41.1,48.0,4.85,12.1,44.3,4.5,4.568,345.3,15.9,0.53,0.15,goed
COAT-074,102,54.2,41.6,48.1,5.13,12.3,47.4,4.4,4.602,345.3,15.9,0.71,0.129,goed
COAT-074,103,54.2,41.5,47.9,4.85,11.8,44.6,4.4,4.692,345.3,15.9,0.75,0.151,goed
COAT-074,104,54.6,41.4,47.7,4.87,11.7,43.2,4.5,4.706,345.3,15.9,0.28,0.132,goed
COAT-074,105,53.9,41.6,47.6,4.88,12.0,44.5,4.6,4.724,345.3,15.9,1.07,0.124,goed
COAT-074,106,54.2,41.0,47.8,4.95,11.9,44.8,4.6,4.811,345.3,15.9,0.76,0.052,goed
COAT-074,107,54.6,42.2,48.8,4.74,12.3,43.1,4.6,4.841,345.3,15.9,0.29,0.255,goed
COAT-074,108,54.4,41.7,48.3,4.66,12.0,43.4,4.6,4.928,345.3,15.9,0.55,0.344,goed
COAT-074,109,54.6,41.6,47.9,5.02,11.8,44.9,4.5,4.937,345.3,15.9,0.36,0.023,goed
COAT-074,110,54.5,41.6,48.3,4.72,12.0,42.7,4.8,4.998,345.3,15.9,0.45,0.281,goed
COAT-074,111,54.7,42.5,48.7,4.9,12.1,43.1,4.6,5.065,345.3,15.9,0.26,0.098,goed
COAT-074,112,54.3,41.2,47.9,4.72,11.7,44.7,4.5,5.054,345.3,15.9,0.66,0.277,goed
COAT-074,113,54.5,42.0,48.4,4.73,12.0,42.7,4.6,5.138,345.3,15.9,0.4,0.272,goed
COAT-074,114,54.4,40.6,47.7,4.91,11.8,44.6,4.6,5.196,345.3,15.9,0.54,0.094,goed
COAT-074,115,54.7,42.0,48.3,4.88,4.8,44.0,4.6,5.267,345.3,15.9,0.24,0.119,goed
COAT-074,116,53.8,41.1,47.6,4.81,5.4,45.3,4.6,5.315,345.3,15.9,1.13,0.195,goed
COAT-074,117,54.4,41.3,47.5,4.8,4.9,44.8,4.7,5.356,345.3,15.9,0.53,0.202,goed
COAT-074,118,55.1,42.5,48.9,4.78,5.4,43.3,4.8,5.409,345.3,15.9,0.11,0.219,goed
COAT-074,119,54.6,41.6,48.3,4.78,4.6,45.6,4.7,5.456,345.3,15.9,0.36,0.216,goed
COAT-075,0,40.4,30.6,35.5,0.31,4.9,31.4,3.1,-0.005,345.5,14.5,0.45,0.305,goed
COAT-075,1,41.3,31.2,36.1,0.71,4.8,33.7,3.1,0.009,345.5,14.5,0.58,0.207,goed
COAT-075,2,42.0,31.6,36.7,1.31,4.7,33.2,3.0,0.017,345.5,14.5,0.6,0.308,goed
COAT-075,3,41.9,30.7,36.6,1.45,4.9,34.5,3.1,0.008,345.5,14.5,0.2,0.053,goed
COAT-075,4,43.0,32.0,37.4,2.15,4.7,35.9,3.3,0.05,345.5,14.5,0.29,0.153,goed
COAT-075,5,43.7,31.7,37.8,2.72,12.1,37.7,3.3,0.038,345.5,14.5,0.39,0.216,goed
COAT-075,6,44.3,32.3,38.0,3.35,12.1,42.9,3.4,0.089,345.5,14.5,0.4,0.351,goed
COAT-075,7,44.9,33.4,39.2,3.64,11.9,41.4,3.4,0.126,345.5,14.5,0.47,0.135,goed
COAT-075,8,45.0,31.9,38.6,4.21,11.9,41.1,3.5,0.2,345.5,14.5,0.08,0.212,goed
COAT-075,9,45.2,31.6,38.0,4.67,11.8,42.5,3.7,0.193,345.5,14.5,0.25,0.169,goed
COAT-075,10,46.3,32.7,40.2,5.13,12.3,45.3,3.7,0.278,345.5,14.5,0.4,0.13,goed
COAT-075,11,46.4,32.7,39.2,5.25,12.1,46.4,3.6,0.315,345.5,14.5,0.02,0.254,goed
COAT-075,12,47.2,34.0,40.7,5.33,12.1,44.5,3.7,0.405,345.5,14.5,0.42,0.332,goed
COAT-075,13,46.8,33.5,40.2,5.25,12.3,44.1,3.6,0.427,345.5,14.5,0.34,0.249,goed
COAT-075,14,47.5,34.2,41.0,5.2,12.0,45.3,3.6,0.506,345.5,14.5,0.03,0.195,goed
COAT-075,15,48.7,35.8,42.0,5.15,12.0,44.3,3.6,0.543,345.5,14.5,0.74,0.148,goed
COAT-075,16,48.7,35.5,42.0,5.14,12.4,46.6,3.6,0.576,345.5,14.5,0.39,0.142,goed
COAT-075,17,48.8,35.7,42.4,5.23,12.2,44.7,3.7,0.653,345.5,14.5,0.25,0.233,goed
COAT-075,18,49.2,35.4,42.7,5.29,12.3,45.2,3.8,0.701,345.5,14.5,0.34,0.285,goed
COAT-075,19,49.3,35.7,42.8,5.28,12.2,45.2,3.7,0.752,345.5,14.5,0.11,0.282,goed
COAT-075,20,50.0,36.6,43.3,5.09,12.2,44.2,3.7,0.763,345.5,14.5,0.52,0.089,goed
COAT-075,21,49.6,36.1,43.0,5.2,12.4,44.4,3.8,0.833,345.5,14.5,0.12,0.196,goed
COAT-075,22,50.4,36.3,43.7,5.52,12.1,47.6,3.7,0.885,345.5,14.5,0.43,0.516,goed
COAT-075,23,50.2,36.3,43.7,5.29,12.2,46.3,3.7,0.943,345.5,14.5,0.0,0.291,goed
COAT-075,24,50.5,37.5,43.7,5.3,12.2,47.0,3.8,0.987,345.5,14.5,0.02,0.302,goed
COAT-075,25,51.0,37.8,44.8,5.41,12.0,46.6,3.9,1.048,345.5,14.5,0.27,0.408,goed
COAT-075,26,51.4,38.3,44.3,5.4,12.2,47.3,3.8,1.097,345.5,14.5,0.44,0.401,goed
COAT-075,27,51.4,38.1,44.6,5.05,11.7,44.1,3.6,1.122,345.5,14.5,0.32,0.046,goed
COAT-075,28,50.9,38.7,44.9,5.2,12.1,46.2,3.8,1.214,345.5,14.5,0.37,0.204,goed
COAT-075,29,51.9,38.5,44.6,5.25,12.1,44.2,3.7,1.242,345.5,14.5,0.44,0.246,goed
COAT-075,30,52.1,39.1,45.7,5.11,12.0,47.1,3.9,1.322,345.5,14.5,0.44,0.109,goed
COAT-075,31,52.5,39.4,45.9,5.14,11.5,45.6,3.9,1.331,345.5,14.5,0.65,0.141,goed
COAT-075,32,51.7,38.3,45.0,5.26,11.8,44.9,3.7,1.415,345.5,14.5,0.29,0.257,goed
COAT-075,33,51.6,38.2,45.2,5.08,12.0,44.3,3.9,1.469,345.5,14.5,0.52,0.083,goed
COAT-075,34,52.6,39.3,45.6,5.08,11.8,45.6,3.8,1.511,345.5,14.5,0.34,0.08,goed
COAT-075,35,52.5,40.7,46.5,5.16,11.8,45.2,3.9,1.558,345.5,14.5,0.06,0.16,goed
COAT-075,36,52.7,40.4,46.8,5.17,12.0,45.3,3.9,1.619,345.5,14.5,0.17,0.165,goed
COAT-075,37,52.9,40.2,46.2,5.24,11.6,44.6,4.0,1.673,345.5,14.5,0.31,0.244,goed
COAT-075,38,53.3,40.7,47.0,5.03,12.0,44.6,3.9,1.692,345.5,14.5,0.59,0.029,goed
COAT-075,39,52.8,40.1,46.6,5.14,12.2,46.1,3.9,1.795,345.5,14.5,0.04,0.143,goed
COAT-075,40,53.4,40.5,46.5,5.33,12.3,47.1,4.1,1.844,345.5,14.5,0.41,0.329,goed
COAT-075,41,53.4,40.4,47.0,5.3,11.9,45.6,3.9,1.833,345.5,14.5,0.28,0.299,goed
COAT-075,42,53.7,39.8,46.3,5.25,11.6,43.7,4.0,1.896,345.5,14.5,0.5,0.245,goed
COAT-075,43,53.5,40.2,47.4,5.43,12.1,46.5,4.0,1.964,345.5,14.5,0.23,0.426,goed
COAT-075,44,53.8,40.5,47.4,5.22,11.9,45.6,3.9,2.01,345.5,14.5,0.49,0.224,goed
COAT-075,45,53.3,40.8,46.8,5.29,12.2,46.2,4.1,2.086,345.5,14.5,0.1,0.295,goed
COAT-075,46,53.6,40.3,46.9,5.23,12.0,46.1,3.9,2.138,345.5,14.5,0.1,0.235,goed
COAT-075,47,54.1,41.5,48.1,5.38,11.8,46.7,3.9,2.166,345.5,14.5,0.54,0.378,goed
COAT-075,48,53.7,41.4,47.3,5.32,12.0,45.6,3.9,2.229,345.5,14.5,0.02,0.319,goed
COAT-075,49,54.4,42.1,48.7,5.22,12.0,45.8,4.0,2.227,345.5,14.5,0.74,0.219,goed
COAT-075,50,53.9,41.3,48.1,5.14,11.9,46.7,4.1,2.337,345.5,14.5,0.1,0.144,goed
COAT-075,51,54.2,40.8,47.7,5.24,12.3,47.1,4.1,2.34,345.5,14.5,0.41,0.243,goed
COAT-075,52,54.1,40.4,47.2,5.31,11.9,45.0,3.9,2.404,345.5,14.5,0.19,0.313,goed
COAT-075,53,54.5,41.6,47.9,5.23,11.4,44.5,4.2,2.502,345.5,14.5,0.53,0.226,goed
COAT-075,54,54.2,42.0,48.6,5.24,12.3,48.5,4.1,2.537,345.5,14.5,0.21,0.236,goed
COAT-075,55,54.5,40.7,47.3,5.13,12.4,45.9,4.1,2.551,345.5,14.5,0.47,0.127,goed
COAT-075,56,54.4,41.0,47.7,5.33,12.0,45.8,4.2,2.671,345.5,14.5,0.31,0.326,goed
COAT-075,57,54.3,40.7,47.4,5.34,12.3,46.2,4.1,2.724,345.5,14.5,0.2,0.335,goed
COAT-075,58,54.3,41.6,47.9,5.3,12.1,45.2,4.2,2.829,345.5,14.5,0.14,0.3,goed
COAT-075,59,54.4,41.6,48.0,5.25,11.8,45.8,4.1,2.83,345.5,14.5,0.21,0.245,goed
COAT-075,60,54.3,41.1,47.9,5.03,11.8,44.0,4.1,2.882,345.5,14.5,0.09,0.029,goed
COAT-075,61,54.8,41.5,48.2,5.31,12.1,45.6,4.1,2.975,345.5,14.5,0.5,0.307,goed
COAT-075,62,54.8,41.6,48.1,5.29,11.8,47.5,4.1,2.969,345.5,14.5,0.46,0.288,goed
COAT-075,63,54.3,42.0,47.8,5.04,12.0,44.8,3.9,3.047,345.5,14.5,0.08,0.039,goed
COAT-075,64,55.1,41.7,48.2,5.33,12.3,47.3,4.1,3.112,345.5,14.5,0.72,0.329,goed
COAT-075,65,55.0,43.2,49.0,5.14,11.9,46.0,4.2,3.148,345.5,14.5,0.61,0.142,goed
COAT-075,66,54.7,42.4,49.0,5.29,12.4,45.0,4.2,3.197,345.5,14.5,0.3,0.286,goed
COAT-075,67,54.7,41.9,48.1,5.26,12.0,45.8,4.2,3.245,345.5,14.5,0.26,0.259,goed
COAT-075,68,54.9,41.6,48.1,5.24,11.7,44.2,4.2,3.273,345.5,14.5,0.45,0.244,goed
COAT-075,69,54.9,41.3,48.0,5.29,12.1,44.7,4.2,3.36,345.5,14.5,0.39,0.293,goed
COAT-075,70,54.9,41.6,48.1,5.18,11.9,46.2,4.3,3.429,345.5,14.5,0.36,0.177,goed
COAT-075,71,54.5,41.4,47.7,5.14,12.1,46.2,4.2,3.468,345.5,14.5,0.11,0.138,goed
COAT-075,72,54.5,40.3,47.7,5.11,12.4,46.5,4.2,3.527,345.5,14.5,0.07,0.113,goed
COAT-075,73,54.8,41.6,48.0,5.17,11.6,44.4,4.2,3.559,345.5,14.5,0.17,0.169,goed
COAT-075,74,54.9,42.0,48.3,5.31,11.9,45.1,4.2,3.585,345.5,14.5,0.27,0.306,goed
COAT-075,75,54.8,41.6,48.2,5.06,11.7,46.4,4.2,3.633,345.5,14.5,0.11,0.061,goed
COAT-075,76,55.1,42.6,48.4,5.27,11.6,46.4,4.2,3.729,345.5,14.5,0.4,0.269,goed
COAT-075,77,55.2,41.6,48.7,5.26,12.1,45.5,4.4,3.765,345.5,14.5,0.51,0.256,goed
COAT-075,78,55.5,42.3,48.7,5.23,12.0,45.8,4.3,3.81,345.5,14.5,0.85,0.229,goed
COAT-075,79,55.4,41.9,48.3,5.3,12.0,46.0,4.4,3.863,345.5,14.5,0.68,0.301,goed
COAT-075,80,54.7,42.9,48.8,5.19,11.9,45.5,4.2,3.941,345.5,14.5,0.01,0.189,goed
COAT-075,81,55.8,42.9,49.7,5.21,11.7,44.7,4.2,4.011,345.5,14.5,1.09,0.209,goed
COAT-075,82,54.9,42.1,48.4,5.24,11.9,45.1,4.3,4.0,345.5,14.5,0.14,0.24,goed
COAT-075,83,55.0,42.0,48.0,5.19,11.5,45.5,4.4,4.086,345.5,14.5,0.23,0.188,goed
COAT-075,84,55.0,42.5,48.5,5.12,12.1,44.4,4.3,4.119,345.5,14.5,0.2,0.116,goed
COAT-075,85,55.2,41.5,48.2,5.2,12.2,46.1,4.5,4.166,345.5,14.5,0.38,0.203,goed
COAT-075,86,55.1,41.1,48.1,5.2,11.9,45.8,4.5,4.237,345.5,14.5,0.26,0.203,goed
COAT-075,87,55.1,41.9,48.3,5.3,12.3,44.8,4.1,4.248,345.5,14.5,0.29,0.297,goed
COAT-075,88,54.8,41.6,48.6,5.36,12.2,46.4,4.5,4.341,345.5,14.5,0.03,0.357,goed
COAT-075,89,55.1,41.6,48.6,5.26,11.9,44.1,4.4,4.39,345.5,14.5,0.32,0.259,goed
COAT-075,90,54.9,41.2,48.2,5.24,11.7,46.5,4.5,4.451,345.5,14.5,0.04,0.239,goed
COAT-075,91,55.3,41.9,48.4,5.21,12.0,46.5,4.5,4.464,345.5,14.5,0.5,0.206,goed
COAT-075,92,54.7,41.8,48.1,5.25,12.0,45.6,4.4,4.527,345.5,14.5,0.12,0.247,goed
COAT-075,93,55.2,42.3,48.9,4.99,11.9,45.8,4.5,4.581,345.5,14.5,0.3,0.011,goed
COAT-075,94,55.2,42.4,49.1,5.23,11.6,45.3,4.3,4.65,345.5,14.5,0.31,0.234,goed
COAT-075,95,54.8,41.1,47.8,5.18,11.9,46.4,4.7,4.67,345.5,14.5,0.05,0.184,goed
COAT-075,96,54.9,41.4,48.1,5.3,11.9,45.5,4.6,4.732,345.5,14.5,0.01,0.3,goed
COAT-075,97,55.1,41.4,47.9,5.11,12.2,45.8,4.4,4.776,345.5,14.5,0.2,0.114,goed
COAT-075,98,55.0,42.1,48.3,5.31,11.7,46.9,4.4,4.872,345.5,14.5,0.15,0.306,goed
COAT-075,99,55.3,41.8,49.1,5.26,12.0,46.1,4.6,4.879,345.5,14.5,0.45,0.255,goed
COAT-075,100,55.3,42.0,49.1,5.38,12.0,47.0,4.4,4.942,345.5,14.5,0.38,0.377,goed
COAT-075,101,55.7,42.1,49.1,5.28,12.1,44.8,4.5,4.967,345.5,14.5,0.8,0.276,goed
COAT-075,102,55.0,41.7,48.1,5.13,11.8,46.0,4.4,5.053,345.5,14.5,0.06,0.128,goed
COAT-075,103,55.3,43.1,48.7,5.28,11.9,45.5,4.5,5.096,345.5,14.5,0.39,0.281,goed
COAT-075,104,54.6,41.7,48.2,5.26,11.8,45.8,4.5,5.138,345.5,14.5,0.34,0.259,goed
COAT-075,105,55.5,42.4,49.2,5.16,12.2,45.0,4.7,5.204,345.5,14.5,0.6,0.159,goed
COAT-075,106,55.1,41.4,48.1,5.3,12.1,44.7,4.6,5.224,345.5,14.5,0.2,0.298,goed
COAT-075,107,55.2,41.5,48.4,5.27,11.7,45.3,4.6,5.308,345.5,14.5,0.26,0.271,goed
COAT-075,108,54.8,42.5,48.6,5.19,12.3,45.4,4.7,5.369,345.5,14.5,0.1,0.186,goed
COAT-075,109,55.4,42.2,49.2,5.1,11.7,45.6,4.5,5.379,345.5,14.5,0.43,0.095,goed
COAT-075,110,55.2,42.1,48.5,5.39,4.9,47.3,4.5,5.416,345.5,14.5,0.25,0.393,goed
COAT-075,111,55.1,42.1,48.5,5.22,5.0,46.3,4.4,5.492,345.5,14.5,0.19,0.222,goed
COAT-075,112,54.7,41.1,47.7,4.92,4.9,45.5,4.7,5.535,345.5,14.5,0.28,0.078,goed
COAT-075,113,55.6,43.0,49.6,5.15,4.7,46.6,4.6,5.646,345.5,14.5,0.67,0.15,goed
COAT-075,114,55.4,41.9,48.9,5.09,4.9,44.5,4.7,5.694,345.5,14.5,0.42,0.086,goed
COAT-075,115,55.1,42.9,48.9,5.13,4.8,47.1,4.8,5.774,345.5,14.5,0.11,0.126,goed
COAT-075,116,55.1,42.4,48.6,5.53,4.7,46.3,4.6,5.781,345.5,14.5,0.18,0.525,goed
COAT-075,117,54.8,41.9,48.6,5.21,5.1,45.1,4.6,5.862,345.5,14.5,0.17,0.212,goed
COAT-075,118,55.5,42.5,48.8,5.09,4.8,46.8,4.6,5.839,345.5,14.5,0.53,0.093,goed
COAT-075,119,55.0,42.4,48.4,5.25,4.6,46.0,4.8,5.843,345.5,14.5,0.07,0.252,goed
COAT-076,0,41.4,30.9,35.8,0.0,5.3,28.7,3.1,-0.026,355.4,14.6,1.44,0.0,afwijkend
COAT-076,1,41.5,31.9,36.4,0.0,4.9,31.1,2.9,-0.022,355.4,14.6,0.82,0.5,afwijkend
COAT-076,2,41.9,31.6,36.5,0.22,5.1,30.4,3.1,0.011,355.4,14.6,0.51,0.779,afwijkend
COAT-076,3,42.5,30.9,37.0,0.83,4.9,31.9,3.1,0.054,355.4,14.6,0.38,0.672,afwijkend
COAT-076,4,43.6,33.2,39.0,1.32,5.1,33.8,3.2,0.032,355.4,14.6,0.93,0.678,afwijkend
COAT-076,5,44.4,33.9,39.2,1.74,4.7,36.8,3.3,0.054,355.4,14.6,1.09,0.757,afwijkend
COAT-076,6,44.6,32.4,38.5,2.33,12.1,36.2,3.3,0.063,355.4,14.6,0.69,0.674,afwijkend
COAT-076,7,45.1,33.6,39.2,2.78,12.3,38.5,3.5,0.09,355.4,14.6,0.65,0.716,afwijkend
COAT-076,8,45.7,34.0,40.2,2.72,12.1,39.0,3.3,0.13,355.4,14.6,0.78,1.277,afwijkend
COAT-076,9,45.8,33.2,39.5,3.23,11.9,39.4,3.4,0.133,355.4,14.6,0.33,1.27,afwijkend
COAT-076,10,46.5,32.9,39.7,3.69,11.9,41.6,3.6,0.167,355.4,14.6,0.61,1.314,afwijkend
COAT-076,11,46.5,33.2,40.3,4.45,12.2,43.6,3.6,0.27,355.4,14.6,0.2,0.55,afwijkend
COAT-076,12,47.2,34.2,40.5,4.97,12.1,45.1,3.6,0.278,355.4,14.6,0.42,0.034,afwijkend
COAT-076,13,47.3,34.9,41.5,4.64,11.9,43.0,3.6,0.297,355.4,14.6,0.12,0.36,afwijkend
COAT-076,14,47.9,34.7,41.4,4.71,12.0,41.9,3.7,0.36,355.4,14.6,0.32,0.292,afwijkend
COAT-076,15,48.7,35.6,42.0,4.63,12.0,42.9,3.7,0.435,355.4,14.6,0.82,0.372,afwijkend
COAT-076,16,48.3,35.4,41.9,4.81,11.7,44.5,3.5,0.439,355.4,14.6,0.01,0.186,afwijkend
COAT-076,17,48.5,35.4,42.1,4.87,11.9,43.8,3.5,0.493,355.4,14.6,0.06,0.133,afwijkend
COAT-076,18,49.3,36.2,42.3,4.74,11.8,45.5,3.7,0.54,355.4,14.6,0.36,0.26,afwijkend
COAT-076,19,49.4,35.9,42.8,4.72,12.1,46.9,3.6,0.589,355.4,14.6,0.19,0.279,afwijkend
COAT-076,20,49.7,36.5,43.2,4.94,12.1,45.5,3.8,0.622,355.4,14.6,0.18,0.06,afwijkend
COAT-076,21,50.2,36.8,44.2,4.73,12.0,44.4,3.9,0.653,355.4,14.6,0.42,0.273,afwijkend
COAT-076,22,51.0,38.6,45.1,4.69,11.9,43.9,3.8,0.68,355.4,14.6,1.02,0.309,afwijkend
COAT-076,23,50.8,38.4,44.7,4.78,11.9,43.4,3.7,0.732,355.4,14.6,0.52,0.225,afwijkend
COAT-076,24,50.7,38.2,44.8,5.0,12.0,45.0,3.8,0.736,355.4,14.6,0.21,0.001,afwijkend
COAT-076,25,51.1,38.0,44.0,4.86,12.3,44.7,3.8,0.841,355.4,14.6,0.37,0.14,afwijkend
COAT-076,26,51.2,38.3,44.4,4.76,11.7,44.4,3.8,0.879,355.4,14.6,0.31,0.243,afwijkend
COAT-076,27,51.7,38.8,44.9,4.8,11.7,44.4,3.8,0.917,355.4,14.6,0.56,0.198,afwijkend
COAT-076,28,51.7,38.7,45.0,4.82,12.3,44.3,3.6,1.0,355.4,14.6,0.44,0.183,afwijkend
COAT-076,29,51.6,38.7,45.3,4.96,12.1,45.0,3.8,1.049,355.4,14.6,0.16,0.037,afwijkend
COAT-076,30,52.6,40.0,46.2,4.86,12.2,46.2,3.7,1.03,355.4,14.6,0.98,0.141,afwijkend
COAT-076,31,52.9,41.0,47.1,4.79,11.9,44.5,3.6,1.115,355.4,14.6,1.09,0.211,afwijkend
COAT-076,32,52.0,38.4,45.0,4.83,12.2,45.2,3.9,1.103,355.4,14.6,0.01,0.166,afwijkend
COAT-076,33,53.0,39.7,46.3,4.93,12.0,45.2,3.8,1.17,355.4,14.6,0.84,0.073,afwijkend
COAT-076,34,52.7,39.7,46.2,4.93,12.2,45.1,3.8,1.165,355.4,14.6,0.4,0.066,afwijkend
COAT-076,35,52.8,40.1,46.4,4.88,12.0,44.3,3.7,1.228,355.4,14.6,0.43,0.121,afwijkend
COAT-076,36,53.2,41.3,47.5,4.79,11.9,45.5,3.8,1.278,355.4,14.6,0.66,0.211,afwijkend
COAT-076,37,53.5,40.3,47.5,4.75,11.8,44.7,3.6,1.348,355.4,14.6,0.89,0.25,afwijkend
COAT-076,38,53.4,40.5,47.4,4.71,12.0,42.8,4.0,1.426,355.4,14.6,0.67,0.286,afwijkend
COAT-076,39,52.9,40.4,47.3,4.71,12.5,43.0,3.7,1.431,355.4,14.6,0.08,0.289,afwijkend
COAT-076,40,54.0,40.6,47.3,4.74,11.7,44.4,3.9,1.436,355.4,14.6,1.06,0.26,afwijkend
COAT-076,41,54.0,40.5,47.0,4.83,12.3,44.8,4.1,1.487,355.4,14.6,0.91,0.173,afwijkend
COAT-076,42,54.3,40.8,48.1,4.82,11.7,45.3,3.9,1.54,355.4,14.6,1.11,0.177,afwijkend
COAT-076,43,54.0,40.8,47.2,4.94,12.3,45.6,4.0,1.601,355.4,14.6,0.8,0.064,afwijkend
COAT-076,44,54.1,40.3,47.4,4.86,12.0,42.7,3.8,1.61,355.4,14.6,0.78,0.143,afwijkend
COAT-076,45,54.3,42.6,48.2,4.76,12.3,43.8,3.9,1.666,355.4,14.6,0.91,0.245,afwijkend
COAT-076,46,53.6,41.2,47.6,4.87,11.7,45.3,4.0,1.765,355.4,14.6,0.09,0.135,afwijkend
COAT-076,47,54.5,41.3,48.2,4.62,11.8,42.9,3.9,1.749,355.4,14.6,0.95,0.376,afwijkend
COAT-076,48,53.8,41.4,46.8,4.83,12.3,44.8,4.0,1.786,355.4,14.6,0.2,0.17,afwijkend
COAT-076,49,54.5,42.0,48.5,4.81,12.0,42.9,3.7,1.855,355.4,14.6,0.77,0.189,afwijkend
COAT-076,50,53.9,41.6,47.6,4.96,12.0,44.2,3.8,1.862,355.4,14.6,0.15,0.043,afwijkend
COAT-076,51,54.9,41.6,48.2,4.75,12.2,45.2,4.0,1.965,355.4,14.6,1.04,0.249,afwijkend
COAT-076,52,54.6,42.6,48.7,4.8,12.1,43.4,4.0,1.97,355.4,14.6,0.7,0.197,afwijkend
COAT-076,53,55.6,43.0,49.2,4.77,12.0,44.8,4.0,1.986,355.4,14.6,1.65,0.228,afwijkend
COAT-076,54,55.3,43.0,48.6,4.82,12.1,44.6,4.0,2.076,355.4,14.6,1.34,0.183,afwijkend
COAT-076,55,54.5,41.4,47.7,4.79,11.8,44.9,4.2,2.136,355.4,14.6,0.45,0.205,afwijkend
COAT-076,56,55.3,42.1,48.7,4.77,11.9,43.4,3.9,2.117,355.4,14.6,1.23,0.235,afwijkend
COAT-076,57,55.7,43.0,49.3,4.7,12.2,44.9,4.0,2.167,355.4,14.6,1.55,0.304,afwijkend
COAT-076,58,55.4,43.0,49.3,4.62,11.8,44.2,3.9,2.229,355.4,14.6,1.2,0.381,afwijkend
COAT-076,59,54.9,41.7,48.1,4.69,11.8,42.7,4.0,2.28,355.4,14.6,0.67,0.31,afwijkend
COAT-076,60,55.0,42.0,48.6,4.81,11.7,45.9,4.2,2.284,355.4,14.6,0.78,0.191,afwijkend
COAT-076,61,55.2,42.8,49.0,4.79,12.0,44.5,4.3,2.375,355.4,14.6,0.91,0.206,afwijkend
COAT-076,62,55.4,42.6,49.3,4.91,12.4,44.5,4.3,2.389,355.4,14.6,1.07,0.092,afwijkend
COAT-076,63,55.1,41.6,48.1,4.84,12.0,45.7,4.1,2.423,355.4,14.6,0.72,0.164,afwijkend
COAT-076,64,55.5,42.8,49.3,4.81,11.6,45.5,4.2,2.465,355.4,14.6,1.07,0.191,afwijkend
COAT-076,65,55.1,42.1,48.0,4.84,12.0,44.2,4.1,2.495,355.4,14.6,0.71,0.159,afwijkend
COAT-076,66,55.4,42.6,48.7,4.69,12.0,44.4,4.3,2.568,355.4,14.6,0.98,0.306,afwijkend
COAT-076,67,55.3,43.1,49.4,4.64,12.1,45.0,3.9,2.638,355.4,14.6,0.85,0.359,afwijkend
COAT-076,68,55.6,42.8,49.1,4.84,11.8,44.8,4.4,2.689,355.4,14.6,1.11,0.161,afwijkend
COAT-076,69,56.1,43.0,48.8,4.62,12.0,44.2,4.3,2.686,355.4,14.6,1.54,0.383,afwijkend
COAT-076,70,55.1,42.7,48.8,4.82,12.3,44.9,4.2,2.752,355.4,14.6,0.53,0.182,afwijkend
COAT-076,71,54.7,41.9,48.3,4.9,12.1,45.4,3.9,2.767,355.4,14.6,0.11,0.096,afwijkend
COAT-076,72,55.7,42.9,49.2,4.9,12.3,43.8,4.2,2.851,355.4,14.6,1.12,0.098,afwijkend
COAT-076,73,55.8,42.7,49.3,4.78,11.9,43.7,4.2,2.851,355.4,14.6,1.18,0.224,afwijkend
COAT-076,74,55.7,42.4,49.4,4.78,12.0,44.3,4.2,2.875,355.4,14.6,1.03,0.218,afwijkend
