alarm_id,timestamp,tag,prioriteit,type,status,duur_sec,is_nuisance,in_alarm_flood,operator_actie,dag_type,shift
21020,2025-05-31 08:53:13,AAH-601,medium,analyse,acknowledged,110,0,0,acknowledge,weekend,dag
20993,2025-05-31 09:07:21,FAL-302,medium,debiet,acknowledged,54,1,0,acknowledge,weekend,dag
20974,2025-05-31 09:25:30,PAH-202,laag,druk,actief,396,1,0,acknowledge,weekend,dag
21050,2025-05-31 09:41:10,CA-801,laag,communicatie,teruggekeerd,349,1,0,acknowledge,weekend,dag
21034,2025-05-31 09:41:52,CA-801,laag,communicatie,acknowledged,120,1,0,acknowledge,weekend,dag
21003,2025-05-31 09:41:56,XA-501,medium,equipment,actief,478,0,0,acknowledge,weekend,dag
20977,2025-05-31 09:43:34,PAH-202,laag,druk,teruggekeerd,103,1,0,actie_genomen,weekend,dag
20981,2025-05-31 10:30:48,PAH-202,laag,druk,teruggekeerd,125,1,0,acknowledge,weekend,dag
20956,2025-05-31 10:31:17,TAL-101,hoog,temperatuur,acknowledged,93,0,0,acknowledge,weekend,dag
20985,2025-05-31 10:33:51,FAH-301,medium,debiet,acknowledged,1245,0,0,acknowledge,weekend,dag
20983,2025-05-31 11:36:33,FAL-301,hoog,debiet,teruggekeerd,63,0,0,acknowledge,weekend,dag
20967,2025-05-31 12:10:52,PAH-202,laag,druk,teruggekeerd,763,1,0,actie_genomen,weekend,dag
20998,2025-05-31 12:23:53,LAH-401,hoog,niveau,teruggekeerd,83,0,0,acknowledge,weekend,dag
21010,2025-05-31 12:38:00,XA-502,laag,equipment,acknowledged,129,1,0,acknowledge,weekend,dag
21009,2025-05-31 13:14:15,XA-502,laag,equipment,acknowledged,224,1,0,suppress,weekend,dag
21040,2025-05-31 13:51:02,CA-801,laag,communicatie,acknowledged,51,1,0,actie_genomen,weekend,dag
20962,2025-05-31 14:02:45,PAH-202,laag,druk,acknowledged,260,1,0,acknowledge,weekend,avond
20972,2025-05-31 14:06:03,PAH-202,laag,druk,actief,252,1,0,acknowledge,weekend,avond
20957,2025-05-31 14:15:30,TAH-102,medium,temperatuur,actief,46,1,0,geen,weekend,avond
21041,2025-05-31 14:28:53,CA-801,laag,communicatie,acknowledged,103,1,0,geen,weekend,avond
21024,2025-05-31 14:33:18,AAL-601,medium,analyse,actief,2022,0,0,acknowledge,weekend,avond
20996,2025-05-31 14:46:46,FAL-302,medium,debiet,acknowledged,35,1,0,acknowledge,weekend,avond
21000,2025-05-31 14:48:49,LAH-401,hoog,niveau,acknowledged,351,0,0,acknowledge,weekend,avond
21047,2025-05-31 15:31:47,CA-801,laag,communicatie,teruggekeerd,623,1,0,geen,weekend,avond
20984,2025-05-31 15:53:45,FAH-301,medium,debiet,teruggekeerd,1899,0,0,acknowledge,weekend,avond
21011,2025-05-31 16:09:49,XA-502,laag,equipment,acknowledged,1087,1,0,actie_genomen,weekend,avond
21018,2025-05-31 16:15:41,XA-502,laag,equipment,actief,193,1,0,geen,weekend,avond
21048,2025-05-31 16:22:45,CA-801,laag,communicatie,teruggekeerd,399,1,0,suppress,weekend,avond
20959,2025-05-31 16:24:39,TAH-102,medium,temperatuur,acknowledged,65,1,0,acknowledge,weekend,avond
21021,2025-05-31 16:27:54,AAH-601,medium,analyse,teruggekeerd,448,0,0,acknowledge,weekend,avond
21035,2025-05-31 16:28:36,CA-801,laag,communicatie,actief,29,1,0,geen,weekend,avond
21039,2025-05-31 16:29:41,CA-801,laag,communicatie,acknowledged,214,1,0,actie_genomen,weekend,avond
20966,2025-05-31 16:32:47,PAH-202,laag,druk,teruggekeerd,342,1,0,acknowledge,weekend,avond
21049,2025-05-31 16:45:26,CA-801,laag,communicatie,acknowledged,136,1,0,actie_genomen,weekend,avond
21012,2025-05-31 16:58:28,XA-502,laag,equipment,acknowledged,287,1,0,acknowledge,weekend,avond
21019,2025-05-31 17:06:20,AAH-601,medium,analyse,acknowledged,50,0,0,acknowledge,weekend,avond
20988,2025-05-31 17:28:17,FAL-302,medium,debiet,acknowledged,326,1,0,suppress,weekend,avond
20997,2025-05-31 17:46:37,LAH-401,hoog,niveau,teruggekeerd,97,0,0,actie_genomen,weekend,avond
20964,2025-05-31 17:53:32,PAH-202,laag,druk,actief,37,1,0,actie_genomen,weekend,avond
21028,2025-05-31 18:29:30,CA-801,laag,communicatie,acknowledged,95,1,0,geen,weekend,avond
20978,2025-05-31 18:42:39,PAH-202,laag,druk,actief,214,1,0,actie_genomen,weekend,avond
21001,2025-05-31 19:19:44,LAL-401,hoog,niveau,acknowledged,31,0,0,actie_genomen,weekend,avond
21007,2025-05-31 19:22:21,XA-502,laag,equipment,acknowledged,681,1,0,actie_genomen,weekend,avond
20976,2025-05-31 19:28:55,PAH-202,laag,druk,teruggekeerd,124,1,0,actie_genomen,weekend,avond
20969,2025-05-31 19:40:51,PAH-202,laag,druk,acknowledged,235,1,0,acknowledge,weekend,avond
21005,2025-05-31 19:41:08,XA-502,laag,equipment,actief,45,1,0,acknowledge,weekend,avond
21023,2025-05-31 20:20:02,AAL-601,medium,analyse,actief,564,0,0,acknowledge,weekend,avond
21046,2025-05-31 20:45:38,CA-801,laag,communicatie,teruggekeerd,478,1,0,acknowledge,weekend,avond
20987,2025-05-31 20:58:37,FAH-301,medium,debiet,acknowledged,2300,0,0,geen,weekend,avond
20999,2025-05-31 21:27:24,LAH-401,hoog,niveau,teruggekeerd,117,0,0,actie_genomen,weekend,avond
21002,2025-05-31 21:27:50,XA-501,medium,equipment,acknowledged,833,0,0,suppress,weekend,avond
21015,2025-05-31 21:58:49,XA-502,laag,equipment,teruggekeerd,44,1,0,acknowledge,weekend,avond
21014,2025-05-31 22:22:57,XA-502,laag,equipment,acknowledged,548,1,0,suppress,weekend,nacht
21045,2025-05-31 22:47:45,CA-801,laag,communicatie,acknowledged,677,1,0,geen,weekend,nacht
21016,2025-05-31 22:51:52,XA-502,laag,equipment,teruggekeerd,188,1,0,actie_genomen,weekend,nacht
21031,2025-05-31 22:56:00,CA-801,laag,communicatie,teruggekeerd,695,1,0,acknowledge,weekend,nacht
21025,2025-05-31 23:07:09,AAL-601,medium,analyse,acknowledged,1181,0,0,acknowledge,weekend,nacht
20975,2025-05-31 23:28:22,PAH-202,laag,druk,acknowledged,257,1,0,suppress,weekend,nacht
21042,2025-05-31 23:30:19,CA-801,laag,communicatie,acknowledged,460,1,0,actie_genomen,weekend,nacht
21006,2025-05-31 23:47:57,XA-502,laag,equipment,acknowledged,1291,1,0,suppress,weekend,nacht
20994,2025-05-31 23:53:47,FAL-302,medium,debiet,acknowledged,63,1,0,geen,weekend,nacht
21038,2025-05-31 23:54:01,CA-801,laag,communicatie,acknowledged,341,1,0,geen,weekend,nacht
21076,2025-06-01 00:08:43,FAL-301,hoog,debiet,teruggekeerd,45,0,0,suppress,weekend,nacht
21110,2025-06-01 00:14:25,XA-502,laag,equipment,acknowledged,464,1,0,acknowledge,weekend,nacht
21097,2025-06-01 00:24:55,LAH-401,hoog,niveau,acknowledged,168,0,0,actie_genomen,weekend,nacht
21141,2025-06-01 01:18:27,CA-801,laag,communicatie,teruggekeerd,3,1,0,acknowledge,weekend,nacht
21101,2025-06-01 01:31:26,XA-501,medium,equipment,actief,887,0,0,acknowledge,weekend,nacht
21064,2025-06-01 01:45:48,PAH-202,laag,druk,acknowledged,764,1,0,geen,weekend,nacht
21061,2025-06-01 01:57:11,PAH-202,laag,druk,acknowledged,42,1,0,acknowledge,weekend,nacht
21136,2025-06-01 02:03:57,CA-801,laag,communicatie,acknowledged,465,1,0,actie_genomen,weekend,nacht
21071,2025-06-01 02:28:28,PAH-202,laag,druk,acknowledged,531,1,0,suppress,weekend,nacht
21130,2025-06-01 02:35:21,CA-801,laag,communicatie,teruggekeerd,408,1,0,geen,weekend,nacht
21108,2025-06-01 02:37:43,XA-502,laag,equipment,actief,973,1,0,acknowledge,weekend,nacht
21081,2025-06-01 02:46:34,FAH-301,medium,debiet,acknowledged,44,0,0,acknowledge,weekend,nacht
21107,2025-06-01 02:48:01,XA-502,laag,equipment,teruggekeerd,70,1,0,acknowledge,weekend,nacht
21121,2025-06-01 03:04:29,AAH-601,medium,analyse,acknowledged,956,0,0,actie_genomen,weekend,nacht
21142,2025-06-01 03:18:41,CA-801,laag,communicatie,teruggekeerd,45,1,0,suppress,weekend,nacht
21093,2025-06-01 03:20:25,FAL-302,medium,debiet,actief,13,1,0,acknowledge,weekend,nacht
21104,2025-06-01 03:27:24,XA-502,laag,equipment,actief,25,1,0,acknowledge,weekend,nacht
21073,2025-06-01 03:30:32,PAH-202,laag,druk,acknowledged,166,1,0,actie_genomen,weekend,nacht
21100,2025-06-01 04:00:19,XA-501,medium,equipment,acknowledged,76,0,0,geen,weekend,nacht
21075,2025-06-01 04:31:17,FAL-301,hoog,debiet,teruggekeerd,113,0,0,geen,weekend,nacht
21131,2025-06-01 04:41:29,CA-801,laag,communicatie,acknowledged,431,1,0,acknowledge,weekend,nacht
21113,2025-06-01 05:07:52,XA-502,laag,equipment,teruggekeerd,1138,1,0,acknowledge,weekend,nacht
21140,2025-06-01 05:16:16,CA-801,laag,communicatie,acknowledged,51,1,0,acknowledge,weekend,nacht
21120,2025-06-01 05:46:38,AAH-601,medium,analyse,teruggekeerd,711,0,0,actie_genomen,weekend,nacht
21129,2025-06-01 06:37:22,CA-801,laag,communicatie,actief,211,1,0,geen,weekend,dag
21090,2025-06-01 06:37:54,FAL-302,medium,debiet,actief,413,1,0,acknowledge,weekend,dag
21055,2025-06-01 07:00:29,TAH-102,medium,temperatuur,acknowledged,1254,1,0,acknowledge,weekend,dag
21128,2025-06-01 07:03:33,CA-801,laag,communicatie,acknowledged,51,1,0,actie_genomen,weekend,dag
21080,2025-06-01 07:23:10,FAH-301,medium,debiet,teruggekeerd,231,0,0,actie_genomen,weekend,dag
21087,2025-06-01 07:28:56,FAL-302,medium,debiet,teruggekeerd,50,1,0,actie_genomen,weekend,dag
21078,2025-06-01 08:03:17,FAL-301,hoog,debiet,actief,399,0,0,acknowledge,weekend,dag
21085,2025-06-01 08:06:47,FAL-302,medium,debiet,acknowledged,185,1,0,acknowledge,weekend,dag
21145,2025-06-01 08:08:46,CA-801,laag,communicatie,actief,94,1,0,suppress,weekend,dag
21094,2025-06-01 08:09:44,FAL-302,medium,debiet,actief,172,1,0,acknowledge,weekend,dag
21117,2025-06-01 08:15:53,XA-502,laag,equipment,acknowledged,777,1,0,actie_genomen,weekend,dag
21092,2025-06-01 08:22:23,FAL-302,medium,debiet,acknowledged,103,1,0,geen,weekend,dag
21126,2025-06-01 08:49:49,CA-801,laag,communicatie,actief,194,1,0,acknowledge,weekend,dag
21051,2025-06-01 08:58:15,TAH-101,hoog,temperatuur,actief,624,0,0,geen,weekend,dag
21103,2025-06-01 10:21:57,XA-502,laag,equipment,actief,210,1,0,acknowledge,weekend,dag
21119,2025-06-01 10:27:29,XA-502,laag,equipment,acknowledged,310,1,0,actie_genomen,weekend,dag
21137,2025-06-01 10:29:15,CA-801,laag,communicatie,acknowledged,139,1,0,actie_genomen,weekend,dag
21115,2025-06-01 10:32:03,XA-502,laag,equipment,acknowledged,290,1,0,geen,weekend,dag
21089,2025-06-01 10:33:58,FAL-302,medium,debiet,teruggekeerd,302,1,0,actie_genomen,weekend,dag
21065,2025-06-01 10:42:50,PAH-202,laag,druk,teruggekeerd,914,1,0,suppress,weekend,dag
21067,2025-06-01 11:03:42,PAH-202,laag,druk,actief,256,1,0,geen,weekend,dag
21133,2025-06-01 11:15:14,CA-801,laag,communicatie,acknowledged,62,1,0,acknowledge,weekend,dag
21077,2025-06-01 11:20:19,FAL-301,hoog,debiet,acknowledged,312,0,0,geen,weekend,dag
21099,2025-06-01 11:33:26,XA-501,medium,equipment,acknowledged,283,0,0,geen,weekend,dag
21082,2025-06-01 11:33:32,FAH-301,medium,debiet,teruggekeerd,128,0,0,suppress,weekend,dag
21060,2025-06-01 11:44:26,PAH-201,hoog,druk,actief,529,0,0,actie_genomen,weekend,dag
21116,2025-06-01 11:45:48,XA-502,laag,equipment,actief,92,1,0,actie_genomen,weekend,dag
21144,2025-06-01 12:07:55,CA-801,laag,communicatie,teruggekeerd,264,1,0,acknowledge,weekend,dag
21114,2025-06-01 12:20:24,XA-502,laag,equipment,actief,862,1,0,geen,weekend,dag
21102,2025-06-01 13:19:44,XA-501,medium,equipment,actief,757,0,0,acknowledge,weekend,dag
21098,2025-06-01 13:22:15,LAH-401,hoog,niveau,actief,488,0,0,geen,weekend,dag
21079,2025-06-01 14:00:00,FAH-301,medium,debiet,actief,66,0,0,acknowledge,weekend,avond
21125,2025-06-01 14:03:48,CA-801,laag,communicatie,teruggekeerd,201,1,0,acknowledge,weekend,avond
21095,2025-06-01 14:48:11,FAL-302,medium,debiet,actief,385,1,0,acknowledge,weekend,avond
21069,2025-06-01 14:57:58,PAH-202,laag,druk,acknowledged,142,1,0,actie_genomen,weekend,avond
21112,2025-06-01 15:13:28,XA-502,laag,equipment,acknowledged,374,1,0,actie_genomen,weekend,avond
21059,2025-06-01 15:23:41,PAH-201,hoog,druk,acknowledged,1718,0,0,actie_genomen,weekend,avond
21138,2025-06-01 15:42:59,CA-801,laag,communicatie,actief,164,1,0,actie_genomen,weekend,avond
21057,2025-06-01 15:46:07,PAH-201,hoog,druk,actief,1361,0,0,acknowledge,weekend,avond
21052,2025-06-01 15:49:21,TAH-101,hoog,temperatuur,teruggekeerd,171,0,0,actie_genomen,weekend,avond
21132,2025-06-01 16:05:07,CA-801,laag,communicatie,teruggekeerd,19,1,0,suppress,weekend,avond
21086,2025-06-01 16:34:37,FAL-302,medium,debiet,teruggekeerd,16,1,0,acknowledge,weekend,avond
21106,2025-06-01 17:11:30,XA-502,laag,equipment,teruggekeerd,20,1,0,actie_genomen,weekend,avond
21122,2025-06-01 17:22:38,AAH-601,medium,analyse,acknowledged,937,0,0,actie_genomen,weekend,avond
21062,2025-06-01 17:25:38,PAH-202,laag,druk,acknowledged,323,1,0,actie_genomen,weekend,avond
21091,2025-06-01 17:28:03,FAL-302,medium,debiet,actief,132,1,0,actie_genomen,weekend,avond
21124,2025-06-01 17:43:18,AAL-601,medium,analyse,actief,120,0,0,geen,weekend,avond
21084,2025-06-01 18:00:34,FAL-302,medium,debiet,teruggekeerd,171,1,0,actie_genomen,weekend,avond
21088,2025-06-01 18:08:32,FAL-302,medium,debiet,actief,59,1,0,geen,weekend,avond
21105,2025-06-01 18:14:43,XA-502,laag,equipment,acknowledged,115,1,0,acknowledge,weekend,avond
21074,2025-06-01 18:23:58,PAH-202,laag,druk,actief,95,1,0,acknowledge,weekend,avond
21054,2025-06-01 18:47:38,TAH-102,medium,temperatuur,teruggekeerd,59,1,0,acknowledge,weekend,avond
21058,2025-06-01 19:18:32,PAH-201,hoog,druk,acknowledged,403,0,0,geen,weekend,avond
21056,2025-06-01 19:42:26,TAH-102,medium,temperatuur,acknowledged,732,1,0,acknowledge,weekend,avond
21068,2025-06-01 19:45:06,PAH-202,laag,druk,acknowledged,257,1,0,acknowledge,weekend,avond
21123,2025-06-01 20:36:19,AAH-601,medium,analyse,actief,1322,0,0,acknowledge,weekend,avond
21063,2025-06-01 20:51:23,PAH-202,laag,druk,teruggekeerd,506,1,0,actie_genomen,weekend,avond
21053,2025-06-01 20:56:46,TAH-102,medium,temperatuur,teruggekeerd,1151,1,0,geen,weekend,avond
21146,2025-06-01 21:02:41,CA-801,laag,communicatie,acknowledged,52,1,0,actie_genomen,weekend,avond
21135,2025-06-01 21:02:59,CA-801,laag,communicatie,acknowledged,50,1,0,acknowledge,weekend,avond
21109,2025-06-01 21:23:52,XA-502,laag,equipment,teruggekeerd,317,1,0,geen,weekend,avond
21070,2025-06-01 21:47:14,PAH-202,laag,druk,actief,111,1,0,suppress,weekend,avond
21139,2025-06-01 21:57:31,CA-801,laag,communicatie,acknowledged,390,1,0,suppress,weekend,avond
21096,2025-06-01 22:03:36,FAL-302,medium,debiet,acknowledged,1740,1,0,acknowledge,weekend,nacht
21143,2025-06-01 22:11:24,CA-801,laag,communicatie,teruggekeerd,68,1,0,geen,weekend,nacht
21127,2025-06-01 22:52:05,CA-801,laag,communicatie,acknowledged,173,1,0,actie_genomen,weekend,nacht
21083,2025-06-01 23:11:07,FAH-301,medium,debiet,acknowledged,1564,0,0,actie_genomen,weekend,nacht
21111,2025-06-01 23:23:19,XA-502,laag,equipment,acknowledged,278,1,0,acknowledge,weekend,nacht
21066,2025-06-01 23:28:56,PAH-202,laag,druk,acknowledged,503,1,0,acknowledge,weekend,nacht
21134,2025-06-01 23:32:27,CA-801,laag,communicatie,acknowledged,169,1,0,acknowledge,weekend,nacht
21118,2025-06-01 23:42:03,XA-502,laag,equipment,acknowledged,429,1,0,actie_genomen,weekend,nacht
21072,2025-06-01 23:53:47,PAH-202,laag,druk,teruggekeerd,790,1,0,acknowledge,weekend,nacht
21193,2025-06-02 00:10:00,FAL-302,medium,debiet,acknowledged,65,1,0,acknowledge,werkdag,nacht
21207,2025-06-02 00:21:43,FAL-302,medium,debiet,teruggekeerd,278,1,0,actie_genomen,werkdag,nacht
21276,2025-06-02 00:38:54,CA-801,laag,communicatie,acknowledged,150,1,0,acknowledge,werkdag,nacht
21164,2025-06-02 00:41:30,PAH-202,laag,druk,actief,51,1,0,acknowledge,werkdag,nacht
21168,2025-06-02 00:49:59,PAH-202,laag,druk,teruggekeerd,465,1,0,actie_genomen,werkdag,nacht
21232,2025-06-02 00:55:37,XA-502,laag,equipment,acknowledged,70,1,0,actie_genomen,werkdag,nacht
21222,2025-06-02 01:01:24,XA-501,medium,equipment,acknowledged,144,0,0,actie_genomen,werkdag,nacht
21234,2025-06-02 01:01:31,XA-502,laag,equipment,actief,271,1,0,actie_genomen,werkdag,nacht
21251,2025-06-02 01:15:52,XA-502,laag,equipment,teruggekeerd,323,1,0,geen,werkdag,nacht
21223,2025-06-02 01:18:23,XA-502,laag,equipment,acknowledged,992,1,0,actie_genomen,werkdag,nacht
21239,2025-06-02 01:19:26,XA-502,laag,equipment,acknowledged,83,1,0,geen,werkdag,nacht
21190,2025-06-02 01:28:54,FAH-301,medium,debiet,acknowledged,480,0,0,acknowledge,werkdag,nacht
21294,2025-06-02 01:32:15,CA-801,laag,communicatie,acknowledged,103,1,0,acknowledge,werkdag,nacht
21191,2025-06-02 01:37:46,FAL-302,medium,debiet,actief,20,1,0,suppress,werkdag,nacht
21259,2025-06-02 01:42:19,XA-502,laag,equipment,actief,497,1,0,acknowledge,werkdag,nacht
21175,2025-06-02 01:42:46,PAH-202,laag,druk,acknowledged,627,1,0,acknowledge,werkdag,nacht
21297,2025-06-02 01:46:39,CA-801,laag,communicatie,actief,152,1,0,acknowledge,werkdag,nacht
21227,2025-06-02 02:04:07,XA-502,laag,equipment,actief,118,1,0,acknowledge,werkdag,nacht
21268,2025-06-02 02:07:46,CA-801,laag,communicatie,acknowledged,325,1,0,acknowledge,werkdag,nacht
21155,2025-06-02 02:08:10,TAH-102,medium,temperatuur,acknowledged,178,1,0,suppress,werkdag,nacht
21282,2025-06-02 02:28:46,CA-801,laag,communicatie,acknowledged,44,1,0,acknowledge,werkdag,nacht
21148,2025-06-02 02:31:44,TAH-101,hoog,temperatuur,acknowledged,1200,0,0,geen,werkdag,nacht
21169,2025-06-02 02:35:44,PAH-202,laag,druk,teruggekeerd,17,1,0,geen,werkdag,nacht
21180,2025-06-02 02:40:34,PAH-202,laag,druk,teruggekeerd,704,1,0,acknowledge,werkdag,nacht
21219,2025-06-02 03:19:05,XA-501,medium,equipment,acknowledged,1343,0,0,geen,werkdag,nacht
21272,2025-06-02 03:19:31,CA-801,laag,communicatie,teruggekeerd,215,1,0,geen,werkdag,nacht
21149,2025-06-02 03:19:45,TAH-102,medium,temperatuur,acknowledged,80,1,0,geen,werkdag,nacht
21265,2025-06-02 03:21:25,AAL-601,medium,analyse,acknowledged,506,0,0,actie_genomen,werkdag,nacht
21285,2025-06-02 03:23:37,CA-801,laag,communicatie,acknowledged,193,1,0,acknowledge,werkdag,nacht
21203,2025-06-02 03:32:49,FAL-302,medium,debiet,actief,370,1,0,actie_genomen,werkdag,nacht
21277,2025-06-02 03:36:37,CA-801,laag,communicatie,teruggekeerd,9,1,0,actie_genomen,werkdag,nacht
21205,2025-06-02 03:46:07,FAL-302,medium,debiet,acknowledged,6,1,0,actie_genomen,werkdag,nacht
21275,2025-06-02 03:46:51,CA-801,laag,communicatie,acknowledged,149,1,0,acknowledge,werkdag,nacht
21250,2025-06-02 03:59:21,XA-502,laag,equipment,acknowledged,143,1,0,acknowledge,werkdag,nacht
21214,2025-06-02 04:18:40,LAL-401,hoog,niveau,acknowledged,413,0,0,actie_genomen,werkdag,nacht
21244,2025-06-02 04:19:16,XA-502,laag,equipment,teruggekeerd,93,1,0,suppress,werkdag,nacht
21154,2025-06-02 05:26:04,TAH-102,medium,temperatuur,acknowledged,142,1,0,acknowledge,werkdag,nacht
21255,2025-06-02 05:49:17,XA-502,laag,equipment,acknowledged,44,1,0,suppress,werkdag,nacht
21165,2025-06-02 05:52:57,PAH-202,laag,druk,acknowledged,947,1,0,actie_genomen,werkdag,nacht
21187,2025-06-02 05:55:12,FAL-301,hoog,debiet,acknowledged,358,0,0,acknowledge,werkdag,nacht
21213,2025-06-02 06:03:01,LAL-401,hoog,niveau,teruggekeerd,208,0,0,geen,werkdag,dag
21153,2025-06-02 06:25:29,TAH-102,medium,temperatuur,teruggekeerd,305,1,0,actie_genomen,werkdag,dag
21225,2025-06-02 06:29:38,XA-502,laag,equipment,teruggekeerd,367,1,0,actie_genomen,werkdag,dag
21192,2025-06-02 06:35:54,FAL-302,medium,debiet,acknowledged,655,1,0,acknowledge,werkdag,dag
21281,2025-06-02 06:55:45,CA-801,laag,communicatie,teruggekeerd,903,1,0,acknowledge,werkdag,dag
21218,2025-06-02 07:00:33,XA-501,medium,equipment,acknowledged,2883,0,0,actie_genomen,werkdag,dag
21173,2025-06-02 07:01:36,PAH-202,laag,druk,actief,36,1,0,acknowledge,werkdag,dag
21183,2025-06-02 07:11:53,PAH-202,laag,druk,acknowledged,557,1,0,actie_genomen,werkdag,dag
21269,2025-06-02 07:33:02,CA-801,laag,communicatie,actief,154,1,0,acknowledge,werkdag,dag
21201,2025-06-02 07:36:44,FAL-302,medium,debiet,acknowledged,15,1,0,suppress,werkdag,dag
21229,2025-06-02 07:40:22,XA-502,laag,equipment,acknowledged,149,1,0,actie_genomen,werkdag,dag
21152,2025-06-02 07:43:19,TAH-102,medium,temperatuur,acknowledged,49,1,0,geen,werkdag,dag
21249,2025-06-02 07:54:24,XA-502,laag,equipment,acknowledged,47,1,0,actie_genomen,werkdag,dag
21247,2025-06-02 08:15:29,XA-502,laag,equipment,acknowledged,164,1,0,actie_genomen,werkdag,dag
21260,2025-06-02 08:37:21,XA-502,laag,equipment,actief,176,1,0,actie_genomen,werkdag,dag
21216,2025-06-02 08:39:51,XA-501,medium,equipment,acknowledged,324,0,0,acknowledge,werkdag,dag
21217,2025-06-02 08:44:40,XA-501,medium,equipment,actief,92,0,0,suppress,werkdag,dag
21248,2025-06-02 08:45:42,XA-502,laag,equipment,actief,880,1,0,suppress,werkdag,dag
21204,2025-06-02 09:00:04,FAL-302,medium,debiet,teruggekeerd,732,1,0,acknowledge,werkdag,dag
21273,2025-06-02 09:06:04,CA-801,laag,communicatie,actief,436,1,0,actie_genomen,werkdag,dag
21171,2025-06-02 09:19:27,PAH-202,laag,druk,acknowledged,96,1,0,suppress,werkdag,dag
21220,2025-06-02 09:32:40,XA-501,medium,equipment,teruggekeerd,723,0,0,actie_genomen,werkdag,dag
21236,2025-06-02 09:45:28,XA-502,laag,equipment,acknowledged,402,1,0,acknowledge,werkdag,dag
21209,2025-06-02 09:50:07,LAH-401,hoog,niveau,actief,322,0,0,actie_genomen,werkdag,dag
21163,2025-06-02 09:52:03,PAH-202,laag,druk,actief,295,1,0,suppress,werkdag,dag
21262,2025-06-02 10:06:40,XA-502,laag,equipment,acknowledged,105,1,0,acknowledge,werkdag,dag
21254,2025-06-02 10:09:02,XA-502,laag,equipment,teruggekeerd,30,1,0,actie_genomen,werkdag,dag
21287,2025-06-02 10:22:45,CA-801,laag,communicatie,acknowledged,260,1,0,acknowledge,werkdag,dag
21238,2025-06-02 10:24:46,XA-502,laag,equipment,acknowledged,566,1,0,geen,werkdag,dag
21161,2025-06-02 10:28:20,PAH-201,hoog,druk,actief,1448,0,0,acknowledge,werkdag,dag
21212,2025-06-02 10:35:23,LAH-401,hoog,niveau,actief,496,0,0,actie_genomen,werkdag,dag
21240,2025-06-02 10:37:10,XA-502,laag,equipment,acknowledged,166,1,0,actie_genomen,werkdag,dag
21284,2025-06-02 10:43:40,CA-801,laag,communicatie,actief,820,1,0,acknowledge,werkdag,dag
21179,2025-06-02 10:45:07,PAH-202,laag,druk,acknowledged,177,1,0,acknowledge,werkdag,dag
21182,2025-06-02 10:46:03,PAH-202,laag,druk,acknowledged,103,1,0,geen,werkdag,dag
21181,2025-06-02 11:08:16,PAH-202,laag,druk,acknowledged,268,1,0,acknowledge,werkdag,dag
21221,2025-06-02 11:28:36,XA-501,medium,equipment,acknowledged,2066,0,0,actie_genomen,werkdag,dag
21210,2025-06-02 11:45:02,LAH-401,hoog,niveau,teruggekeerd,418,0,0,geen,werkdag,dag
21261,2025-06-02 11:55:53,XA-502,laag,equipment,actief,99,1,0,acknowledge,werkdag,dag
21189,2025-06-02 12:04:04,FAH-301,medium,debiet,actief,258,0,0,geen,werkdag,dag
21243,2025-06-02 12:35:37,XA-502,laag,equipment,acknowledged,551,1,0,actie_genomen,werkdag,dag
21252,2025-06-02 12:47:01,XA-502,laag,equipment,acknowledged,120,1,0,acknowledge,werkdag,dag
21288,2025-06-02 12:50:16,CA-801,laag,communicatie,acknowledged,90,1,0,geen,werkdag,dag
21274,2025-06-02 12:58:34,CA-801,laag,communicatie,actief,81,1,0,geen,werkdag,dag
21231,2025-06-02 13:21:23,XA-502,laag,equipment,acknowledged,382,1,0,geen,werkdag,dag
21206,2025-06-02 13:26:24,FAL-302,medium,debiet,acknowledged,1120,1,0,suppress,werkdag,dag
21202,2025-06-02 13:31:31,FAL-302,medium,debiet,teruggekeerd,3,1,0,acknowledge,werkdag,dag
21286,2025-06-02 13:56:58,CA-801,laag,communicatie,acknowledged,296,1,0,actie_genomen,werkdag,dag
21253,2025-06-02 13:57:01,XA-502,laag,equipment,acknowledged,2,1,0,acknowledge,werkdag,dag
21279,2025-06-02 14:00:19,CA-801,laag,communicatie,teruggekeerd,2,1,0,acknowledge,werkdag,avond
21172,2025-06-02 14:35:03,PAH-202,laag,druk,acknowledged,132,1,0,geen,werkdag,avond
21263,2025-06-02 14:37:32,XA-502,laag,equipment,acknowledged,240,1,0,actie_genomen,werkdag,avond
21157,2025-06-02 15:26:07,TAH-102,medium,temperatuur,acknowledged,376,1,0,actie_genomen,werkdag,avond
21292,2025-06-02 15:29:38,CA-801,laag,communicatie,teruggekeerd,26,1,0,actie_genomen,werkdag,avond
21194,2025-06-02 15:31:31,FAL-302,medium,debiet,teruggekeerd,102,1,0,acknowledge,werkdag,avond
21166,2025-06-02 15:36:02,PAH-202,laag,druk,acknowledged,489,1,0,acknowledge,werkdag,avond
21280,2025-06-02 15:42:30,CA-801,laag,communicatie,acknowledged,952,1,0,acknowledge,werkdag,avond
21230,2025-06-02 15:52:07,XA-502,laag,equipment,actief,379,1,0,acknowledge,werkdag,avond
21256,2025-06-02 15:53:33,XA-502,laag,equipment,acknowledged,1327,1,0,acknowledge,werkdag,avond
21283,2025-06-02 15:53:43,CA-801,laag,communicatie,acknowledged,375,1,0,acknowledge,werkdag,avond
