timestamp,API_voeding_kgh,excipient_voeding_kgh,glijmiddel_voeding_kgh,totaal_debiet_kgh,menger_snelheid_RPM,menger_torque_Nm,menger_temp_C,verblijftijd_sec,API_fractie,RSD_pct,NIR_RSD_pct,spec_conform,verstoring
2025-03-02 21:54:50,4.927,44.87,0.494,50.29,250,7.73,27.0,118,0.09797,1.04,0.86,1,normaal
2025-03-02 21:55:00,4.99,44.93,0.498,50.41,252,7.73,27.1,117,0.09898,1.0,1.18,1,normaal
2025-03-02 21:55:10,5.004,45.36,0.503,50.87,249,7.68,27.0,119,0.09837,1.0,1.02,1,normaal
2025-03-02 21:55:20,4.939,44.83,0.505,50.27,248,7.55,27.0,118,0.09824,0.95,0.8,1,normaal
2025-03-02 21:55:30,4.936,45.19,0.497,50.62,250,7.76,27.0,120,0.0975,0.95,0.64,1,normaal
2025-03-02 21:55:40,4.882,45.58,0.485,50.95,250,7.74,27.0,111,0.09582,1.03,1.15,1,normaal
2025-03-02 21:55:50,4.951,44.45,0.506,49.91,248,7.71,27.0,115,0.0992,1.03,1.31,1,normaal
2025-03-02 21:56:00,4.97,44.84,0.49,50.3,250,7.91,27.0,123,0.09882,1.04,0.56,1,normaal
2025-03-02 21:56:10,5.043,44.58,0.498,50.12,249,7.82,27.0,118,0.10062,1.1,1.43,1,normaal
2025-03-02 21:56:20,4.977,44.89,0.504,50.37,251,7.63,27.0,126,0.0988,1.1,0.99,1,normaal
2025-03-02 21:56:30,4.924,45.3,0.497,50.72,251,7.73,27.0,127,0.09708,1.12,1.11,1,normaal
2025-03-02 21:56:40,4.964,44.82,0.486,50.27,251,7.82,27.0,119,0.09876,1.11,0.73,1,normaal
2025-03-02 21:56:50,4.995,45.29,0.515,50.8,249,7.64,27.0,124,0.09832,1.1,1.43,1,normaal
2025-03-02 21:57:00,4.942,45.54,0.484,50.97,251,7.74,27.0,116,0.09697,1.12,1.15,1,normaal
2025-03-02 21:57:10,5.003,44.68,0.497,50.18,250,7.75,27.0,124,0.09969,1.1,1.14,1,normaal
2025-03-02 21:57:20,5.017,45.49,0.514,51.02,250,7.66,27.0,118,0.09833,1.1,1.2,1,normaal
2025-03-02 21:57:30,4.886,44.42,0.503,49.81,250,7.52,27.0,122,0.09811,1.08,0.66,1,normaal
2025-03-02 21:57:40,4.994,44.8,0.482,50.28,249,7.93,27.0,121,0.09933,1.1,0.74,1,normaal
2025-03-02 21:57:50,5.113,45.03,0.508,50.65,249,7.8,27.0,115,0.10095,1.21,1.1,1,normaal
2025-03-02 21:58:00,4.964,45.35,0.504,50.82,251,7.84,27.0,117,0.09767,1.19,1.31,1,normaal
2025-03-02 21:58:10,4.967,45.14,0.502,50.61,250,7.78,27.0,122,0.09813,1.16,1.19,1,normaal
2025-03-02 21:58:20,4.919,45.0,0.506,50.42,250,7.6,27.0,118,0.09756,1.11,1.13,1,normaal
2025-03-02 21:58:30,4.969,45.37,0.497,50.84,249,7.71,27.0,112,0.09775,1.11,1.57,1,normaal
2025-03-02 21:58:40,5.06,44.91,0.493,50.46,252,7.69,27.1,129,0.10028,1.17,1.22,1,normaal
2025-03-02 21:58:50,4.975,45.07,0.523,50.57,250,7.68,27.0,126,0.09839,1.17,1.39,1,normaal
2025-03-02 21:59:00,4.982,45.13,0.492,50.61,251,7.68,27.0,122,0.09844,1.17,1.7,1,normaal
2025-03-02 21:59:10,5.09,45.04,0.511,50.64,250,7.57,27.0,125,0.10051,1.17,0.99,1,normaal
2025-03-02 21:59:20,4.965,44.92,0.507,50.39,248,7.85,27.0,121,0.09854,1.17,1.63,1,normaal
2025-03-02 21:59:30,5.082,44.94,0.507,50.53,250,7.8,27.0,117,0.10058,1.19,1.06,1,normaal
2025-03-02 21:59:40,4.928,45.03,0.511,50.47,250,7.62,27.0,118,0.09765,1.2,1.62,1,normaal
2025-03-02 21:59:50,4.993,44.68,0.503,50.18,248,7.58,27.0,115,0.09952,1.21,0.8,1,normaal
2025-03-02 22:00:00,5.926,45.11,0.526,51.56,248,7.66,27.0,108,0.11493,3.24,2.96,1,normaal
2025-03-02 22:00:10,5.629,44.91,0.509,51.05,250,7.66,27.0,122,0.11025,3.83,3.21,1,normaal
2025-03-02 22:00:20,5.738,45.24,0.521,51.5,249,7.78,27.0,116,0.11142,4.4,4.6,1,normaal
2025-03-02 22:00:30,5.867,44.97,0.509,51.34,250,7.7,27.0,118,0.11426,5.09,5.12,0,normaal
2025-03-02 22:00:40,4.822,45.08,0.493,50.39,250,7.73,27.0,119,0.09569,5.1,4.98,1,normaal
2025-03-02 22:00:50,4.514,44.98,0.496,49.99,249,7.55,27.0,123,0.0903,5.43,5.76,0,normaal
2025-03-02 22:01:00,5.15,45.28,0.497,50.92,251,7.72,27.0,118,0.10113,5.43,5.95,0,normaal
2025-03-02 22:01:10,4.716,44.95,0.493,50.16,249,7.61,27.0,128,0.09403,5.55,5.64,0,normaal
2025-03-02 22:01:20,5.99,45.47,0.505,51.97,251,7.68,27.0,119,0.11525,6.21,6.29,0,normaal
2025-03-02 22:01:30,4.988,45.2,0.496,50.68,249,7.56,27.0,126,0.09841,6.18,6.73,0,normaal
2025-03-02 22:01:40,5.044,44.85,0.488,50.38,250,7.68,27.0,126,0.10012,6.17,5.97,0,normaal
2025-03-02 22:01:50,5.008,44.68,0.492,50.18,250,7.71,27.0,126,0.0998,6.16,6.35,0,normaal
2025-03-02 22:02:00,5.038,44.81,0.485,50.33,250,7.82,27.0,123,0.1001,6.12,6.26,0,normaal
2025-03-02 22:02:10,5.018,44.83,0.511,50.36,249,7.75,27.0,125,0.09965,6.12,6.29,0,normaal
2025-03-02 22:02:20,5.058,45.2,0.51,50.76,250,7.82,27.0,117,0.09963,6.1,5.38,0,normaal
2025-03-02 22:02:30,5.045,44.96,0.492,50.5,248,7.65,27.0,116,0.0999,6.08,5.85,0,normaal
2025-03-02 22:02:40,5.054,45.25,0.521,50.82,250,7.63,27.0,129,0.09945,6.08,5.72,0,normaal
2025-03-02 22:02:50,4.996,45.06,0.491,50.54,251,7.73,27.0,118,0.09885,6.09,5.7,0,normaal
2025-03-02 22:03:00,5.063,45.16,0.509,50.73,249,7.73,27.0,118,0.0998,6.07,5.73,0,normaal
2025-03-02 22:03:10,5.043,44.97,0.507,50.52,250,7.59,27.0,112,0.09982,6.05,5.83,0,normaal
2025-03-02 22:03:20,5.126,44.49,0.492,50.11,251,7.64,27.0,127,0.1023,6.01,5.79,0,normaal
2025-03-02 22:03:30,5.073,44.08,0.504,49.66,251,7.74,27.0,122,0.10217,5.98,6.55,0,normaal
2025-03-02 22:03:40,5.022,45.2,0.5,50.72,249,7.7,27.0,115,0.09903,5.99,5.77,0,normaal
2025-03-02 22:03:50,4.98,44.81,0.492,50.28,249,7.64,27.0,129,0.09905,5.98,5.98,0,normaal
2025-03-02 22:04:00,5.017,45.36,0.49,50.86,249,7.75,27.0,129,0.09863,5.98,6.57,0,normaal
2025-03-02 22:04:10,5.051,44.71,0.51,50.27,252,7.56,27.1,123,0.10049,5.98,6.03,0,normaal
2025-03-02 22:04:20,4.993,45.3,0.503,50.8,250,7.73,27.0,118,0.09829,5.98,6.02,0,normaal
2025-03-02 22:04:30,5.087,44.81,0.508,50.4,249,7.75,27.0,126,0.10092,5.98,6.1,0,normaal
2025-03-02 22:04:40,5.037,44.98,0.504,50.52,252,7.77,27.1,123,0.0997,5.95,5.9,0,normaal
2025-03-02 22:04:50,5.034,44.85,0.498,50.38,250,7.72,27.0,123,0.09993,5.94,6.09,0,normaal
2025-03-02 22:05:00,5.093,45.27,0.508,50.87,250,7.78,27.0,115,0.10011,5.36,5.43,0,normaal
2025-03-02 22:05:10,5.064,44.96,0.52,50.54,252,7.8,27.1,124,0.1002,5.06,5.16,0,normaal
2025-03-02 22:05:20,5.038,45.21,0.512,50.76,250,7.59,27.0,118,0.09925,4.62,4.4,1,normaal
2025-03-02 22:05:30,5.158,44.85,0.5,50.51,251,7.63,27.0,113,0.10213,3.79,3.53,1,normaal
2025-03-02 22:05:40,5.049,45.03,0.495,50.57,252,7.72,27.1,121,0.09983,3.71,3.73,1,normaal
2025-03-02 22:05:50,5.095,44.64,0.497,50.23,249,7.78,27.0,131,0.10143,3.23,3.14,1,normaal
2025-03-02 22:06:00,5.081,44.64,0.497,50.22,249,7.68,27.0,117,0.10118,3.23,3.29,1,normaal
2025-03-02 22:06:10,5.092,44.77,0.488,50.35,251,7.62,27.0,119,0.10112,3.0,3.2,1,normaal
2025-03-02 22:06:20,5.018,45.53,0.515,51.06,249,7.57,27.0,112,0.09827,1.11,1.36,1,normaal
2025-03-02 22:06:30,5.037,45.15,0.511,50.7,250,7.77,27.0,115,0.09935,1.08,1.31,1,normaal
2025-03-02 22:06:40,5.096,44.75,0.487,50.33,248,7.63,27.0,119,0.10125,1.1,1.02,1,normaal
2025-03-02 22:06:50,5.13,45.44,0.501,51.07,251,7.73,27.0,111,0.10045,1.1,0.96,1,normaal
2025-03-02 22:07:00,5.045,45.54,0.49,51.08,251,7.87,27.0,120,0.09878,1.13,0.94,1,normaal
2025-03-02 22:07:10,5.147,44.8,0.503,50.45,251,7.56,27.0,119,0.10201,1.18,0.55,1,normaal
2025-03-02 22:07:20,5.116,44.92,0.49,50.53,251,7.83,27.0,118,0.10125,1.2,0.92,1,normaal
2025-03-02 22:07:30,5.076,44.99,0.482,50.55,251,7.79,27.0,118,0.10042,1.2,0.72,1,normaal
2025-03-02 22:07:40,5.071,44.7,0.514,50.28,250,7.8,27.0,114,0.10085,1.2,1.3,1,normaal
2025-03-02 22:07:50,5.019,44.96,0.494,50.47,250,7.9,27.0,113,0.09945,1.18,1.48,1,normaal
2025-03-02 22:08:00,5.019,45.18,0.493,50.69,251,7.72,27.0,119,0.09901,1.2,1.82,1,normaal
2025-03-02 22:08:10,5.086,45.08,0.497,50.67,250,7.7,27.0,121,0.10039,1.19,1.37,1,normaal
2025-03-02 22:08:20,5.143,45.06,0.502,50.71,247,7.61,27.0,120,0.10144,1.15,1.54,1,normaal
2025-03-02 22:08:30,5.027,45.31,0.507,50.84,251,7.78,27.0,117,0.09886,1.11,1.26,1,normaal
2025-03-02 22:08:40,5.099,44.94,0.513,50.55,250,7.85,27.0,112,0.10087,1.1,1.53,1,normaal
2025-03-02 22:08:50,5.089,44.85,0.491,50.43,249,7.81,27.0,124,0.1009,1.09,1.03,1,normaal
2025-03-02 22:09:00,5.074,44.79,0.51,50.38,251,7.85,27.0,122,0.10073,1.05,0.76,1,normaal
2025-03-02 22:09:10,5.154,45.11,0.518,50.79,250,7.67,27.0,123,0.10149,1.07,1.28,1,normaal
2025-03-02 22:09:20,5.103,44.8,0.516,50.42,249,7.63,27.0,114,0.10122,1.01,0.84,1,normaal
2025-03-02 22:09:30,5.071,44.79,0.516,50.37,251,7.67,27.0,128,0.10067,1.01,0.86,1,normaal
2025-03-02 22:09:40,5.121,44.9,0.51,50.53,249,7.7,27.0,121,0.10134,1.01,0.66,1,normaal
2025-03-02 22:09:50,5.069,45.12,0.495,50.69,250,7.65,27.0,122,0.09999,1.01,1.22,1,normaal
2025-03-02 22:10:00,5.073,44.34,0.495,49.91,254,7.75,27.1,115,0.10165,1.03,0.64,1,normaal
2025-03-02 22:10:10,5.058,44.9,0.507,50.47,252,7.76,27.1,122,0.10022,1.03,1.15,1,normaal
2025-03-02 22:10:20,4.987,44.62,0.513,50.12,250,7.86,27.0,115,0.09949,1.02,1.0,1,normaal
2025-03-02 22:10:30,5.143,44.74,0.493,50.38,250,7.79,27.0,123,0.10209,1.02,1.16,1,normaal
2025-03-02 22:10:40,5.05,44.44,0.499,49.99,250,7.71,27.0,124,0.10103,1.01,0.98,1,normaal
2025-03-02 22:10:50,5.044,45.17,0.499,50.71,249,7.75,27.0,119,0.09946,1.02,1.22,1,normaal
2025-03-02 22:11:00,5.079,45.09,0.495,50.66,249,7.73,27.0,117,0.10025,1.01,1.28,1,normaal
2025-03-02 22:11:10,5.205,45.12,0.51,50.83,250,7.59,27.0,125,0.10239,1.07,1.25,1,normaal
2025-03-02 22:11:20,5.127,44.83,0.494,50.45,249,7.74,27.0,127,0.10164,1.0,0.53,1,normaal
2025-03-02 22:11:30,5.15,45.31,0.503,50.96,250,7.66,27.0,121,0.10106,0.97,1.31,1,normaal
2025-03-02 22:11:40,5.117,45.46,0.508,51.08,250,7.55,27.0,106,0.10017,0.97,0.51,1,normaal
2025-03-02 22:11:50,5.056,44.75,0.489,50.3,250,7.72,27.0,127,0.10053,0.97,1.03,1,normaal
2025-03-02 22:12:00,5.097,44.44,0.496,50.03,251,7.74,27.0,122,0.10187,0.92,1.18,1,normaal
2025-03-02 22:12:10,5.04,44.95,0.506,50.5,251,7.72,27.0,124,0.09981,0.91,0.71,1,normaal
2025-03-02 22:12:20,5.09,45.0,0.501,50.59,249,7.56,27.0,115,0.10061,0.9,1.14,1,normaal
2025-03-02 22:12:30,5.075,45.03,0.505,50.61,250,7.7,27.0,124,0.10029,0.9,1.04,1,normaal
2025-03-02 22:12:40,5.065,44.84,0.499,50.41,251,7.68,27.0,118,0.10048,0.9,1.48,1,normaal
2025-03-02 22:12:50,5.092,44.95,0.502,50.55,250,7.78,27.0,124,0.10075,0.87,1.08,1,normaal
2025-03-02 22:13:00,5.095,45.22,0.495,50.81,250,7.7,27.0,127,0.10027,0.82,0.77,1,normaal
2025-03-02 22:13:10,5.132,45.07,0.503,50.71,249,7.84,27.0,116,0.10121,0.82,0.92,1,normaal
2025-03-02 22:13:20,5.025,45.05,0.485,50.56,251,7.57,27.0,115,0.09939,0.85,0.67,1,normaal
2025-03-02 22:13:30,5.141,44.84,0.505,50.49,252,7.68,27.0,120,0.10183,0.8,0.61,1,normaal
2025-03-02 22:13:40,5.101,45.02,0.502,50.62,251,7.77,27.0,118,0.10076,0.8,0.92,1,normaal
2025-03-02 22:13:50,5.12,44.85,0.502,50.47,250,7.68,27.0,115,0.10144,0.8,1.11,1,normaal
2025-03-02 22:14:00,5.051,44.87,0.507,50.43,249,7.81,27.0,121,0.10016,0.81,0.53,1,normaal
2025-03-02 22:14:10,5.117,44.23,0.493,49.84,250,7.73,27.0,124,0.10269,0.88,0.8,1,normaal
2025-03-02 22:14:20,4.995,44.78,0.507,50.28,252,7.61,27.0,115,0.09934,0.92,1.31,1,normaal
2025-03-02 22:14:30,5.153,45.02,0.494,50.67,249,7.7,27.0,125,0.10171,0.93,0.87,1,normaal
2025-03-02 22:14:40,5.155,44.39,0.498,50.05,250,7.84,27.0,124,0.103,1.01,0.83,1,normaal
2025-03-02 22:14:50,5.067,45.28,0.516,50.86,250,7.73,27.0,111,0.09961,1.03,1.41,1,normaal
2025-03-02 22:15:00,5.22,45.57,0.497,51.29,250,7.63,27.0,113,0.10178,1.03,0.96,1,normaal
2025-03-02 22:15:10,5.104,45.18,0.512,50.79,250,7.72,27.0,118,0.10049,1.03,0.69,1,normaal
2025-03-02 22:15:20,5.159,44.73,0.504,50.4,250,7.57,27.0,121,0.10237,1.03,0.9,1,normaal
2025-03-02 22:15:30,5.071,45.21,0.497,50.78,250,7.52,27.0,121,0.09985,1.02,1.03,1,normaal
2025-03-02 22:15:40,4.994,44.89,0.49,50.37,251,7.86,27.0,114,0.09914,1.07,1.11,1,normaal
2025-03-02 22:15:50,5.055,44.82,0.505,50.38,250,7.77,27.0,117,0.10035,1.04,0.44,1,normaal
2025-03-02 22:16:00,5.19,45.65,0.502,51.34,252,7.77,27.0,122,0.1011,1.04,1.08,1,normaal
2025-03-02 22:16:10,5.149,44.73,0.503,50.38,251,7.85,27.0,124,0.10221,1.03,1.04,1,normaal
2025-03-02 22:16:20,5.082,44.55,0.496,50.13,250,7.77,27.0,116,0.10138,1.02,0.88,1,normaal
2025-03-02 22:16:30,4.982,45.15,0.501,50.64,249,7.85,27.0,112,0.09838,1.12,1.09,1,normaal
2025-03-02 22:16:40,5.136,44.99,0.501,50.62,250,7.85,27.0,119,0.10145,1.12,0.88,1,normaal
2025-03-02 22:16:50,5.223,44.78,0.501,50.51,251,7.73,27.0,123,0.10341,1.22,1.98,1,normaal
2025-03-02 22:17:00,5.048,44.86,0.508,50.41,252,7.56,27.1,123,0.10014,1.21,1.43,1,normaal
2025-03-02 22:17:10,5.181,45.32,0.514,51.02,251,7.66,27.0,118,0.10155,1.2,0.83,1,normaal
2025-03-02 22:17:20,5.094,44.82,0.497,50.41,250,7.74,27.0,121,0.10106,1.2,0.82,1,normaal
2025-03-02 22:17:30,5.043,44.43,0.476,49.95,250,7.81,27.0,118,0.10097,1.19,1.53,1,normaal
2025-03-02 22:17:40,5.102,45.19,0.487,50.78,248,7.52,27.0,124,0.10048,1.19,1.76,1,normaal
2025-03-02 22:17:50,5.101,45.02,0.503,50.62,251,7.88,27.0,122,0.10076,1.19,1.55,1,normaal
2025-03-02 22:18:00,5.044,44.72,0.5,50.26,251,7.69,27.0,120,0.10035,1.19,1.3,1,normaal
2025-03-02 22:18:10,5.057,45.02,0.513,50.59,252,7.67,27.0,115,0.09996,1.2,0.84,1,normaal
2025-03-02 22:18:20,5.16,45.06,0.495,50.71,250,7.56,27.0,120,0.10174,1.18,1.21,1,normaal
2025-03-02 22:18:30,5.075,44.78,0.497,50.35,250,7.78,27.0,130,0.10079,1.17,0.73,1,normaal
2025-03-02 22:18:40,5.142,45.57,0.488,51.2,249,7.56,27.0,125,0.10043,1.17,1.41,1,normaal
2025-03-02 22:18:50,5.069,45.23,0.495,50.79,252,7.73,27.0,119,0.0998,1.19,1.68,1,normaal
2025-03-02 22:19:00,5.131,45.16,0.484,50.78,250,7.59,27.0,120,0.10105,1.18,1.19,1,normaal
2025-03-02 22:19:10,5.105,44.98,0.515,50.6,251,7.75,27.0,117,0.1009,1.13,1.1,1,normaal
2025-03-02 22:19:20,5.081,45.0,0.476,50.56,252,7.57,27.0,122,0.10049,1.09,0.58,1,normaal
2025-03-02 22:19:30,5.165,44.73,0.507,50.4,248,7.54,27.0,113,0.10247,1.12,1.51,1,normaal
2025-03-02 22:19:40,5.039,44.99,0.498,50.52,250,7.74,27.0,122,0.09973,1.07,0.95,1,normaal
2025-03-02 22:19:50,5.102,45.21,0.501,50.82,251,7.58,27.0,119,0.10041,1.05,0.81,1,normaal
2025-03-02 22:20:00,5.102,45.18,0.491,50.77,250,7.52,27.0,124,0.10049,1.03,1.13,1,normaal
2025-03-02 22:20:10,5.157,45.02,0.507,50.69,250,7.87,27.0,119,0.10174,1.05,1.45,1,normaal
2025-03-02 22:20:20,5.042,44.76,0.491,50.29,250,7.74,27.0,119,0.10025,1.01,1.19,1,normaal
2025-03-02 22:20:30,4.992,45.42,0.515,50.93,249,7.67,27.0,122,0.09801,1.12,1.41,1,normaal
2025-03-02 22:20:40,5.086,45.57,0.509,51.17,251,7.54,27.0,118,0.0994,1.11,1.21,1,normaal
2025-03-02 22:20:50,5.107,44.63,0.494,50.23,250,7.74,27.0,126,0.10167,1.12,0.74,1,normaal
2025-03-02 22:21:00,5.176,44.79,0.509,50.48,250,7.76,27.0,130,0.10254,1.16,1.03,1,normaal
2025-03-02 22:21:10,5.075,45.26,0.487,50.82,249,7.71,27.0,120,0.09986,1.15,1.02,1,normaal
2025-03-02 22:21:20,5.086,45.03,0.507,50.62,251,8.05,27.0,124,0.10048,1.14,1.55,1,normaal
2025-03-02 22:21:30,5.129,45.22,0.49,50.84,251,7.56,27.0,119,0.10087,1.05,0.64,1,normaal
2025-03-02 22:21:40,5.061,45.0,0.51,50.58,251,7.53,27.0,119,0.10006,1.05,1.99,1,normaal
2025-03-02 22:21:50,5.06,45.15,0.501,50.71,250,7.86,27.0,127,0.09978,0.93,0.76,1,normaal
2025-03-02 22:22:00,5.051,45.11,0.498,50.66,251,7.75,27.0,123,0.09971,0.94,1.14,1,normaal
2025-03-02 22:22:10,5.081,45.0,0.491,50.57,249,7.57,27.0,119,0.10046,0.92,1.04,1,normaal
2025-03-02 22:22:20,5.109,45.1,0.516,50.73,250,7.67,27.0,125,0.10071,0.92,1.04,1,normaal
2025-03-02 22:22:30,5.076,44.96,0.495,50.53,249,7.71,27.0,115,0.10045,0.92,0.3,1,normaal
2025-03-02 22:22:40,5.122,45.09,0.502,50.71,250,7.75,27.0,121,0.10101,0.92,0.97,1,normaal
2025-03-02 22:22:50,5.107,45.28,0.499,50.88,249,7.59,27.0,119,0.10037,0.92,0.69,1,normaal
2025-03-02 22:23:00,5.036,44.91,0.496,50.44,252,7.57,27.0,121,0.09984,0.93,0.94,1,normaal
2025-03-02 22:23:10,5.007,44.92,0.484,50.41,250,7.68,27.0,131,0.09933,0.95,1.48,1,normaal
2025-03-02 22:23:20,5.035,45.01,0.502,50.55,249,7.66,27.0,120,0.09961,0.93,1.05,1,normaal
2025-03-02 22:23:30,5.04,45.43,0.499,50.97,252,7.79,27.0,112,0.09889,0.97,1.27,1,normaal
2025-03-02 22:23:40,5.063,44.88,0.487,50.43,250,7.81,27.0,115,0.10039,0.97,1.0,1,normaal
2025-03-02 22:23:50,5.111,44.84,0.486,50.43,250,7.62,27.0,127,0.10135,0.98,0.98,1,normaal
2025-03-02 22:24:00,5.019,45.46,0.472,50.95,250,7.76,27.0,127,0.09851,1.03,0.9,1,normaal
2025-03-02 22:24:10,5.02,45.06,0.495,50.58,251,7.8,27.0,122,0.09925,1.05,0.63,1,normaal
2025-03-02 22:24:20,5.033,44.79,0.497,50.32,249,7.71,27.0,121,0.10003,1.05,1.11,1,normaal
2025-03-02 22:24:30,5.021,45.38,0.506,50.91,250,7.79,27.0,120,0.09863,1.0,1.32,1,normaal
2025-03-02 22:24:40,4.989,44.94,0.504,50.43,249,7.92,27.0,125,0.09893,1.02,1.1,1,normaal
2025-03-02 22:24:50,5.157,45.46,0.503,51.12,250,7.9,27.0,117,0.1009,1.03,1.27,1,normaal
2025-03-02 22:25:00,4.975,45.44,0.512,50.92,250,7.74,27.0,126,0.0977,1.12,1.28,1,normaal
2025-03-02 22:25:10,4.999,44.65,0.498,50.15,251,7.85,27.0,115,0.09968,1.07,1.56,1,normaal
2025-03-02 22:25:20,5.086,44.89,0.517,50.49,249,7.71,27.0,116,0.10073,1.08,1.38,1,normaal
2025-03-02 22:25:30,5.1,44.99,0.489,50.57,250,7.79,27.0,123,0.10085,1.02,0.74,1,normaal
2025-03-02 22:25:40,5.009,45.06,0.494,50.56,250,7.73,27.0,129,0.09907,1.03,0.89,1,normaal
2025-03-02 22:25:50,5.122,44.93,0.505,50.56,250,7.7,27.0,118,0.10132,1.02,1.15,1,normaal
2025-03-02 22:26:00,5.06,44.46,0.497,50.01,250,7.75,27.0,116,0.10117,0.92,1.22,1,normaal
2025-03-02 22:26:10,5.078,44.64,0.488,50.2,252,7.71,27.1,115,0.10115,0.95,1.26,1,normaal
2025-03-02 22:26:20,5.079,44.75,0.511,50.34,249,7.61,27.0,113,0.10089,0.96,0.34,1,normaal
2025-03-02 22:26:30,4.936,45.48,0.486,50.9,251,7.79,27.0,130,0.09697,1.1,0.94,1,normaal
2025-03-02 22:26:40,5.045,44.73,0.509,50.28,249,7.8,27.0,126,0.10033,1.1,1.34,1,normaal
2025-03-02 22:26:50,5.029,45.18,0.51,50.71,250,7.61,27.0,113,0.09916,1.11,0.86,1,normaal
2025-03-02 22:27:00,4.984,45.38,0.501,50.87,251,7.91,27.0,119,0.09798,1.17,1.09,1,normaal
2025-03-02 22:27:10,5.058,45.53,0.491,51.08,251,7.6,27.0,124,0.09902,1.17,1.14,1,normaal
2025-03-02 22:27:20,4.977,45.24,0.514,50.73,250,7.66,27.0,123,0.09812,1.2,1.21,1,normaal
2025-03-02 22:27:30,5.025,44.99,0.497,50.51,250,7.77,27.0,120,0.09948,1.19,0.61,1,normaal
2025-03-02 22:27:40,5.002,44.57,0.507,50.08,250,7.68,27.0,113,0.09988,1.16,1.01,1,normaal
2025-03-02 22:27:50,5.013,45.35,0.482,50.84,250,7.78,27.0,120,0.09861,1.17,1.19,1,normaal
2025-03-02 22:28:00,4.99,45.03,0.479,50.5,250,7.77,27.0,113,0.09882,1.18,1.36,1,normaal
2025-03-02 22:28:10,5.057,44.72,0.51,50.29,250,7.76,27.0,118,0.10056,1.19,1.54,1,normaal
2025-03-02 22:28:20,5.067,45.42,0.497,50.99,250,7.62,27.0,122,0.09938,1.19,1.16,1,normaal
2025-03-02 22:28:30,5.039,45.22,0.496,50.75,251,7.63,27.0,125,0.09929,1.19,1.05,1,normaal
2025-03-02 22:28:40,5.048,45.29,0.487,50.82,250,7.64,27.0,120,0.09933,1.18,0.76,1,normaal
2025-03-02 22:28:50,4.898,44.55,0.509,49.95,250,7.79,27.0,126,0.09804,1.16,1.34,1,normaal
2025-03-02 22:29:00,5.009,45.38,0.483,50.88,247,7.72,27.0,113,0.09846,1.16,1.17,1,normaal
2025-03-02 22:29:10,5.026,45.13,0.499,50.66,250,7.7,27.0,122,0.09922,1.16,0.75,1,normaal
2025-03-02 22:29:20,5.036,45.21,0.504,50.74,249,7.64,27.0,118,0.09924,1.16,1.51,1,normaal
2025-03-02 22:29:30,4.94,44.7,0.497,50.14,250,7.87,27.0,121,0.09854,1.16,0.79,1,normaal
2025-03-02 22:29:40,5.056,45.21,0.501,50.76,252,7.83,27.1,126,0.09961,1.16,1.01,1,normaal
2025-03-02 22:29:50,5.022,44.43,0.511,49.96,249,7.76,27.0,124,0.10051,1.14,0.92,1,normaal
2025-03-02 22:30:00,5.073,45.11,0.498,50.68,250,7.57,27.0,113,0.10011,1.1,1.01,1,normaal
2025-03-02 22:30:10,5.052,44.31,0.49,49.85,249,7.64,27.0,112,0.10135,1.15,1.12,1,normaal
2025-03-02 22:30:20,5.03,45.05,0.503,50.59,252,7.7,27.0,119,0.09944,1.13,0.82,1,normaal
2025-03-02 22:30:30,5.016,44.84,0.5,50.36,250,7.73,27.0,128,0.09959,1.1,1.57,1,normaal
2025-03-02 22:30:40,5.068,45.04,0.509,50.61,251,7.8,27.0,128,0.10013,1.1,1.19,1,normaal
2025-03-02 22:30:50,4.922,45.32,0.5,50.75,250,7.69,27.0,126,0.09699,1.14,1.15,1,normaal
2025-03-02 22:31:00,5.017,45.13,0.507,50.66,250,7.66,27.0,123,0.09904,1.09,1.24,1,normaal
2025-03-02 22:31:10,5.077,45.12,0.47,50.67,250,7.8,27.0,127,0.10021,1.05,1.17,1,normaal
2025-03-02 22:31:20,5.023,44.98,0.508,50.51,251,7.73,27.0,122,0.09944,1.0,1.15,1,normaal
2025-03-02 22:31:30,5.031,45.09,0.489,50.61,250,7.65,27.0,118,0.09941,0.91,0.69,1,normaal
2025-03-02 22:31:40,4.938,44.8,0.491,50.23,251,7.81,27.0,119,0.09831,0.9,0.96,1,normaal
2025-03-02 22:31:50,4.991,44.47,0.499,49.96,250,7.62,27.0,118,0.09991,0.91,1.05,1,normaal
2025-03-02 22:32:00,4.908,45.61,0.514,51.03,250,7.78,27.0,131,0.09618,1.05,1.16,1,normaal
2025-03-02 22:32:10,4.969,45.17,0.509,50.65,251,7.84,27.0,111,0.09811,1.07,1.27,1,normaal
2025-03-02 22:32:20,4.892,45.07,0.493,50.46,250,7.55,27.0,115,0.09696,1.13,1.24,1,normaal
2025-03-02 22:32:30,4.845,44.93,0.511,50.29,250,7.79,27.0,117,0.09634,1.24,0.78,1,normaal
2025-03-02 22:32:40,5.03,45.72,0.488,51.24,251,7.91,27.0,117,0.09818,1.24,1.02,1,normaal
2025-03-02 22:32:50,4.959,45.09,0.493,50.54,249,7.66,27.0,125,0.09813,1.25,1.2,1,normaal
2025-03-02 22:33:00,4.949,45.23,0.499,50.67,249,7.75,27.0,124,0.09767,1.27,1.03,1,normaal
2025-03-02 22:33:10,5.019,45.35,0.48,50.85,251,7.6,27.0,117,0.0987,1.23,0.95,1,normaal
