timestamp,dag,temp_sp_C,temp_actueel_C,pH_sp,pH_actueel,DO_sp_pct,DO_actueel_pct,viable_celdichtheid_celmL,totale_celdichtheid_celmL,viabiliteit_pct,glucose_mmolL,glutamine_mmolL,lactaat_mmolL,ammonium_mmolL,osmolaliteit_mOsmkg,titer_gL,perfusiesnelheid_VVD,bleed_rate_VVD,lucht_sparge_Lmin,O2_sparge_Lmin,CO2_sparge_Lmin,turbiditeit_AU,filter_druk_bar,cultuur_fase,event
2025-03-04 20:00:00,48.83,33.0,33.0,7.0,7.061,40.0,32.4,76630784,535963660,30.0,24.62,3.86,0.09,0.068,290,0.406,1.728,0.3604,0.191,0.379,0.0074,8.14,0.469,afsterving,normaal
2025-03-04 21:00:00,48.88,33.0,33.0,7.0,7.063,40.0,34.4,76609820,536604756,30.0,24.9,3.8,0.24,0.079,292,0.405,1.761,0.3692,0.204,0.276,-0.0057,8.06,0.457,afsterving,normaal
2025-03-04 22:00:00,48.92,33.0,33.03,7.0,6.988,40.0,33.0,76499289,537266842,30.0,24.82,3.99,0.57,0.053,285,0.388,1.803,0.3619,0.201,0.343,0.0042,8.12,0.466,afsterving,normaal
2025-03-04 23:00:00,48.96,33.0,33.02,7.0,7.021,40.0,32.5,76377295,538001002,30.0,24.64,3.85,0.21,0.05,289,0.371,1.74,0.3714,0.215,0.375,0.0047,8.14,0.48,afsterving,normaal
2025-03-05 00:00:00,49.0,33.0,33.0,7.0,7.008,40.0,32.7,76445838,538744362,30.0,24.98,4.11,0.5,-0.011,293,0.386,1.702,0.3683,0.209,0.363,0.0072,8.21,0.464,afsterving,normaal
2025-03-05 01:00:00,49.04,33.0,33.09,7.0,6.991,40.0,33.4,76528228,539423578,30.0,24.77,3.91,-0.03,-0.051,289,0.383,1.745,0.3535,0.201,0.324,0.0014,8.11,0.481,afsterving,normaal
2025-03-05 02:00:00,49.08,33.0,33.1,7.0,6.963,40.0,33.4,76534342,540161167,30.0,25.23,3.93,-0.2,0.02,292,0.38,1.746,0.3733,0.215,0.325,0.0014,8.15,0.469,afsterving,normaal
2025-03-05 03:00:00,49.12,33.0,32.94,7.0,6.99,40.0,32.3,76559032,540854389,30.0,24.85,3.95,0.02,0.07,287,0.376,1.772,0.3678,0.212,0.384,0.0069,8.04,0.465,afsterving,normaal
2025-03-05 04:00:00,49.17,33.0,33.06,7.0,6.927,40.0,33.7,76575142,541555939,30.0,24.89,3.88,0.02,-0.01,296,0.371,1.783,0.3578,0.205,0.322,-0.0005,8.16,0.477,afsterving,normaal
2025-03-05 05:00:00,49.21,33.0,33.02,7.0,6.916,40.0,31.6,76586022,542239777,30.0,25.0,4.07,0.45,0.058,289,0.377,1.776,0.3778,0.193,0.407,-0.0013,8.13,0.456,afsterving,normaal
2025-03-05 06:00:00,49.25,33.0,33.0,7.0,6.884,40.0,32.6,76592345,542894049,30.0,24.64,3.83,0.08,-0.009,291,0.382,1.762,0.3754,0.205,0.37,-0.0009,8.24,0.491,afsterving,normaal
2025-03-05 07:00:00,49.29,33.0,33.0,7.0,6.901,40.0,34.1,76607495,543580075,30.0,24.92,4.05,0.2,0.023,289,0.379,1.766,0.3712,0.196,0.29,0.005,8.01,0.472,afsterving,normaal
2025-03-05 08:00:00,49.33,33.0,32.94,7.0,6.923,40.0,33.3,76674425,544306102,30.0,24.32,3.86,0.11,0.089,297,0.396,1.792,0.3726,0.208,0.317,-0.0047,8.31,0.465,afsterving,normaal
2025-03-05 09:00:00,49.38,33.0,33.02,7.0,6.913,40.0,33.2,76733393,544921418,30.0,24.61,3.91,0.05,0.046,288,0.396,1.797,0.3669,0.202,0.337,-0.0024,8.35,0.467,afsterving,normaal
2025-03-05 10:00:00,49.42,33.0,33.01,7.0,6.908,40.0,31.2,76641125,545584893,30.0,25.0,4.03,0.15,-0.018,284,0.398,1.748,0.3679,0.193,0.415,0.0009,8.04,0.472,afsterving,normaal
2025-03-05 11:00:00,49.46,33.0,32.94,7.0,6.856,40.0,30.7,76651671,546266058,30.0,24.7,3.95,0.27,0.104,286,0.392,1.784,0.3707,0.209,0.465,0.0004,8.1,0.482,afsterving,normaal
2025-03-05 12:00:00,49.5,33.0,32.96,7.0,6.902,40.0,31.1,76718853,546875925,30.0,24.68,3.86,0.39,0.034,293,0.387,1.8,0.3695,0.204,0.441,0.0004,8.31,0.458,afsterving,normaal
2025-03-05 13:00:00,49.54,33.0,33.01,7.0,6.912,40.0,32.1,76705741,547575606,30.0,25.16,3.86,0.28,-0.055,291,0.398,1.786,0.3649,0.214,0.395,0.0027,8.2,0.475,afsterving,normaal
2025-03-05 14:00:00,49.58,33.0,32.96,7.0,6.928,40.0,31.8,76739219,548294500,30.0,24.36,3.91,-0.11,0.016,293,0.403,1.742,0.3797,0.207,0.403,0.0049,8.05,0.48,afsterving,normaal
2025-03-05 15:00:00,49.62,33.0,32.98,7.0,6.909,40.0,31.6,76716976,548979826,30.0,24.72,3.9,0.07,0.021,293,0.411,1.756,0.3726,0.202,0.44,-0.0122,8.11,0.476,afsterving,normaal
2025-03-05 16:00:00,49.67,33.0,32.97,7.0,6.916,40.0,33.7,76684871,549732591,30.0,24.7,3.96,0.25,0.068,287,0.405,1.771,0.3813,0.205,0.308,0.0037,7.96,0.473,afsterving,normaal
2025-03-05 17:00:00,49.71,33.0,33.05,7.0,6.941,40.0,31.8,76745906,550343091,30.0,24.5,3.98,0.27,0.118,295,0.404,1.809,0.3648,0.193,0.42,-0.0008,8.27,0.472,afsterving,normaal
2025-03-05 18:00:00,49.75,33.0,32.97,7.0,6.934,40.0,32.6,76662217,551002217,30.0,24.98,4.0,-0.42,-0.055,286,0.405,1.748,0.3624,0.198,0.359,0.0049,8.18,0.487,afsterving,normaal
2025-03-05 19:00:00,49.79,33.0,32.97,7.0,6.912,40.0,34.3,76781751,551648730,30.0,24.87,3.74,0.12,-0.038,289,0.399,1.785,0.3659,0.204,0.276,0.0025,8.28,0.482,afsterving,normaal
2025-03-05 20:00:00,49.83,33.0,32.98,7.0,6.903,40.0,32.5,76767027,552319611,30.0,24.81,4.15,0.3,0.075,293,0.412,1.776,0.3741,0.204,0.368,0.0077,8.03,0.476,afsterving,normaal
2025-03-05 21:00:00,49.88,33.0,32.99,7.0,6.961,40.0,32.7,76741240,552984242,30.0,25.28,3.98,0.41,0.013,287,0.403,1.814,0.369,0.204,0.353,0.0103,8.22,0.482,afsterving,normaal
2025-03-05 22:00:00,49.92,33.0,33.09,7.0,6.938,40.0,33.4,76695985,553635878,30.0,24.43,4.09,-0.03,0.008,294,0.392,1.761,0.373,0.194,0.342,0.001,8.35,0.48,afsterving,normaal
2025-03-05 23:00:00,49.96,33.0,32.9,7.0,6.979,40.0,32.5,76667787,554288846,30.0,25.24,3.95,-0.04,-0.018,290,0.412,1.776,0.3661,0.2,0.365,-0.0068,8.2,0.481,afsterving,normaal
2025-03-06 00:00:00,50.0,33.0,33.01,7.0,7.01,40.0,31.7,76668791,555033976,30.0,24.56,3.81,0.54,0.001,290,0.407,1.798,0.3713,0.202,0.426,0.0081,8.13,0.489,afsterving,normaal
2025-03-06 01:00:00,50.04,33.0,33.08,7.0,7.013,40.0,32.0,76747009,555723936,30.0,24.84,3.97,-0.04,0.055,288,0.382,1.771,0.3704,0.206,0.389,0.0082,8.28,0.481,afsterving,normaal
2025-03-06 02:00:00,50.08,33.0,32.99,7.0,7.028,40.0,32.1,76752316,556472895,30.0,24.51,4.0,0.12,0.046,287,0.383,1.762,0.3669,0.208,0.388,0.0013,8.12,0.474,afsterving,normaal
2025-03-06 03:00:00,50.12,33.0,33.0,7.0,7.058,40.0,31.9,76742243,557201185,30.0,24.62,4.03,0.5,0.08,289,0.383,1.756,0.3612,0.206,0.396,-0.0023,8.32,0.488,afsterving,normaal
2025-03-06 04:00:00,50.17,33.0,32.91,7.0,7.067,40.0,31.4,76735212,557863166,30.0,24.64,3.73,0.57,0.106,295,0.389,1.78,0.3649,0.212,0.413,0.0044,8.21,0.489,afsterving,normaal
2025-03-06 05:00:00,50.21,33.0,32.96,7.0,7.086,40.0,30.6,76816303,558480748,30.0,24.55,3.98,0.28,0.012,288,0.406,1.815,0.3738,0.194,0.453,0.0151,8.15,0.479,afsterving,normaal
2025-03-06 06:00:00,50.25,33.0,32.92,7.0,7.074,40.0,32.4,76805109,559140344,30.0,24.87,4.05,0.2,0.045,288,0.393,1.75,0.3639,0.204,0.383,-0.0045,8.0,0.462,afsterving,normaal
2025-03-06 07:00:00,50.29,33.0,32.91,7.0,7.107,40.0,29.5,76900873,559807944,30.0,24.54,3.95,0.13,0.062,291,0.409,1.775,0.3704,0.198,0.521,0.016,8.11,0.475,afsterving,normaal
2025-03-06 08:00:00,50.33,33.0,32.96,7.0,7.08,40.0,32.7,76969072,560438887,30.0,24.55,3.82,0.2,0.141,288,0.397,1.811,0.3679,0.213,0.372,-0.0008,8.22,0.477,afsterving,normaal
2025-03-06 09:00:00,50.38,33.0,33.09,7.0,7.107,40.0,32.9,77001818,561047184,30.0,24.74,4.05,0.28,0.009,289,0.395,1.772,0.371,0.208,0.352,0.0111,8.29,0.484,afsterving,normaal
2025-03-06 10:00:00,50.42,33.0,33.01,7.0,7.092,40.0,32.7,76961290,561693465,30.0,24.72,3.96,-0.15,0.09,292,0.407,1.775,0.3698,0.203,0.362,0.0067,8.28,0.493,afsterving,normaal
2025-03-06 11:00:00,50.46,33.0,32.94,7.0,7.088,40.0,33.1,76960127,562348277,30.0,25.14,3.89,0.59,0.018,289,0.406,1.791,0.3715,0.213,0.355,0.0138,8.36,0.5,afsterving,normaal
2025-03-06 12:00:00,50.5,33.0,33.02,7.0,7.138,40.0,32.3,76879168,562992672,30.0,24.65,3.82,0.73,0.023,293,0.415,1.795,0.3689,0.204,0.387,0.0094,8.16,0.486,afsterving,normaal
2025-03-06 13:00:00,50.54,33.0,33.01,7.0,7.11,40.0,33.0,76875258,563623993,30.0,24.1,4.01,0.19,0.076,290,0.419,1.772,0.3655,0.197,0.368,0.0032,8.31,0.489,afsterving,normaal
2025-03-06 14:00:00,50.58,33.0,32.98,7.0,7.104,40.0,33.1,76866706,564291087,30.0,25.47,3.91,0.37,-0.014,287,0.426,1.816,0.3781,0.204,0.328,0.0157,8.28,0.489,afsterving,normaal
2025-03-06 15:00:00,50.62,33.0,32.99,7.0,7.073,40.0,32.0,76907819,564956101,30.0,25.36,3.97,0.48,0.047,292,0.429,1.747,0.3709,0.195,0.395,0.0051,8.39,0.501,afsterving,normaal
2025-03-06 16:00:00,50.67,33.0,32.96,7.0,7.069,40.0,33.4,76906621,565569190,30.0,24.27,3.83,0.45,0.018,293,0.437,1.761,0.3703,0.196,0.34,0.0104,8.33,0.504,afsterving,normaal
2025-03-06 17:00:00,50.71,33.0,32.98,7.0,7.088,40.0,32.7,76882989,566223932,30.0,24.47,4.1,0.23,0.038,293,0.438,1.764,0.3637,0.194,0.366,0.0118,8.18,0.472,afsterving,normaal
2025-03-06 18:00:00,50.75,33.0,33.0,7.0,7.023,40.0,31.3,76773044,566892176,30.0,25.0,3.96,0.13,0.139,291,0.436,1.769,0.3743,0.19,0.433,-0.0026,8.19,0.498,afsterving,normaal
2025-03-06 19:00:00,50.79,33.0,33.05,7.0,7.057,40.0,34.3,76706712,567604734,30.0,24.93,4.07,0.13,0.022,288,0.432,1.761,0.358,0.202,0.269,0.0071,8.38,0.505,afsterving,normaal
2025-03-06 20:00:00,50.83,33.0,33.0,7.0,7.043,40.0,30.8,76778220,568290342,30.0,24.84,4.04,0.54,0.071,291,0.436,1.758,0.3677,0.193,0.458,0.0027,8.15,0.489,afsterving,normaal
2025-03-06 21:00:00,50.88,33.0,33.03,7.0,7.036,40.0,32.5,76772189,568985664,30.0,24.82,3.93,0.2,0.064,290,0.433,1.796,0.3632,0.201,0.4,0.0017,8.28,0.495,afsterving,normaal
2025-03-06 22:00:00,50.92,33.0,33.04,7.0,7.014,40.0,32.4,76721042,569676428,30.0,24.71,3.98,0.36,0.011,293,0.428,1.756,0.3641,0.208,0.389,0.0092,8.02,0.502,afsterving,normaal
2025-03-06 23:00:00,50.96,33.0,32.96,7.0,7.017,40.0,31.8,76738806,570352484,30.0,25.16,4.01,0.34,0.033,290,0.428,1.756,0.3696,0.204,0.412,0.0033,8.16,0.501,afsterving,normaal
2025-03-07 00:00:00,51.0,33.0,33.05,7.0,6.986,40.0,33.0,76747753,571018233,30.0,24.21,3.86,0.22,-0.037,289,0.431,1.799,0.3772,0.207,0.346,-0.0009,8.28,0.501,afsterving,normaal
2025-03-07 01:00:00,51.04,33.0,32.95,7.0,7.006,40.0,32.9,76760690,571722958,30.0,25.24,3.97,0.15,0.057,287,0.433,1.797,0.3595,0.21,0.353,-0.0018,8.25,0.508,afsterving,normaal
2025-03-07 02:00:00,51.08,33.0,32.97,7.0,6.93,40.0,30.2,76671504,572412523,30.0,25.08,3.84,0.23,0.073,290,0.43,1.771,0.3711,0.204,0.494,0.0052,8.23,0.506,afsterving,normaal
2025-03-07 03:00:00,51.12,33.0,32.99,7.0,6.957,40.0,29.9,76674159,573086923,30.0,25.11,3.92,0.01,0.089,291,0.435,1.793,0.3659,0.203,0.5,0.0021,8.25,0.513,afsterving,normaal
2025-03-07 04:00:00,51.17,33.0,33.07,7.0,6.954,40.0,32.3,76745072,573810282,30.0,25.11,3.69,0.26,-0.082,290,0.425,1.776,0.3645,0.203,0.396,0.0092,8.12,0.5,afsterving,normaal
2025-03-07 05:00:00,51.21,33.0,33.02,7.0,6.952,40.0,30.6,76852505,574476666,30.0,24.62,4.01,0.32,0.123,290,0.448,1.797,0.364,0.208,0.457,0.0019,7.96,0.505,afsterving,normaal
2025-03-07 06:00:00,51.25,33.0,32.99,7.0,6.943,40.0,30.8,76840968,575083937,30.0,25.36,3.94,0.09,0.004,291,0.458,1.755,0.3589,0.206,0.464,0.0025,8.08,0.515,afsterving,normaal
2025-03-07 07:00:00,51.29,33.0,32.93,7.0,6.928,40.0,32.5,76827427,575746426,30.0,24.54,4.0,-0.0,-0.023,292,0.449,1.738,0.3653,0.199,0.39,0.0063,8.12,0.518,afsterving,normaal
2025-03-07 08:00:00,51.33,33.0,33.0,7.0,6.946,40.0,32.1,76853188,576409357,30.0,24.88,4.01,0.06,0.024,292,0.442,1.817,0.3654,0.204,0.374,-0.0054,8.15,0.521,afsterving,normaal
2025-03-07 09:00:00,51.38,33.0,32.94,7.0,6.893,40.0,31.1,76815668,577084464,30.0,23.91,3.88,0.41,-0.025,290,0.448,1.772,0.3741,0.196,0.437,-0.0,8.14,0.489,afsterving,normaal
2025-03-07 10:00:00,51.42,33.0,33.0,7.0,6.895,40.0,32.5,76841139,577772872,30.0,24.71,4.16,0.07,0.018,288,0.453,1.789,0.372,0.2,0.377,0.0024,8.2,0.514,afsterving,normaal
2025-03-07 11:00:00,51.46,33.0,33.06,7.0,6.903,40.0,30.8,76803860,578428237,30.0,25.28,4.02,0.5,-0.032,291,0.46,1.764,0.3675,0.2,0.464,-0.0006,8.11,0.527,afsterving,normaal
2025-03-07 12:00:00,51.5,33.0,32.97,7.0,6.892,40.0,30.9,76794805,579073297,30.0,24.92,3.94,-0.05,-0.017,289,0.472,1.777,0.3659,0.205,0.456,0.0004,8.2,0.514,afsterving,normaal
2025-03-07 13:00:00,51.54,33.0,32.97,7.0,6.908,40.0,33.2,76783920,579770311,30.0,24.15,3.98,0.53,0.005,288,0.468,1.799,0.369,0.199,0.329,0.0091,8.25,0.525,afsterving,normaal
2025-03-07 14:00:00,51.58,33.0,33.08,7.0,6.92,40.0,33.7,76800993,580529525,30.0,25.06,4.05,0.03,0.025,290,0.484,1.814,0.3695,0.203,0.308,0.0059,8.18,0.522,afsterving,normaal
2025-03-07 15:00:00,51.62,33.0,32.97,7.0,6.873,40.0,32.3,76814251,581286592,30.0,24.48,3.94,0.22,0.121,290,0.489,1.788,0.3714,0.202,0.386,-0.0004,8.23,0.524,afsterving,normaal
2025-03-07 16:00:00,51.67,33.0,32.93,7.0,6.917,40.0,32.1,76842544,581982730,30.0,24.69,4.01,-0.05,0.105,293,0.488,1.788,0.3695,0.206,0.401,0.0024,8.16,0.505,afsterving,normaal
2025-03-07 17:00:00,51.71,33.0,32.97,7.0,6.908,40.0,32.6,76835214,582653826,30.0,24.83,3.82,0.17,0.043,290,0.484,1.77,0.3592,0.205,0.381,-0.01,8.33,0.529,afsterving,normaal
2025-03-07 18:00:00,51.75,33.0,33.0,7.0,6.942,40.0,31.4,76833847,583389273,30.0,24.68,4.1,-0.05,0.016,291,0.49,1.779,0.3684,0.205,0.424,0.002,8.13,0.533,afsterving,normaal
2025-03-07 19:00:00,51.79,33.0,33.01,7.0,6.902,40.0,32.3,76841099,584074338,30.0,24.99,3.98,0.16,0.054,296,0.501,1.792,0.3657,0.201,0.385,-0.0025,8.24,0.519,afsterving,normaal
2025-03-07 20:00:00,51.83,33.0,32.97,7.0,6.966,40.0,33.5,76867615,584667346,30.0,25.12,3.92,0.33,0.062,292,0.503,1.781,0.3712,0.198,0.326,-0.0008,8.04,0.53,afsterving,normaal
2025-03-07 21:00:00,51.88,33.0,32.96,7.0,6.974,40.0,31.9,76938441,585336993,30.0,23.72,3.93,-0.06,0.034,287,0.509,1.742,0.3799,0.202,0.382,-0.0041,8.2,0.524,afsterving,normaal
2025-03-07 22:00:00,51.92,33.0,33.13,7.0,6.917,40.0,32.4,76914842,585971025,30.0,24.76,3.99,-0.04,0.04,288,0.521,1.814,0.37,0.208,0.372,0.0066,8.13,0.54,afsterving,normaal
2025-03-07 23:00:00,51.96,33.0,33.03,7.0,7.013,40.0,30.6,76918976,586649833,30.0,24.78,3.95,-0.08,0.109,294,0.511,1.758,0.3757,0.2,0.469,-0.0037,8.11,0.532,afsterving,normaal
2025-03-08 00:00:00,52.0,33.0,33.0,7.0,6.994,40.0,31.4,76979669,587386973,30.0,24.55,3.92,-0.09,-0.045,290,0.506,1.765,0.369,0.205,0.421,0.0019,8.24,0.518,afsterving,normaal
2025-03-08 01:00:00,52.04,33.0,33.15,7.0,6.995,40.0,32.8,76968101,588045107,30.0,24.96,3.92,0.24,0.058,288,0.518,1.778,0.3713,0.206,0.373,0.0019,8.43,0.535,afsterving,normaal
2025-03-08 02:00:00,52.08,33.0,33.07,7.0,7.0,40.0,30.8,76992259,588749829,30.0,24.81,3.97,0.48,0.019,290,0.525,1.791,0.3752,0.2,0.453,-0.0003,8.28,0.515,afsterving,normaal
2025-03-08 03:00:00,52.12,33.0,33.04,7.0,7.044,40.0,33.6,76962595,589428399,30.0,24.61,3.96,0.38,0.083,289,0.526,1.797,0.3721,0.2,0.305,0.009,8.15,0.529,afsterving,normaal
2025-03-08 04:00:00,52.17,33.0,32.96,7.0,7.047,40.0,31.4,77051781,590070865,30.0,24.56,3.93,0.38,-0.071,294,0.526,1.783,0.3674,0.199,0.457,0.0071,8.27,0.532,afsterving,normaal
2025-03-08 05:00:00,52.21,33.0,33.02,7.0,7.057,40.0,31.1,77086001,590761142,30.0,24.44,4.04,0.43,0.077,290,0.541,1.788,0.3623,0.197,0.443,0.0101,8.3,0.53,afsterving,normaal
2025-03-08 06:00:00,52.25,33.0,32.98,7.0,7.092,40.0,33.1,77133694,591345273,30.0,24.97,4.01,0.26,0.113,289,0.535,1.768,0.3655,0.201,0.347,0.0081,8.27,0.54,afsterving,normaal
2025-03-08 07:00:00,52.29,33.0,32.98,7.0,7.073,40.0,32.6,77106320,591958250,30.0,24.9,3.87,0.09,0.019,288,0.527,1.79,0.3716,0.203,0.393,0.0104,8.1,0.537,afsterving,normaal
2025-03-08 08:00:00,52.33,33.0,32.96,7.0,7.065,40.0,32.8,77182278,592586860,30.0,24.8,3.91,0.42,0.012,288,0.543,1.796,0.3652,0.205,0.352,0.0038,8.25,0.538,afsterving,normaal
2025-03-08 09:00:00,52.38,33.0,32.98,7.0,7.093,40.0,31.5,77121969,593230967,30.0,24.75,3.85,-0.01,0.021,293,0.557,1.801,0.3733,0.204,0.428,0.013,8.3,0.538,afsterving,normaal
2025-03-08 10:00:00,52.42,33.0,33.02,7.0,7.087,40.0,31.5,77070379,593871709,30.0,24.26,4.02,0.38,0.062,290,0.553,1.761,0.377,0.207,0.418,0.0055,8.21,0.541,afsterving,normaal
2025-03-08 11:00:00,52.46,33.0,33.02,7.0,7.087,40.0,31.3,77075162,594539177,30.0,24.58,3.97,-0.08,-0.028,299,0.543,1.785,0.3734,0.2,0.444,0.0063,8.3,0.534,afsterving,normaal
2025-03-08 12:00:00,52.5,33.0,33.09,7.0,7.075,40.0,33.5,77027516,595213933,30.0,25.08,3.98,0.62,0.031,288,0.558,1.777,0.3608,0.2,0.331,0.0048,8.3,0.527,afsterving,normaal
2025-03-08 13:00:00,52.54,33.0,32.86,7.0,7.085,40.0,32.9,76979310,595815271,30.0,24.42,3.82,-0.04,0.035,288,0.557,1.77,0.3765,0.199,0.348,0.0115,8.1,0.532,afsterving,normaal
2025-03-08 14:00:00,52.58,33.0,32.98,7.0,7.112,40.0,33.2,77019946,596434544,30.0,25.13,3.88,-0.09,-0.019,288,0.556,1.793,0.3612,0.203,0.338,0.0093,8.08,0.54,afsterving,normaal
2025-03-08 15:00:00,52.62,33.0,33.02,7.0,7.064,40.0,31.6,76988888,597137034,30.0,25.0,4.05,0.3,0.07,289,0.552,1.824,0.3732,0.205,0.402,0.0059,8.32,0.543,afsterving,normaal
2025-03-08 16:00:00,52.67,33.0,33.02,7.0,7.074,40.0,31.9,76948205,597762781,30.0,24.18,4.03,0.5,-0.007,284,0.56,1.792,0.369,0.21,0.4,0.0038,7.96,0.544,afsterving,normaal
2025-03-08 17:00:00,52.71,33.0,33.07,7.0,7.052,40.0,32.7,76926067,598450921,30.0,25.26,4.07,0.16,0.051,287,0.561,1.767,0.3649,0.209,0.365,0.0011,8.38,0.543,afsterving,normaal
2025-03-08 18:00:00,52.75,33.0,32.97,7.0,7.106,40.0,32.2,77017361,599162832,30.0,24.74,4.16,0.51,-0.006,287,0.554,1.751,0.3733,0.196,0.394,0.0171,8.31,0.564,afsterving,normaal
2025-03-08 19:00:00,52.79,33.0,33.0,7.0,7.049,40.0,32.5,77017713,599886909,30.0,24.94,3.87,0.51,0.055,293,0.552,1.762,0.379,0.205,0.377,0.0095,8.2,0.529,afsterving,normaal
2025-03-08 20:00:00,52.83,33.0,32.98,7.0,7.039,40.0,34.0,77046490,600557772,30.0,24.63,4.09,0.26,0.029,296,0.567,1.783,0.3708,0.194,0.305,-0.0045,8.22,0.56,afsterving,normaal
2025-03-08 21:00:00,52.88,33.0,32.94,7.0,7.056,40.0,31.2,77026081,601222512,30.0,24.83,3.94,0.02,-0.058,292,0.571,1.779,0.3659,0.211,0.442,0.0101,8.24,0.538,afsterving,normaal
2025-03-08 22:00:00,52.92,33.0,32.98,7.0,7.004,40.0,32.9,77109560,601885140,30.0,24.62,4.03,0.5,0.018,289,0.562,1.758,0.3823,0.203,0.368,-0.0055,8.12,0.558,afsterving,normaal
2025-03-08 23:00:00,52.96,33.0,32.92,7.0,7.003,40.0,32.2,76987252,602516945,30.0,24.77,3.88,0.28,-0.021,297,0.56,1.785,0.37,0.21,0.394,-0.008,8.06,0.555,afsterving,normaal
2025-03-09 00:00:00,53.0,33.0,33.01,7.0,7.013,40.0,32.1,77015265,603213941,30.0,24.97,4.09,0.33,0.065,286,0.553,1.797,0.3611,0.201,0.384,0.0038,8.35,0.549,afsterving,normaal
2025-03-09 01:00:00,53.04,33.0,32.94,7.0,6.994,40.0,32.6,77007911,603844060,30.0,25.01,4.01,0.52,-0.01,289,0.554,1.825,0.3699,0.212,0.387,-0.0,8.25,0.541,afsterving,normaal
2025-03-09 02:00:00,53.08,33.0,32.96,7.0,6.943,40.0,32.7,76946538,604520660,30.0,25.14,3.94,0.29,0.097,291,0.554,1.766,0.3736,0.202,0.369,0.0036,8.2,0.548,afsterving,normaal
2025-03-09 03:00:00,53.12,33.0,33.06,7.0,6.976,40.0,32.7,77031625,605249951,30.0,24.67,3.99,0.21,0.076,293,0.528,1.782,0.3733,0.204,0.376,-0.0024,8.16,0.562,afsterving,normaal
2025-03-09 04:00:00,53.17,33.0,32.98,7.0,6.956,40.0,31.4,77041193,605915919,30.0,24.91,3.94,0.22,-0.034,292,0.529,1.744,0.3689,0.199,0.436,-0.0074,8.0,0.562,afsterving,normaal
2025-03-09 05:00:00,53.21,33.0,33.05,7.0,6.95,40.0,30.7,77001285,606553271,30.0,24.36,3.92,0.45,0.07,288,0.521,1.811,0.3689,0.216,0.452,-0.0048,8.33,0.55,afsterving,normaal
2025-03-09 06:00:00,53.25,33.0,33.02,7.0,6.935,40.0,31.0,76918851,607200942,30.0,24.76,4.01,0.29,-0.073,287,0.514,1.819,0.3702,0.21,0.451,0.0028,8.24,0.558,afsterving,normaal
2025-03-09 07:00:00,53.29,33.0,32.99,7.0,6.91,40.0,32.0,76919292,607844388,30.0,24.69,3.94,0.37,0.058,287,0.506,1.8,0.3702,0.205,0.41,-0.0005,8.36,0.561,afsterving,normaal
2025-03-09 08:00:00,53.33,33.0,32.99,7.0,6.901,40.0,32.7,76923850,608513241,30.0,24.33,3.79,0.44,-0.051,295,0.514,1.827,0.3709,0.196,0.361,0.0083,8.22,0.567,afsterving,normaal
2025-03-09 09:00:00,53.38,33.0,33.11,7.0,6.938,40.0,32.3,76918346,609203808,30.0,24.43,4.23,-0.03,0.015,287,0.501,1.768,0.3686,0.211,0.389,-0.0004,8.33,0.57,afsterving,normaal
2025-03-09 10:00:00,53.42,33.0,32.92,7.0,6.863,40.0,32.2,76943808,609892817,30.0,25.18,4.12,0.58,-0.009,288,0.52,1.747,0.3618,0.205,0.377,-0.0041,8.25,0.548,afsterving,normaal
2025-03-09 11:00:00,53.46,33.0,33.12,7.0,6.879,40.0,31.7,76951429,610584122,30.0,25.04,3.98,0.17,-0.019,298,0.529,1.765,0.3695,0.207,0.422,0.0031,8.18,0.544,afsterving,normaal
2025-03-09 12:00:00,53.5,33.0,32.99,7.0,6.931,40.0,32.3,76896175,611263122,30.0,24.7,3.79,0.22,-0.008,293,0.546,1.744,0.3789,0.206,0.381,0.0012,8.09,0.573,afsterving,normaal
2025-03-09 13:00:00,53.54,33.0,33.0,7.0,6.899,40.0,32.8,76902879,611950967,30.0,24.59,3.97,-0.36,0.102,288,0.54,1.788,0.3664,0.204,0.359,-0.0024,8.29,0.559,afsterving,normaal
2025-03-09 14:00:00,53.58,33.0,32.95,7.0,6.884,40.0,33.5,76958166,612653625,30.0,24.32,3.77,-0.02,0.008,286,0.525,1.827,0.3792,0.207,0.328,-0.0014,8.16,0.562,afsterving,normaal
2025-03-09 15:00:00,53.62,33.0,32.96,7.0,6.899,40.0,31.7,76960306,613348173,30.0,24.81,4.1,0.24,-0.011,290,0.526,1.768,0.3661,0.202,0.422,0.0014,8.04,0.577,afsterving,normaal
2025-03-09 16:00:00,53.67,33.0,32.94,7.0,6.961,40.0,33.2,76978398,614066551,30.0,24.77,3.98,0.03,-0.033,287,0.53,1.775,0.38,0.202,0.33,-0.0022,8.18,0.569,afsterving,normaal
2025-03-09 17:00:00,53.71,33.0,32.96,7.0,6.94,40.0,30.3,76976820,614804739,30.0,24.84,4.14,-0.07,0.15,288,0.542,1.775,0.3739,0.201,0.502,-0.0052,8.29,0.568,afsterving,normaal
2025-03-09 18:00:00,53.75,33.0,32.91,7.0,6.941,40.0,31.8,76986963,615467826,30.0,24.7,3.91,0.27,0.009,288,0.537,1.774,0.372,0.204,0.419,0.0034,8.36,0.557,afsterving,normaal
2025-03-09 19:00:00,53.79,33.0,32.96,7.0,6.918,40.0,32.4,76960946,616135069,30.0,24.93,3.94,0.21,0.027,288,0.517,1.771,0.3702,0.204,0.366,0.0003,8.11,0.568,afsterving,normaal
