loop_tag,loop_type,tuning_kwaliteit,tijd_sec,setpoint,proceswaarde,regeluitgang_pct,afwijking,abs_afwijking
TIC-105,temperatuur,sensor_ruis,2630,180.0,177.469,53.57,2.5312,2.5312
TIC-105,temperatuur,sensor_ruis,2635,180.0,177.177,54.33,2.8226,2.8226
TIC-105,temperatuur,sensor_ruis,2640,180.0,179.038,53.86,0.9622,0.9622
TIC-105,temperatuur,sensor_ruis,2645,180.0,173.43,56.59,6.5698,6.5698
TIC-105,temperatuur,sensor_ruis,2650,180.0,169.683,59.6,10.3169,10.3169
TIC-105,temperatuur,sensor_ruis,2655,180.0,183.094,52.68,-3.0943,3.0943
TIC-105,temperatuur,sensor_ruis,2660,180.0,173.004,55.33,6.9957,6.9957
TIC-105,temperatuur,sensor_ruis,2665,180.0,163.494,68.88,16.5057,16.5057
TIC-105,temperatuur,sensor_ruis,2670,180.0,166.24,67.78,13.7604,13.7604
TIC-105,temperatuur,sensor_ruis,2675,180.0,166.59,69.79,13.4102,13.4102
TIC-105,temperatuur,sensor_ruis,2680,180.0,162.978,68.84,17.0218,17.0218
TIC-105,temperatuur,sensor_ruis,2685,180.0,163.901,75.94,16.0988,16.0988
TIC-105,temperatuur,sensor_ruis,2690,180.0,175.604,64.31,4.3962,4.3962
TIC-105,temperatuur,sensor_ruis,2695,180.0,177.551,59.47,2.4492,2.4492
TIC-105,temperatuur,sensor_ruis,2700,180.0,174.373,65.55,5.627,5.627
TIC-105,temperatuur,sensor_ruis,2705,180.0,173.37,65.58,6.6298,6.6298
TIC-105,temperatuur,sensor_ruis,2710,180.0,169.866,67.96,10.1344,10.1344
TIC-105,temperatuur,sensor_ruis,2715,180.0,165.201,71.99,14.7986,14.7986
TIC-105,temperatuur,sensor_ruis,2720,180.0,167.842,74.22,12.1584,12.1584
TIC-105,temperatuur,sensor_ruis,2725,180.0,181.339,59.19,-1.3393,1.3393
TIC-105,temperatuur,sensor_ruis,2730,180.0,187.401,53.36,-7.4015,7.4015
TIC-105,temperatuur,sensor_ruis,2735,180.0,192.334,45.87,-12.3341,12.3341
TIC-105,temperatuur,sensor_ruis,2740,180.0,194.562,41.6,-14.5618,14.5618
TIC-105,temperatuur,sensor_ruis,2745,180.0,186.49,46.67,-6.4901,6.4901
TIC-105,temperatuur,sensor_ruis,2750,180.0,184.586,56.16,-4.5862,4.5862
TIC-105,temperatuur,sensor_ruis,2755,180.0,183.351,55.18,-3.3506,3.3506
TIC-105,temperatuur,sensor_ruis,2760,180.0,183.39,55.56,-3.3901,3.3901
TIC-105,temperatuur,sensor_ruis,2765,180.0,181.938,53.69,-1.938,1.938
TIC-105,temperatuur,sensor_ruis,2770,180.0,187.767,48.35,-7.7667,7.7667
TIC-105,temperatuur,sensor_ruis,2775,180.0,173.863,56.07,6.1374,6.1374
TIC-105,temperatuur,sensor_ruis,2780,180.0,169.695,63.8,10.3047,10.3047
TIC-105,temperatuur,sensor_ruis,2785,180.0,168.146,68.27,11.8542,11.8542
TIC-105,temperatuur,sensor_ruis,2790,180.0,166.026,70.28,13.9736,13.9736
TIC-105,temperatuur,sensor_ruis,2795,180.0,171.637,69.55,8.3625,8.3625
TIC-105,temperatuur,sensor_ruis,2800,180.0,169.05,72.95,10.9501,10.9501
TIC-105,temperatuur,sensor_ruis,2805,180.0,169.863,69.84,10.1373,10.1373
TIC-105,temperatuur,sensor_ruis,2810,180.0,170.778,72.72,9.2222,9.2222
TIC-105,temperatuur,sensor_ruis,2815,180.0,171.553,74.92,8.4472,8.4472
TIC-105,temperatuur,sensor_ruis,2820,180.0,174.73,67.85,5.27,5.27
TIC-105,temperatuur,sensor_ruis,2825,180.0,174.864,66.18,5.1356,5.1356
TIC-105,temperatuur,sensor_ruis,2830,180.0,176.749,69.67,3.2508,3.2508
TIC-105,temperatuur,sensor_ruis,2835,180.0,177.817,69.34,2.1833,2.1833
TIC-105,temperatuur,sensor_ruis,2840,180.0,184.926,57.52,-4.9265,4.9265
TIC-105,temperatuur,sensor_ruis,2845,180.0,172.21,67.18,7.7898,7.7898
TIC-105,temperatuur,sensor_ruis,2850,180.0,164.898,75.33,15.1016,15.1016
TIC-105,temperatuur,sensor_ruis,2855,180.0,154.94,88.41,25.0596,25.0596
TIC-105,temperatuur,sensor_ruis,2860,180.0,156.008,88.36,23.9915,23.9915
TIC-105,temperatuur,sensor_ruis,2865,180.0,152.904,92.38,27.0958,27.0958
TIC-105,temperatuur,sensor_ruis,2870,180.0,159.142,92.56,20.8577,20.8577
TIC-105,temperatuur,sensor_ruis,2875,180.0,155.933,89.04,24.0672,24.0672
TIC-105,temperatuur,sensor_ruis,2880,180.0,149.094,100.0,30.9055,30.9055
TIC-105,temperatuur,sensor_ruis,2885,180.0,149.758,97.64,30.2419,30.2419
TIC-105,temperatuur,sensor_ruis,2890,180.0,151.372,96.61,28.628,28.628
TIC-105,temperatuur,sensor_ruis,2895,180.0,153.013,99.89,26.9867,26.9867
TIC-105,temperatuur,sensor_ruis,2900,180.0,158.498,98.61,21.502,21.502
TIC-105,temperatuur,sensor_ruis,2905,180.0,163.0,91.15,16.9995,16.9995
TIC-105,temperatuur,sensor_ruis,2910,180.0,163.143,91.54,16.8574,16.8574
TIC-105,temperatuur,sensor_ruis,2915,180.0,172.277,82.98,7.7229,7.7229
TIC-105,temperatuur,sensor_ruis,2920,180.0,170.547,81.91,9.453,9.453
TIC-105,temperatuur,sensor_ruis,2925,180.0,177.735,77.43,2.2652,2.2652
TIC-105,temperatuur,sensor_ruis,2930,180.0,185.217,72.52,-5.217,5.217
TIC-105,temperatuur,sensor_ruis,2935,180.0,195.066,59.7,-15.0664,15.0664
TIC-105,temperatuur,sensor_ruis,2940,180.0,181.46,69.07,-1.4601,1.4601
TIC-105,temperatuur,sensor_ruis,2945,180.0,181.425,72.41,-1.4252,1.4252
TIC-105,temperatuur,sensor_ruis,2950,180.0,172.489,78.19,7.5108,7.5108
TIC-105,temperatuur,sensor_ruis,2955,180.0,174.332,78.91,5.6676,5.6676
TIC-105,temperatuur,sensor_ruis,2960,180.0,170.815,84.36,9.1854,9.1854
TIC-105,temperatuur,sensor_ruis,2965,180.0,170.24,84.18,9.7597,9.7597
TIC-105,temperatuur,sensor_ruis,2970,180.0,162.977,87.94,17.0229,17.0229
TIC-105,temperatuur,sensor_ruis,2975,180.0,165.988,88.9,14.0116,14.0116
TIC-105,temperatuur,sensor_ruis,2980,180.0,175.747,87.56,4.2529,4.2529
TIC-105,temperatuur,sensor_ruis,2985,180.0,178.076,75.56,1.9244,1.9244
TIC-105,temperatuur,sensor_ruis,2990,180.0,176.629,78.68,3.3709,3.3709
TIC-105,temperatuur,sensor_ruis,2995,180.0,174.106,87.57,5.8939,5.8939
TIC-105,temperatuur,sensor_ruis,3000,180.0,182.942,73.09,-2.9424,2.9424
TIC-105,temperatuur,sensor_ruis,3005,180.0,193.475,64.8,-13.4754,13.4754
TIC-105,temperatuur,sensor_ruis,3010,180.0,193.701,63.67,-13.7011,13.7011
TIC-105,temperatuur,sensor_ruis,3015,180.0,188.04,64.59,-8.0398,8.0398
TIC-105,temperatuur,sensor_ruis,3020,180.0,184.327,67.68,-4.3273,4.3273
TIC-105,temperatuur,sensor_ruis,3025,180.0,179.591,77.12,0.4087,0.4087
TIC-105,temperatuur,sensor_ruis,3030,180.0,191.975,64.19,-11.9746,11.9746
TIC-105,temperatuur,sensor_ruis,3035,180.0,188.277,68.02,-8.2767,8.2767
TIC-105,temperatuur,sensor_ruis,3040,180.0,184.024,74.07,-4.0235,4.0235
TIC-105,temperatuur,sensor_ruis,3045,180.0,184.044,72.48,-4.0437,4.0437
TIC-105,temperatuur,sensor_ruis,3050,180.0,186.033,68.21,-6.0327,6.0327
TIC-105,temperatuur,sensor_ruis,3055,180.0,176.641,75.57,3.3592,3.3592
TIC-105,temperatuur,sensor_ruis,3060,180.0,172.046,80.63,7.9541,7.9541
TIC-105,temperatuur,sensor_ruis,3065,180.0,186.955,71.9,-6.9551,6.9551
TIC-105,temperatuur,sensor_ruis,3070,180.0,176.014,74.4,3.9857,3.9857
TIC-105,temperatuur,sensor_ruis,3075,180.0,182.614,73.6,-2.6144,2.6144
TIC-105,temperatuur,sensor_ruis,3080,180.0,178.16,76.09,1.8398,1.8398
TIC-105,temperatuur,sensor_ruis,3085,180.0,169.811,80.16,10.1895,10.1895
TIC-105,temperatuur,sensor_ruis,3090,180.0,173.417,81.39,6.5831,6.5831
TIC-105,temperatuur,sensor_ruis,3095,180.0,174.185,82.8,5.8145,5.8145
TIC-105,temperatuur,sensor_ruis,3100,180.0,178.441,85.46,1.5586,1.5586
TIC-105,temperatuur,sensor_ruis,3105,180.0,178.318,73.26,1.6823,1.6823
TIC-105,temperatuur,sensor_ruis,3110,180.0,179.175,79.57,0.8245,0.8245
TIC-105,temperatuur,sensor_ruis,3115,180.0,169.383,80.85,10.6174,10.6174
TIC-105,temperatuur,sensor_ruis,3120,180.0,169.641,89.22,10.3591,10.3591
TIC-105,temperatuur,sensor_ruis,3125,180.0,160.048,97.16,19.9517,19.9517
TIC-105,temperatuur,sensor_ruis,3130,180.0,171.922,87.45,8.0782,8.0782
TIC-105,temperatuur,sensor_ruis,3135,180.0,185.18,74.82,-5.1804,5.1804
TIC-105,temperatuur,sensor_ruis,3140,180.0,179.774,72.77,0.2261,0.2261
TIC-105,temperatuur,sensor_ruis,3145,180.0,189.857,66.33,-9.8572,9.8572
TIC-105,temperatuur,sensor_ruis,3150,180.0,180.764,76.31,-0.7641,0.7641
TIC-105,temperatuur,sensor_ruis,3155,180.0,178.855,76.02,1.1448,1.1448
TIC-105,temperatuur,sensor_ruis,3160,180.0,174.89,81.81,5.1103,5.1103
TIC-105,temperatuur,sensor_ruis,3165,180.0,181.119,77.31,-1.1195,1.1195
TIC-105,temperatuur,sensor_ruis,3170,180.0,181.868,76.11,-1.8678,1.8678
TIC-105,temperatuur,sensor_ruis,3175,180.0,185.208,74.97,-5.2077,5.2077
TIC-105,temperatuur,sensor_ruis,3180,180.0,191.412,66.5,-11.4119,11.4119
TIC-105,temperatuur,sensor_ruis,3185,180.0,188.521,66.62,-8.5206,8.5206
TIC-105,temperatuur,sensor_ruis,3190,180.0,193.645,62.29,-13.6451,13.6451
TIC-105,temperatuur,sensor_ruis,3195,180.0,183.888,67.4,-3.8876,3.8876
TIC-105,temperatuur,sensor_ruis,3200,180.0,186.345,68.08,-6.3447,6.3447
TIC-105,temperatuur,sensor_ruis,3205,180.0,177.838,76.56,2.1619,2.1619
TIC-105,temperatuur,sensor_ruis,3210,180.0,179.131,77.28,0.8688,0.8688
TIC-105,temperatuur,sensor_ruis,3215,180.0,171.687,80.88,8.3128,8.3128
TIC-105,temperatuur,sensor_ruis,3220,180.0,177.423,80.12,2.5766,2.5766
TIC-105,temperatuur,sensor_ruis,3225,180.0,177.768,77.29,2.2319,2.2319
TIC-105,temperatuur,sensor_ruis,3230,180.0,175.085,80.89,4.9145,4.9145
TIC-105,temperatuur,sensor_ruis,3235,180.0,173.118,86.32,6.8825,6.8825
TIC-105,temperatuur,sensor_ruis,3240,180.0,170.293,82.92,9.707,9.707
TIC-105,temperatuur,sensor_ruis,3245,180.0,164.741,86.91,15.2594,15.2594
TIC-105,temperatuur,sensor_ruis,3250,180.0,158.517,99.48,21.4831,21.4831
TIC-105,temperatuur,sensor_ruis,3255,180.0,158.763,96.47,21.2366,21.2366
TIC-105,temperatuur,sensor_ruis,3260,180.0,168.559,91.15,11.4406,11.4406
TIC-105,temperatuur,sensor_ruis,3265,180.0,158.334,97.46,21.6662,21.6662
TIC-105,temperatuur,sensor_ruis,3270,180.0,153.372,100.0,26.6285,26.6285
TIC-105,temperatuur,sensor_ruis,3275,180.0,159.9,92.61,20.1005,20.1005
TIC-105,temperatuur,sensor_ruis,3280,180.0,171.606,79.72,8.394,8.394
TIC-105,temperatuur,sensor_ruis,3285,180.0,171.656,79.57,8.3442,8.3442
TIC-105,temperatuur,sensor_ruis,3290,180.0,177.045,78.11,2.9549,2.9549
TIC-105,temperatuur,sensor_ruis,3295,180.0,172.33,76.63,7.6704,7.6704
TIC-105,temperatuur,sensor_ruis,3300,180.0,179.91,71.39,0.0902,0.0902
TIC-105,temperatuur,sensor_ruis,3305,180.0,171.103,83.69,8.8966,8.8966
TIC-105,temperatuur,sensor_ruis,3310,180.0,172.752,80.29,7.2476,7.2476
TIC-105,temperatuur,sensor_ruis,3315,180.0,170.769,79.15,9.2314,9.2314
TIC-105,temperatuur,sensor_ruis,3320,180.0,170.891,80.64,9.1091,9.1091
TIC-105,temperatuur,sensor_ruis,3325,180.0,176.782,80.39,3.2185,3.2185
TIC-105,temperatuur,sensor_ruis,3330,180.0,174.259,80.45,5.7409,5.7409
TIC-105,temperatuur,sensor_ruis,3335,180.0,178.985,80.2,1.0145,1.0145
TIC-105,temperatuur,sensor_ruis,3340,180.0,181.549,76.37,-1.5494,1.5494
TIC-105,temperatuur,sensor_ruis,3345,180.0,187.163,68.99,-7.1635,7.1635
TIC-105,temperatuur,sensor_ruis,3350,180.0,200.066,56.0,-20.0661,20.0661
TIC-105,temperatuur,sensor_ruis,3355,180.0,204.89,50.52,-24.8904,24.8904
TIC-105,temperatuur,sensor_ruis,3360,180.0,198.67,53.1,-18.6704,18.6704
TIC-105,temperatuur,sensor_ruis,3365,180.0,190.347,60.18,-10.3467,10.3467
TIC-105,temperatuur,sensor_ruis,3370,180.0,194.662,59.97,-14.662,14.662
TIC-105,temperatuur,sensor_ruis,3375,180.0,194.538,56.66,-14.5376,14.5376
TIC-105,temperatuur,sensor_ruis,3380,180.0,187.296,57.9,-7.2958,7.2958
TIC-105,temperatuur,sensor_ruis,3385,180.0,184.678,64.36,-4.6777,4.6777
TIC-105,temperatuur,sensor_ruis,3390,180.0,185.139,65.01,-5.1394,5.1394
TIC-105,temperatuur,sensor_ruis,3395,180.0,183.144,64.37,-3.1436,3.1436
TIC-105,temperatuur,sensor_ruis,3400,180.0,180.162,69.21,-0.1624,0.1624
TIC-105,temperatuur,sensor_ruis,3405,180.0,183.486,63.58,-3.4864,3.4864
TIC-105,temperatuur,sensor_ruis,3410,180.0,186.329,61.94,-6.3286,6.3286
TIC-105,temperatuur,sensor_ruis,3415,180.0,185.74,59.84,-5.74,5.74
TIC-105,temperatuur,sensor_ruis,3420,180.0,189.171,60.99,-9.1714,9.1714
TIC-105,temperatuur,sensor_ruis,3425,180.0,179.653,69.28,0.3469,0.3469
TIC-105,temperatuur,sensor_ruis,3430,180.0,171.146,78.23,8.8541,8.8541
TIC-105,temperatuur,sensor_ruis,3435,180.0,166.896,82.27,13.1043,13.1043
TIC-105,temperatuur,sensor_ruis,3440,180.0,164.412,86.13,15.5879,15.5879
TIC-105,temperatuur,sensor_ruis,3445,180.0,164.543,87.16,15.4573,15.4573
TIC-105,temperatuur,sensor_ruis,3450,180.0,161.591,89.06,18.4085,18.4085
TIC-105,temperatuur,sensor_ruis,3455,180.0,159.273,90.04,20.7275,20.7275
TIC-105,temperatuur,sensor_ruis,3460,180.0,162.579,92.01,17.4213,17.4213
TIC-105,temperatuur,sensor_ruis,3465,180.0,163.761,92.59,16.2395,16.2395
TIC-105,temperatuur,sensor_ruis,3470,180.0,158.217,96.8,21.7832,21.7832
TIC-105,temperatuur,sensor_ruis,3475,180.0,163.345,96.77,16.6546,16.6546
TIC-105,temperatuur,sensor_ruis,3480,180.0,167.659,90.53,12.3406,12.3406
TIC-105,temperatuur,sensor_ruis,3485,180.0,160.199,96.28,19.8012,19.8012
TIC-105,temperatuur,sensor_ruis,3490,180.0,153.721,100.0,26.2785,26.2785
TIC-105,temperatuur,sensor_ruis,3495,180.0,160.305,95.28,19.6951,19.6951
TIC-105,temperatuur,sensor_ruis,3500,180.0,165.383,92.97,14.617,14.617
TIC-105,temperatuur,sensor_ruis,3505,180.0,157.969,95.56,22.0308,22.0308
TIC-105,temperatuur,sensor_ruis,3510,180.0,165.337,86.9,14.6629,14.6629
TIC-105,temperatuur,sensor_ruis,3515,180.0,166.481,92.33,13.5188,13.5188
TIC-105,temperatuur,sensor_ruis,3520,180.0,165.613,95.2,14.3872,14.3872
TIC-105,temperatuur,sensor_ruis,3525,180.0,163.567,98.39,16.4334,16.4334
TIC-105,temperatuur,sensor_ruis,3530,180.0,161.277,95.55,18.723,18.723
TIC-105,temperatuur,sensor_ruis,3535,180.0,167.757,91.83,12.2434,12.2434
TIC-105,temperatuur,sensor_ruis,3540,180.0,165.372,95.31,14.6285,14.6285
TIC-105,temperatuur,sensor_ruis,3545,180.0,173.826,89.41,6.1744,6.1744
TIC-105,temperatuur,sensor_ruis,3550,180.0,173.588,85.99,6.4125,6.4125
TIC-105,temperatuur,sensor_ruis,3555,180.0,175.152,88.92,4.8479,4.8479
TIC-105,temperatuur,sensor_ruis,3560,180.0,177.937,81.86,2.0625,2.0625
TIC-105,temperatuur,sensor_ruis,3565,180.0,173.145,87.09,6.8548,6.8548
TIC-105,temperatuur,sensor_ruis,3570,180.0,169.59,93.69,10.4095,10.4095
TIC-105,temperatuur,sensor_ruis,3575,180.0,168.177,95.57,11.8231,11.8231
TIC-105,temperatuur,sensor_ruis,3580,180.0,165.029,94.3,14.9713,14.9713
TIC-105,temperatuur,sensor_ruis,3585,180.0,150.8,100.0,29.2,29.2
TIC-105,temperatuur,sensor_ruis,3590,180.0,160.417,95.91,19.5829,19.5829
TIC-105,temperatuur,sensor_ruis,3595,180.0,170.805,86.51,9.1948,9.1948
TIC-105,temperatuur,sensor_ruis,3600,189.0,171.156,91.92,17.8441,17.8441
TIC-105,temperatuur,sensor_ruis,3605,189.0,178.008,83.0,10.9919,10.9919
TIC-105,temperatuur,sensor_ruis,3610,189.0,191.185,71.45,-2.1852,2.1852
TIC-105,temperatuur,sensor_ruis,3615,189.0,186.557,77.52,2.4433,2.4433
TIC-105,temperatuur,sensor_ruis,3620,189.0,177.955,83.4,11.0453,11.0453
TIC-105,temperatuur,sensor_ruis,3625,189.0,182.31,79.63,6.6896,6.6896
TIC-105,temperatuur,sensor_ruis,3630,189.0,181.75,82.4,7.2499,7.2499
TIC-105,temperatuur,sensor_ruis,3635,189.0,182.973,83.54,6.0269,6.0269
TIC-105,temperatuur,sensor_ruis,3640,189.0,189.25,78.81,-0.25,0.25
TIC-105,temperatuur,sensor_ruis,3645,189.0,187.197,79.17,1.8029,1.8029
TIC-105,temperatuur,sensor_ruis,3650,189.0,199.762,68.65,-10.7617,10.7617
TIC-105,temperatuur,sensor_ruis,3655,189.0,202.087,61.03,-13.0873,13.0873
TIC-105,temperatuur,sensor_ruis,3660,189.0,194.5,65.71,-5.5004,5.5004
TIC-105,temperatuur,sensor_ruis,3665,189.0,201.338,63.5,-12.338,12.338
TIC-105,temperatuur,sensor_ruis,3670,189.0,197.703,66.55,-8.7029,8.7029
TIC-105,temperatuur,sensor_ruis,3675,189.0,200.468,65.06,-11.4678,11.4678
TIC-105,temperatuur,sensor_ruis,3680,189.0,195.317,64.43,-6.3175,6.3175
TIC-105,temperatuur,sensor_ruis,3685,189.0,194.088,65.01,-5.0883,5.0883
TIC-105,temperatuur,sensor_ruis,3690,189.0,182.084,80.37,6.9159,6.9159
TIC-105,temperatuur,sensor_ruis,3695,189.0,178.942,85.92,10.0578,10.0578
TIC-105,temperatuur,sensor_ruis,3700,189.0,170.977,87.71,18.0227,18.0227
TIC-105,temperatuur,sensor_ruis,3705,189.0,169.76,97.37,19.2401,19.2401
TIC-105,temperatuur,sensor_ruis,3710,189.0,172.629,90.63,16.3709,16.3709
TIC-105,temperatuur,sensor_ruis,3715,189.0,176.758,89.98,12.2423,12.2423
TIC-105,temperatuur,sensor_ruis,3720,189.0,172.014,88.32,16.9863,16.9863
TIC-105,temperatuur,sensor_ruis,3725,189.0,173.443,95.43,15.5569,15.5569
TIC-105,temperatuur,sensor_ruis,3730,189.0,180.477,87.92,8.5229,8.5229
TIC-105,temperatuur,sensor_ruis,3735,189.0,190.142,79.74,-1.1424,1.1424
TIC-105,temperatuur,sensor_ruis,3740,189.0,188.471,76.55,0.5288,0.5288
TIC-105,temperatuur,sensor_ruis,3745,189.0,192.85,77.03,-3.85,3.85
TIC-105,temperatuur,sensor_ruis,3750,189.0,197.2,70.51,-8.1998,8.1998
TIC-105,temperatuur,sensor_ruis,3755,189.0,193.232,75.07,-4.2322,4.2322
TIC-105,temperatuur,sensor_ruis,3760,189.0,186.387,79.79,2.6134,2.6134
TIC-105,temperatuur,sensor_ruis,3765,189.0,186.25,79.81,2.7497,2.7497
TIC-105,temperatuur,sensor_ruis,3770,189.0,190.792,77.68,-1.7917,1.7917
TIC-105,temperatuur,sensor_ruis,3775,189.0,177.688,92.4,11.3115,11.3115
TIC-105,temperatuur,sensor_ruis,3780,189.0,174.344,92.52,14.656,14.656
TIC-105,temperatuur,sensor_ruis,3785,189.0,164.663,99.55,24.337,24.337
TIC-105,temperatuur,sensor_ruis,3790,189.0,174.192,97.41,14.808,14.808
TIC-105,temperatuur,sensor_ruis,3795,189.0,178.027,88.23,10.9732,10.9732
TIC-105,temperatuur,sensor_ruis,3800,189.0,182.145,84.19,6.8551,6.8551
TIC-105,temperatuur,sensor_ruis,3805,189.0,194.356,78.16,-5.356,5.356
TIC-105,temperatuur,sensor_ruis,3810,189.0,191.259,72.78,-2.259,2.259
TIC-105,temperatuur,sensor_ruis,3815,189.0,192.15,74.76,-3.1496,3.1496
TIC-105,temperatuur,sensor_ruis,3820,189.0,196.447,71.13,-7.4472,7.4472
TIC-105,temperatuur,sensor_ruis,3825,189.0,203.471,59.55,-14.4705,14.4705
TIC-105,temperatuur,sensor_ruis,3830,189.0,200.305,65.42,-11.3051,11.3051
TIC-105,temperatuur,sensor_ruis,3835,189.0,207.278,59.35,-18.2776,18.2776
TIC-105,temperatuur,sensor_ruis,3840,189.0,202.803,59.46,-13.8029,13.8029
TIC-105,temperatuur,sensor_ruis,3845,189.0,194.213,71.62,-5.2132,5.2132
TIC-105,temperatuur,sensor_ruis,3850,189.0,188.149,71.1,0.8513,0.8513
TIC-105,temperatuur,sensor_ruis,3855,189.0,197.564,70.58,-8.5637,8.5637
TIC-105,temperatuur,sensor_ruis,3860,189.0,195.44,69.37,-6.4401,6.4401
TIC-105,temperatuur,sensor_ruis,3865,189.0,195.214,63.57,-6.2143,6.2143
TIC-105,temperatuur,sensor_ruis,3870,189.0,188.286,70.33,0.7136,0.7136
TIC-105,temperatuur,sensor_ruis,3875,189.0,180.934,80.75,8.0663,8.0663
TIC-105,temperatuur,sensor_ruis,3880,189.0,178.575,84.52,10.4252,10.4252
TIC-105,temperatuur,sensor_ruis,3885,189.0,183.361,78.05,5.639,5.639
TIC-105,temperatuur,sensor_ruis,3890,189.0,185.144,69.34,3.8564,3.8564
TIC-105,temperatuur,sensor_ruis,3895,189.0,172.286,89.12,16.7142,16.7142
TIC-105,temperatuur,sensor_ruis,3900,189.0,170.691,90.54,18.3085,18.3085
TIC-105,temperatuur,sensor_ruis,3905,189.0,179.65,85.92,9.3495,9.3495
TIC-105,temperatuur,sensor_ruis,3910,189.0,171.18,90.23,17.8205,17.8205
TIC-105,temperatuur,sensor_ruis,3915,189.0,169.522,98.37,19.4781,19.4781
TIC-105,temperatuur,sensor_ruis,3920,189.0,175.831,91.03,13.1685,13.1685
TIC-105,temperatuur,sensor_ruis,3925,189.0,179.823,90.06,9.1769,9.1769
TIC-105,temperatuur,sensor_ruis,3930,189.0,179.255,84.38,9.7448,9.7448
TIC-105,temperatuur,sensor_ruis,3935,189.0,184.327,82.85,4.6725,4.6725
TIC-105,temperatuur,sensor_ruis,3940,189.0,190.375,80.35,-1.3749,1.3749
TIC-105,temperatuur,sensor_ruis,3945,189.0,193.564,73.8,-4.5635,4.5635
TIC-105,temperatuur,sensor_ruis,3950,189.0,195.566,72.98,-6.5657,6.5657
TIC-105,temperatuur,sensor_ruis,3955,189.0,192.564,73.71,-3.5644,3.5644
TIC-105,temperatuur,sensor_ruis,3960,189.0,193.146,68.91,-4.1462,4.1462
TIC-105,temperatuur,sensor_ruis,3965,189.0,195.604,69.75,-6.604,6.604
TIC-105,temperatuur,sensor_ruis,3970,189.0,193.183,70.25,-4.1825,4.1825
TIC-105,temperatuur,sensor_ruis,3975,189.0,188.681,81.76,0.3188,0.3188
TIC-105,temperatuur,sensor_ruis,3980,189.0,192.854,73.74,-3.8544,3.8544
TIC-105,temperatuur,sensor_ruis,3985,189.0,184.475,74.91,4.5251,4.5251
TIC-105,temperatuur,sensor_ruis,3990,189.0,195.868,72.65,-6.8679,6.8679
TIC-105,temperatuur,sensor_ruis,3995,189.0,198.787,65.85,-9.7875,9.7875
TIC-105,temperatuur,sensor_ruis,4000,189.0,198.95,64.72,-9.9496,9.9496
TIC-105,temperatuur,sensor_ruis,4005,189.0,198.065,69.35,-9.0647,9.0647
TIC-105,temperatuur,sensor_ruis,4010,189.0,204.075,64.27,-15.0747,15.0747
TIC-105,temperatuur,sensor_ruis,4015,189.0,208.191,56.77,-19.1913,19.1913
TIC-105,temperatuur,sensor_ruis,4020,189.0,198.14,62.24,-9.14,9.14
TIC-105,temperatuur,sensor_ruis,4025,189.0,206.836,61.63,-17.8358,17.8358
TIC-105,temperatuur,sensor_ruis,4030,189.0,209.893,52.11,-20.893,20.893
TIC-105,temperatuur,sensor_ruis,4035,189.0,201.796,53.62,-12.7964,12.7964
TIC-105,temperatuur,sensor_ruis,4040,189.0,198.537,59.72,-9.5374,9.5374
TIC-105,temperatuur,sensor_ruis,4045,189.0,194.346,68.87,-5.3456,5.3456
TIC-105,temperatuur,sensor_ruis,4050,189.0,190.746,70.47,-1.7464,1.7464
TIC-105,temperatuur,sensor_ruis,4055,189.0,191.647,65.71,-2.6472,2.6472
TIC-105,temperatuur,sensor_ruis,4060,189.0,193.19,65.2,-4.1898,4.1898
TIC-105,temperatuur,sensor_ruis,4065,189.0,199.035,61.47,-10.0352,10.0352
TIC-105,temperatuur,sensor_ruis,4070,189.0,192.354,69.13,-3.3539,3.3539
TIC-105,temperatuur,sensor_ruis,4075,189.0,190.658,64.93,-1.6584,1.6584
TIC-105,temperatuur,sensor_ruis,4080,189.0,191.155,67.77,-2.1555,2.1555
TIC-105,temperatuur,sensor_ruis,4085,189.0,199.312,61.17,-10.3125,10.3125
TIC-105,temperatuur,sensor_ruis,4090,189.0,196.609,58.6,-7.6092,7.6092
TIC-105,temperatuur,sensor_ruis,4095,189.0,191.849,64.52,-2.8489,2.8489
TIC-105,temperatuur,sensor_ruis,4100,189.0,190.031,65.19,-1.0309,1.0309
TIC-105,temperatuur,sensor_ruis,4105,189.0,191.366,61.81,-2.366,2.366
TIC-105,temperatuur,sensor_ruis,4110,189.0,190.278,65.54,-1.278,1.278
TIC-105,temperatuur,sensor_ruis,4115,189.0,182.333,71.2,6.667,6.667
TIC-105,temperatuur,sensor_ruis,4120,189.0,182.984,72.95,6.0159,6.0159
TIC-105,temperatuur,sensor_ruis,4125,189.0,194.618,68.64,-5.6182,5.6182
TIC-105,temperatuur,sensor_ruis,4130,189.0,193.26,63.02,-4.2602,4.2602
TIC-105,temperatuur,sensor_ruis,4135,189.0,197.671,58.83,-8.6711,8.6711
TIC-105,temperatuur,sensor_ruis,4140,189.0,190.214,63.01,-1.2142,1.2142
TIC-105,temperatuur,sensor_ruis,4145,189.0,194.167,61.61,-5.1669,5.1669
TIC-105,temperatuur,sensor_ruis,4150,189.0,199.562,61.55,-10.5618,10.5618
TIC-105,temperatuur,sensor_ruis,4155,189.0,196.679,56.96,-7.679,7.679
TIC-105,temperatuur,sensor_ruis,4160,189.0,192.659,57.66,-3.6594,3.6594
TIC-105,temperatuur,sensor_ruis,4165,189.0,190.814,61.67,-1.8137,1.8137
