timestamp,buitentemp_C,productiebelasting,stoom_tonh,stoom_druk_bar,boiler_rendement,gasverbruik_Nm3h,elektriciteit_kW,piekbelasting,koelwater_m3h,koelwater_aanvoer_C,koelwater_retour_C,koeltoren_approach_C,perslucht_Nm3h,compressor_vermogen_kW,stikstof_Nm3h,energiekost_EURh,CO2_kgh,onderhoudsstop
2025-10-05 14:00:00,6.8,0.697,25.4,10.1,0.872,2313,367,0,134,11.3,16.7,4.5,210,32,33,856,4778,0
2025-10-05 14:15:00,1.4,0.708,28.0,10.4,0.872,2568,404,0,137,6.6,11.0,5.1,224,34,37,950,5297,0
2025-10-05 14:30:00,5.4,0.623,22.0,9.7,0.885,1987,343,0,129,10.0,14.2,4.6,173,29,26,739,4109,0
2025-10-05 14:45:00,2.5,0.657,25.7,10.0,0.882,2320,397,0,134,7.2,11.8,4.7,189,26,34,862,4801,0
2025-10-05 15:00:00,3.7,0.635,24.5,10.2,0.895,2186,376,0,122,8.8,13.4,5.1,192,29,28,813,4529,0
2025-10-05 15:15:00,-0.4,0.655,24.9,10.0,0.868,2304,400,0,125,4.5,9.4,4.9,190,33,31,857,4770,0
2025-10-05 15:30:00,-0.4,0.612,27.2,10.3,0.869,2505,364,0,122,4.5,9.5,4.8,180,26,33,923,5159,0
2025-10-05 15:45:00,4.7,0.631,23.6,9.8,0.884,2117,352,0,122,10.1,15.2,5.4,186,29,27,785,4369,0
2025-10-05 16:00:00,2.0,0.656,27.1,10.2,0.88,2464,364,0,133,6.8,11.8,4.9,205,29,34,909,5073,0
2025-10-05 16:15:00,3.5,0.605,24.1,9.9,0.885,2169,315,0,123,8.5,13.8,5.1,167,23,29,799,4462,0
2025-10-05 16:30:00,0.9,0.574,24.5,9.9,0.89,2199,356,0,120,5.7,10.3,4.8,147,21,25,815,4541,0
2025-10-05 16:45:00,1.0,0.639,26.1,10.1,0.872,2386,367,0,125,6.1,11.4,5.0,202,28,37,882,4919,0
2025-10-05 17:00:00,1.3,0.526,20.8,9.4,0.887,1885,279,0,101,6.3,10.0,5.0,163,18,33,695,3882,0
2025-10-05 17:15:00,4.7,0.522,20.9,9.6,0.882,1888,291,0,105,9.7,13.4,5.0,143,22,26,698,3886,0
2025-10-05 17:30:00,2.2,0.584,24.5,9.9,0.872,2240,346,0,128,7.1,11.5,4.9,177,25,30,828,4620,0
2025-10-05 17:45:00,0.6,0.511,22.1,9.6,0.885,1995,304,0,99,5.5,8.6,4.9,152,21,28,737,4117,0
2025-10-05 18:00:00,1.3,0.472,20.4,9.5,0.889,1832,273,0,106,5.8,9.6,4.5,150,25,27,676,3772,0
2025-10-05 18:15:00,4.5,0.461,19.0,9.3,0.888,1733,261,0,78,9.5,13.3,5.0,131,17,23,639,3570,0
2025-10-05 18:30:00,4.7,0.476,18.0,9.3,0.896,1615,280,0,67,9.2,12.4,4.6,137,22,23,600,3342,0
2025-10-05 18:45:00,6.8,0.493,18.8,9.2,0.887,1697,251,0,97,11.8,15.5,5.0,162,25,27,626,3486,0
2025-10-05 19:00:00,1.0,0.461,19.6,9.4,0.894,1734,277,0,98,6.0,10.2,5.0,117,15,25,642,3569,0
2025-10-05 19:15:00,4.2,0.451,18.7,9.4,0.893,1668,259,0,88,8.7,12.7,4.6,128,19,20,617,3441,0
2025-10-05 19:30:00,1.3,0.428,19.0,9.5,0.884,1726,251,0,73,6.2,9.4,4.8,132,20,18,636,3551,0
2025-10-05 19:45:00,2.4,0.394,17.0,9.2,0.888,1526,233,0,71,7.3,10.7,4.9,103,15,17,563,3150,0
2025-10-05 20:00:00,1.2,0.43,19.4,9.4,0.882,1752,267,0,87,6.3,10.8,5.1,132,19,23,647,3608,0
2025-10-05 20:15:00,4.2,0.454,18.1,9.3,0.884,1629,227,0,86,8.8,12.2,4.6,139,22,25,599,3346,0
2025-10-05 20:30:00,5.3,0.428,15.6,9.0,0.891,1394,250,0,74,10.4,13.7,5.1,131,18,27,520,2892,0
2025-10-05 20:45:00,3.8,0.4,17.8,9.2,0.88,1632,230,0,62,8.9,11.8,5.0,125,17,24,600,3347,0
2025-10-05 21:00:00,2.3,0.367,16.6,9.1,0.889,1484,225,0,61,6.8,10.4,4.4,110,18,20,548,3061,0
2025-10-05 21:15:00,2.0,0.365,17.0,9.2,0.888,1512,238,0,65,7.0,9.3,5.0,115,17,21,559,3118,0
2025-10-05 21:30:00,3.2,0.395,18.3,9.3,0.894,1624,231,0,88,8.6,11.9,5.4,114,15,20,598,3344,0
2025-10-05 21:45:00,9.5,0.372,15.6,9.1,0.893,1391,221,0,62,14.0,17.3,4.6,128,23,20,515,2877,0
2025-10-05 22:00:00,1.8,0.359,16.8,9.1,0.884,1513,210,0,59,6.2,9.4,4.4,82,11,17,556,3111,0
2025-10-05 22:15:00,6.3,0.3,13.6,8.8,0.894,1204,200,0,63,11.7,14.2,5.4,97,15,15,447,2485,0
2025-10-05 22:30:00,5.0,0.305,13.7,8.8,0.892,1222,200,0,59,10.1,13.3,5.1,112,15,17,453,2525,0
2025-10-05 22:45:00,4.6,0.335,14.1,9.0,0.893,1261,200,0,70,9.6,11.8,5.1,100,15,17,467,2601,0
2025-10-05 23:00:00,6.1,0.303,14.0,8.9,0.894,1264,200,0,59,10.8,13.4,4.6,87,12,15,468,2609,0
2025-10-05 23:15:00,2.6,0.304,15.9,9.1,0.886,1436,200,0,47,8.0,11.4,5.4,103,17,10,528,2949,0
2025-10-05 23:30:00,5.3,0.328,15.5,9.0,0.879,1421,200,0,73,10.4,13.8,5.1,107,15,18,523,2923,0
2025-10-05 23:45:00,4.9,0.3,14.9,8.9,0.886,1351,200,0,60,9.7,12.6,4.7,84,12,22,498,2776,0
2025-10-06 00:00:00,8.9,0.459,16.9,9.0,0.886,1520,258,0,77,13.5,17.5,4.6,129,19,22,565,3151,0
2025-10-06 00:15:00,8.2,0.486,17.8,9.4,0.889,1597,231,0,109,13.3,16.8,5.1,149,20,29,589,3283,0
2025-10-06 00:30:00,7.7,0.454,17.9,9.2,0.893,1582,220,0,79,13.0,16.7,5.3,133,22,17,582,3244,0
2025-10-06 00:45:00,9.3,0.441,16.2,9.2,0.885,1477,216,0,83,14.1,17.1,4.9,140,22,22,544,3044,0
2025-10-06 01:00:00,9.9,0.385,11.1,8.5,0.887,1002,200,0,79,14.9,17.5,4.9,125,19,20,376,2082,0
2025-10-06 01:15:00,8.3,0.454,16.3,9.2,0.889,1455,246,0,87,13.5,17.9,5.2,157,26,22,540,3005,0
2025-10-06 01:30:00,5.5,0.44,16.2,9.1,0.883,1486,264,0,78,10.6,14.2,5.1,126,20,21,553,3071,0
2025-10-06 01:45:00,7.4,0.441,16.3,9.4,0.882,1476,238,0,97,11.5,15.0,4.0,131,24,19,547,3044,0
2025-10-06 02:00:00,10.2,0.485,16.8,9.2,0.89,1495,233,0,101,14.6,17.3,4.4,139,19,23,553,3078,0
2025-10-06 02:15:00,9.4,0.478,17.4,9.3,0.888,1577,231,0,90,14.9,18.9,5.4,147,23,23,582,3247,0
2025-10-06 02:30:00,9.0,0.515,16.4,9.1,0.88,1505,265,0,114,13.8,17.6,4.8,155,24,22,561,3117,0
2025-10-06 02:45:00,10.7,0.511,16.7,9.3,0.885,1513,282,0,105,15.6,19.7,4.9,157,22,31,565,3129,0
2025-10-06 03:00:00,11.8,0.542,19.2,9.4,0.884,1736,286,0,115,17.0,20.9,5.2,164,21,25,644,3575,0
2025-10-06 03:15:00,11.6,0.51,16.9,9.2,0.885,1532,253,0,110,16.4,20.1,4.8,149,24,23,569,3166,0
2025-10-06 03:30:00,16.2,0.54,17.0,9.3,0.886,1526,280,0,113,20.6,24.9,4.4,150,22,20,570,3163,0
2025-10-06 03:45:00,10.8,0.587,21.8,9.8,0.884,1989,284,0,140,15.4,20.6,4.6,166,27,24,733,4099,0
2025-10-06 04:00:00,11.4,0.556,19.6,9.3,0.893,1754,273,0,118,16.7,20.2,5.3,175,27,27,649,3609,0
2025-10-06 04:15:00,15.5,0.568,16.3,9.1,0.883,1468,278,0,128,20.8,25.2,5.3,184,29,30,550,3046,0
2025-10-06 04:30:00,9.7,0.577,20.1,9.6,0.886,1821,287,0,129,14.7,18.5,5.0,176,26,28,674,3753,0
2025-10-06 04:45:00,12.9,0.615,20.6,9.6,0.878,1885,297,0,123,18.3,22.8,5.3,165,29,30,698,3890,0
2025-10-06 05:00:00,14.9,0.601,17.4,9.2,0.891,1546,307,0,139,20.3,25.3,5.4,200,29,32,581,3211,0
2025-10-06 05:15:00,12.6,0.635,19.4,9.4,0.881,1756,281,0,127,17.3,22.8,4.6,188,27,35,651,3616,0
2025-10-06 05:30:00,15.9,0.65,20.8,9.7,0.894,1845,375,0,136,20.8,26.3,4.8,203,36,32,693,3841,0
2025-10-06 05:45:00,10.6,0.65,22.5,9.6,0.884,2043,328,0,123,16.0,21.9,5.4,188,27,34,757,4224,0
2025-10-06 06:00:00,13.9,0.693,22.0,9.7,0.875,2008,361,0,130,18.7,23.9,4.7,206,32,34,749,4165,0
2025-10-06 06:15:00,14.4,0.711,23.3,10.0,0.886,2106,331,0,157,19.4,25.6,4.9,210,32,32,780,4338,0
2025-10-06 06:30:00,10.2,0.692,22.8,9.6,0.877,2090,329,0,135,15.1,21.0,4.9,215,33,39,774,4317,0
2025-10-06 06:45:00,9.9,0.683,24.6,10.1,0.868,2267,340,0,118,14.6,19.5,4.7,225,30,28,837,4671,0
2025-10-06 07:00:00,14.4,0.741,23.3,9.8,0.882,2100,367,0,171,19.0,24.2,4.6,220,36,38,783,4347,0
2025-10-06 07:15:00,11.7,0.786,26.2,10.2,0.883,2379,400,0,176,16.9,22.8,5.1,215,33,40,884,4922,0
2025-10-06 07:30:00,12.5,0.751,23.5,9.9,0.877,2146,372,0,137,17.6,23.5,5.1,227,36,36,799,4439,0
2025-10-06 07:45:00,12.2,0.729,23.6,9.7,0.882,2135,364,0,141,17.4,23.0,5.3,219,29,38,794,4406,0
2025-10-06 08:00:00,8.4,0.79,26.9,10.2,0.887,2421,401,0,161,13.5,20.2,5.2,242,36,41,899,5005,0
2025-10-06 08:15:00,13.3,0.762,22.6,9.7,0.885,2028,399,0,152,17.7,24.2,4.4,237,34,37,761,4213,0
2025-10-06 08:30:00,11.9,0.752,23.1,9.8,0.879,2107,372,0,160,17.2,22.8,5.3,216,32,37,785,4372,0
2025-10-06 08:45:00,12.6,0.795,24.8,9.9,0.881,2251,388,0,160,18.0,24.0,5.4,268,41,39,838,4656,0
2025-10-06 09:00:00,14.3,0.805,25.3,9.9,0.889,2274,396,0,148,19.2,26.0,4.9,242,37,42,846,4707,0
2025-10-06 09:15:00,9.7,0.814,28.3,10.4,0.877,2578,436,0,161,14.8,20.8,5.2,255,39,41,958,5331,0
2025-10-06 09:30:00,10.2,0.78,25.4,10.1,0.873,2326,406,0,134,15.3,21.5,5.0,232,37,39,866,4819,0
2025-10-06 09:45:00,10.3,0.825,26.4,10.2,0.883,2399,389,0,156,15.0,22.2,4.8,242,38,37,890,4952,0
2025-10-06 10:00:00,8.2,0.775,26.9,10.2,0.877,2455,419,0,133,13.1,18.5,4.9,235,33,46,912,5073,0
2025-10-06 10:15:00,10.1,0.908,29.0,10.4,0.876,2656,424,0,167,14.8,22.5,4.7,268,42,42,984,5482,0
2025-10-06 10:30:00,6.7,0.865,31.8,10.6,0.872,2915,431,0,183,11.3,17.8,4.6,266,39,47,1076,6004,0
2025-10-06 10:45:00,8.8,0.821,28.0,10.4,0.881,2524,404,0,154,13.7,20.3,4.9,244,38,40,935,5207,0
2025-10-06 11:00:00,9.3,0.813,27.2,10.1,0.882,2460,380,0,163,14.7,20.0,5.3,240,40,38,910,5068,0
2025-10-06 11:15:00,6.8,0.86,28.9,10.4,0.876,2633,438,0,181,11.3,17.7,4.5,256,36,47,978,5448,0
2025-10-06 11:30:00,5.3,0.848,31.0,10.6,0.876,2818,418,0,188,10.4,18.1,5.1,250,37,45,1040,5802,0
2025-10-06 11:45:00,6.1,0.86,30.6,10.7,0.88,2785,439,0,168,10.7,17.4,4.6,267,37,46,1031,5740,0
2025-10-06 12:00:00,6.2,0.896,32.0,10.8,0.879,2915,473,0,187,10.8,17.8,4.6,285,41,44,1081,6023,0
2025-10-06 12:15:00,6.9,0.944,34.4,10.9,0.872,3144,483,0,203,11.3,19.1,4.4,294,45,45,1162,6477,0
2025-10-06 12:30:00,3.3,0.871,32.1,10.8,0.877,2935,492,0,166,8.1,15.9,4.8,270,39,43,1090,6067,0
2025-10-06 12:45:00,9.4,0.882,29.9,10.7,0.878,2736,425,0,176,14.2,21.0,4.8,263,40,42,1012,5640,0
2025-10-06 13:00:00,2.7,0.873,33.1,10.8,0.88,3013,469,0,179,7.7,14.0,5.0,243,39,43,1115,6211,0
2025-10-06 13:15:00,3.5,0.868,32.1,10.7,0.885,2919,475,0,178,8.4,14.9,4.9,253,39,40,1082,6027,0
2025-10-06 13:30:00,4.9,0.826,28.8,10.5,0.878,2610,445,0,153,10.3,16.1,5.4,248,38,43,970,5405,0
2025-10-06 13:45:00,5.0,0.829,29.8,10.4,0.877,2716,437,0,164,9.9,15.7,4.9,237,36,41,1006,5608,0
2025-10-06 14:00:00,3.5,0.839,32.5,10.7,0.874,2980,454,0,175,8.3,14.1,4.8,267,38,44,1101,6139,0
2025-10-06 14:15:00,6.3,0.803,27.5,10.3,0.881,2503,400,0,155,11.5,17.9,5.2,238,33,39,927,5170,0
2025-10-06 14:30:00,6.9,0.837,28.1,10.5,0.876,2566,414,0,176,12.2,19.1,5.2,248,38,39,951,5299,0
2025-10-06 14:45:00,2.6,0.796,32.1,10.6,0.871,2966,453,0,182,8.0,13.0,5.4,232,38,36,1096,6109,0
2025-10-06 15:00:00,3.9,0.8,29.8,10.3,0.879,2697,445,0,173,9.1,15.6,5.2,242,35,44,1001,5572,0
2025-10-06 15:15:00,-0.1,0.748,30.7,10.5,0.876,2803,425,0,145,4.6,11.1,4.7,228,34,39,1035,5769,0
2025-10-06 15:30:00,-2.0,0.848,34.5,10.9,0.865,3198,478,0,167,2.9,9.3,5.0,248,38,40,1180,6584,0
2025-10-06 15:45:00,0.3,0.787,31.8,10.6,0.877,2887,437,0,167,5.1,10.7,4.7,230,32,39,1066,5952,0
2025-10-06 16:00:00,7.0,0.789,27.4,10.1,0.883,2488,410,0,154,12.0,18.1,5.0,228,32,37,923,5146,0
2025-10-06 16:15:00,3.3,0.732,28.9,10.3,0.873,2641,400,0,139,8.0,12.9,4.7,207,31,37,975,5431,0
2025-10-06 16:30:00,3.7,0.687,27.9,10.4,0.87,2580,363,0,131,8.8,14.2,5.1,200,30,34,949,5310,0
2025-10-06 16:45:00,3.9,0.732,27.9,10.3,0.872,2566,394,0,150,8.5,14.1,4.7,232,34,37,948,5298,0
2025-10-06 17:00:00,1.3,0.723,27.6,10.2,0.877,2544,401,0,145,6.4,12.6,5.1,210,30,36,941,5250,0
2025-10-06 17:15:00,0.2,0.69,26.0,10.1,0.878,2365,406,0,161,5.1,10.2,4.9,199,29,30,880,4891,0
2025-10-06 17:30:00,-0.8,0.695,29.3,10.4,0.881,2657,413,0,136,4.1,10.1,4.9,195,29,36,982,5474,0
2025-10-06 17:45:00,3.1,0.66,26.1,10.1,0.891,2334,359,0,139,8.1,14.4,5.0,200,33,34,863,4811,0
2025-10-06 18:00:00,1.2,0.66,26.5,10.3,0.882,2411,362,0,131,6.1,11.7,4.9,192,28,30,890,4968,0
2025-10-06 18:15:00,2.6,0.663,26.6,10.3,0.885,2411,356,0,128,7.2,12.6,4.6,204,34,37,889,4951,0
2025-10-06 18:30:00,3.7,0.631,24.7,9.9,0.879,2251,339,0,130,8.8,13.0,5.1,181,24,22,831,4642,0
2025-10-06 18:45:00,2.8,0.62,23.7,9.9,0.882,2153,367,0,131,8.1,13.0,5.2,174,22,29,800,4451,0
2025-10-06 19:00:00,3.5,0.635,25.2,9.8,0.881,2271,350,0,119,8.2,14.2,4.7,213,34,32,839,4681,0
2025-10-06 19:15:00,7.0,0.577,20.0,9.5,0.897,1781,288,0,125,12.4,16.3,5.4,171,23,25,660,3671,0
2025-10-06 19:30:00,2.4,0.575,24.0,9.8,0.885,2163,318,0,120,7.1,11.9,4.8,160,26,29,798,4460,0
2025-10-06 19:45:00,1.5,0.52,23.8,9.8,0.887,2160,293,0,114,6.1,11.6,4.5,170,24,27,793,4439,0
2025-10-06 20:00:00,2.8,0.527,23.2,9.8,0.882,2117,303,0,96,7.8,11.1,4.9,153,22,29,779,4364,0
2025-10-06 20:15:00,6.5,0.584,21.8,9.6,0.878,1972,334,0,125,11.6,16.4,5.1,188,31,25,733,4083,0
2025-10-06 20:30:00,3.4,0.547,21.5,9.6,0.872,1989,274,0,103,8.3,12.2,4.9,156,22,32,731,4084,0
2025-10-06 20:45:00,4.3,0.504,21.6,9.6,0.881,1939,283,0,99,8.9,11.8,4.6,152,24,30,714,3995,0
2025-10-06 21:00:00,5.5,0.51,20.2,9.5,0.879,1863,266,0,116,10.6,14.6,5.0,145,23,26,687,3836,0
2025-10-06 21:15:00,0.3,0.493,22.8,9.7,0.888,2052,300,0,99,4.6,9.4,4.3,162,26,27,756,4230,0
2025-10-06 21:30:00,3.8,0.484,21.2,9.4,0.885,1922,271,0,99,9.0,12.6,5.1,149,22,26,707,3955,0
2025-10-06 21:45:00,5.8,0.414,16.1,9.1,0.885,1450,245,0,80,10.8,13.8,5.1,122,22,21,538,2998,0
2025-10-06 22:00:00,3.3,0.48,21.5,9.6,0.889,1943,271,0,92,8.1,11.3,4.8,134,21,23,714,3994,0
2025-10-06 22:15:00,6.5,0.446,16.7,9.0,0.888,1506,232,0,90,11.5,15.2,5.0,141,21,30,557,3108,0
2025-10-06 22:30:00,2.8,0.475,20.4,9.3,0.883,1846,276,0,93,8.0,12.8,5.2,156,24,20,681,3806,0
2025-10-06 22:45:00,9.7,0.497,17.1,9.1,0.885,1541,253,0,106,15.1,19.2,5.4,143,23,25,572,3189,0
2025-10-06 23:00:00,4.7,0.416,18.6,9.2,0.883,1687,275,0,65,9.8,12.9,5.1,116,16,23,625,3483,0
2025-10-06 23:15:00,11.8,0.477,17.6,9.5,0.887,1587,256,0,75,16.9,20.5,5.1,149,22,27,588,3270,0
2025-10-06 23:30:00,3.1,0.416,16.1,9.0,0.888,1462,254,0,85,8.1,11.5,5.0,127,19,17,544,3015,0
2025-10-06 23:45:00,8.2,0.441,15.8,9.0,0.876,1418,246,0,89,13.0,15.8,4.8,130,16,21,528,2936,0
2025-10-07 00:00:00,4.4,0.462,20.4,9.6,0.873,1874,255,0,90,8.7,11.8,4.4,131,22,20,688,3845,0
2025-10-07 00:15:00,7.3,0.438,17.8,9.2,0.878,1613,217,0,79,12.3,15.4,5.0,114,14,24,592,3312,0
2025-10-07 00:30:00,8.1,0.461,15.8,9.0,0.891,1408,212,0,80,13.0,15.7,4.8,127,20,25,520,2911,0
2025-10-07 00:45:00,6.7,0.384,15.2,8.8,0.888,1363,229,0,79,11.5,14.4,4.8,111,14,17,506,2816,0
2025-10-07 01:00:00,5.3,0.463,18.8,9.3,0.888,1696,246,0,97,10.3,14.4,5.0,159,23,23,625,3488,0
2025-10-07 01:15:00,8.5,0.492,19.2,9.3,0.889,1725,263,0,103,13.3,17.3,4.8,166,27,20,637,3550,0
2025-10-07 01:30:00,8.6,0.528,21.1,9.6,0.881,1921,257,0,101,13.7,17.3,5.1,164,23,27,705,3954,0
2025-10-07 01:45:00,8.8,0.503,16.2,9.4,0.883,1481,234,0,113,13.9,18.3,5.1,157,25,20,549,3056,0
2025-10-07 02:00:00,7.0,0.479,18.9,9.4,0.883,1704,261,0,114,12.0,15.0,5.1,141,22,28,630,3517,0
2025-10-07 02:15:00,8.8,0.487,20.0,9.6,0.886,1791,234,0,96,13.4,17.4,4.6,146,20,30,657,3670,0
2025-10-07 02:30:00,13.5,0.527,16.0,9.2,0.884,1438,257,0,95,18.7,23.3,5.2,156,23,22,536,2985,0
2025-10-07 02:45:00,10.8,0.508,17.8,9.5,0.878,1615,265,0,104,15.5,19.1,4.7,147,23,26,599,3341,0
2025-10-07 03:00:00,8.2,0.523,17.5,9.3,0.885,1589,277,0,94,12.8,17.4,4.6,158,27,25,591,3274,0
2025-10-07 03:15:00,8.9,0.493,18.5,9.3,0.89,1655,261,0,104,13.5,17.0,4.6,167,26,27,613,3416,0
2025-10-07 03:30:00,10.6,0.486,14.9,8.9,0.886,1340,245,0,106,15.8,19.2,5.1,119,19,22,501,2778,0
2025-10-07 03:45:00,12.3,0.561,19.5,9.4,0.886,1756,274,0,116,17.5,21.7,5.1,162,23,25,650,3625,0
2025-10-07 04:00:00,9.5,0.544,19.1,9.4,0.885,1720,287,0,108,14.7,19.4,5.2,162,23,25,639,3546,0
2025-10-07 04:15:00,11.8,0.528,17.5,9.3,0.885,1590,258,0,109,16.8,20.8,5.0,170,26,24,590,3279,0
2025-10-07 04:30:00,8.5,0.576,19.9,9.7,0.886,1802,316,0,127,13.5,17.8,5.0,164,25,28,671,3731,0
2025-10-07 04:45:00,10.8,0.592,20.0,9.2,0.884,1815,291,0,119,16.0,21.2,5.2,190,28,32,673,3747,0
2025-10-07 05:00:00,9.4,0.616,21.6,9.6,0.88,1952,314,0,117,14.3,19.7,5.0,169,25,34,723,4024,0
2025-10-07 05:15:00,12.9,0.587,18.7,9.4,0.884,1702,277,0,118,17.8,22.7,4.8,163,23,28,631,3517,0
2025-10-07 05:30:00,12.2,0.576,19.0,9.6,0.882,1706,301,0,116,17.5,22.2,5.2,180,27,32,636,3533,0
2025-10-07 05:45:00,14.0,0.594,17.6,9.2,0.884,1600,311,0,119,18.5,23.0,4.5,169,23,31,600,3328,0
2025-10-07 06:00:00,13.3,0.685,22.4,9.5,0.885,2020,337,0,148,17.9,23.1,4.6,196,28,35,750,4185,0
2025-10-07 06:15:00,13.0,0.682,22.6,9.7,0.876,2074,359,0,143,17.7,23.6,4.7,210,27,35,772,4288,0
2025-10-07 06:30:00,10.6,0.703,24.6,10.1,0.87,2277,356,0,123,16.1,22.1,5.5,206,33,39,842,4695,0
2025-10-07 06:45:00,11.5,0.686,23.7,9.7,0.882,2147,376,0,126,16.6,22.0,5.0,211,32,37,799,4451,0
2025-10-07 07:00:00,9.7,0.706,24.6,10.0,0.886,2192,334,0,132,14.5,20.3,4.8,217,32,43,810,4523,0
2025-10-07 07:15:00,13.7,0.653,19.3,9.4,0.885,1742,322,0,107,18.4,23.7,4.7,204,32,30,651,3608,0
2025-10-07 07:30:00,11.5,0.76,23.8,10.0,0.879,2165,389,0,145,15.9,22.5,4.4,241,34,38,808,4487,0
2025-10-07 07:45:00,6.7,0.726,24.9,9.8,0.875,2261,368,0,139,12.1,18.0,5.3,209,27,38,838,4671,0
2025-10-07 08:00:00,14.0,0.708,21.7,9.8,0.876,1985,350,0,143,19.0,24.4,5.0,213,31,39,740,4111,0
2025-10-07 08:15:00,11.9,0.757,24.4,10.1,0.882,2216,358,0,163,17.1,23.3,5.3,222,33,39,822,4577,0
2025-10-07 08:30:00,7.7,0.744,26.0,10.2,0.886,2368,408,0,143,12.7,17.9,5.1,221,37,37,881,4900,0
2025-10-07 08:45:00,13.8,0.793,24.5,10.0,0.884,2202,396,0,178,18.7,25.5,4.9,216,31,38,822,4569,0
2025-10-07 09:00:00,13.5,0.72,22.7,9.7,0.874,2071,371,0,144,18.8,24.4,5.3,193,28,33,772,4289,0
2025-10-07 09:15:00,7.4,0.776,27.5,10.2,0.867,2553,386,0,142,12.8,20.1,5.5,232,37,39,943,5249,0
2025-10-07 09:30:00,9.8,0.823,28.4,10.4,0.874,2601,409,0,169,14.7,19.8,4.9,251,37,45,963,5364,0
2025-10-07 09:45:00,8.3,0.709,24.7,10.0,0.885,2244,352,0,160,13.0,19.4,4.6,215,33,37,831,4621,0
2025-10-07 10:00:00,7.4,0.833,29.5,10.4,0.877,2698,430,0,169,12.5,19.4,5.1,266,39,37,999,5566,0
2025-10-07 10:15:00,5.5,0.826,29.5,10.3,0.868,2729,491,0,164,10.2,17.4,4.7,262,43,37,1017,5659,0
2025-10-07 10:30:00,9.9,0.823,27.5,10.1,0.883,2499,408,0,167,15.3,22.7,5.4,251,38,42,927,5160,0
2025-10-07 10:45:00,5.9,0.787,26.9,10.1,0.876,2471,422,0,161,10.8,16.3,4.9,251,38,40,919,5109,0
2025-10-07 11:00:00,7.5,0.851,29.2,10.3,0.88,2652,461,0,172,12.3,18.4,4.8,262,38,46,987,5494,0
2025-10-07 11:15:00,7.5,0.824,26.6,10.3,0.881,2410,457,0,171,12.4,20.1,4.9,237,36,42,902,5003,0
2025-10-07 11:30:00,3.5,0.812,29.4,10.5,0.873,2682,449,0,151,8.7,16.4,5.3,231,36,42,996,5534,0
2025-10-07 11:45:00,6.5,0.861,29.8,10.6,0.867,2755,462,0,181,11.3,18.3,4.8,256,36,43,1023,5687,0
2025-10-07 12:00:00,5.7,0.787,29.1,10.5,0.88,2626,402,0,155,10.5,16.6,4.7,242,37,39,971,5421,0
2025-10-07 12:15:00,10.2,0.859,27.3,10.3,0.873,2505,437,0,162,15.4,22.1,5.2,262,37,41,932,5189,0
2025-10-07 12:30:00,8.6,0.889,29.1,10.5,0.88,2658,455,0,186,13.3,20.5,4.7,273,40,42,989,5500,0
2025-10-07 12:45:00,5.4,0.862,31.1,10.7,0.883,2824,453,0,166,10.3,17.2,4.9,252,40,38,1046,5834,0
2025-10-07 13:00:00,3.9,0.814,29.4,10.5,0.877,2688,453,0,172,9.1,15.3,5.2,233,38,37,999,5555,0
2025-10-07 13:15:00,2.7,0.798,30.8,10.5,0.872,2822,425,0,144,7.3,13.4,4.5,253,37,40,1042,5818,0
2025-10-07 13:30:00,4.5,0.88,32.4,10.8,0.867,2991,461,0,171,9.4,16.2,4.9,266,41,47,1106,6169,0
2025-10-07 13:45:00,4.0,0.87,30.1,10.4,0.878,2739,466,0,194,9.1,15.6,5.1,265,40,44,1018,5663,0
2025-10-07 14:00:00,5.5,0.815,29.6,10.5,0.872,2714,423,0,154,10.7,17.4,5.1,232,36,41,1004,5602,0
2025-10-07 14:15:00,0.6,0.817,31.8,10.8,0.876,2924,439,0,156,5.8,12.1,5.1,238,38,38,1079,6022,0
2025-10-07 14:30:00,7.1,0.852,28.9,10.3,0.876,2636,435,0,179,11.9,18.8,4.7,253,36,42,978,5450,0
2025-10-07 14:45:00,6.6,0.768,27.1,10.2,0.888,2439,381,0,151,11.7,17.5,5.1,229,32,36,903,5028,0
2025-10-07 15:00:00,1.4,0.723,27.3,10.3,0.871,2495,406,0,145,6.0,11.6,4.6,228,36,39,925,5145,0
2025-10-07 15:15:00,3.4,0.839,31.0,10.6,0.875,2822,450,0,163,8.8,16.1,5.4,247,36,44,1045,5819,0
2025-10-07 15:30:00,3.9,0.777,30.2,10.6,0.875,2751,411,0,146,8.7,16.2,4.9,241,41,40,1015,5673,0
2025-10-07 15:45:00,3.2,0.746,28.6,10.2,0.884,2593,441,0,135,7.9,13.1,4.7,218,33,39,963,5361,0
2025-10-07 16:00:00,3.2,0.754,30.5,10.7,0.87,2801,407,0,161,8.0,14.3,4.8,228,37,33,1033,5767,0
2025-10-07 16:15:00,2.9,0.803,29.5,10.3,0.864,2739,455,0,172,7.9,13.8,4.9,225,35,37,1017,5673,0
2025-10-07 16:30:00,-2.2,0.722,32.4,10.9,0.869,2974,410,0,152,2.6,8.1,4.8,207,27,35,1093,6116,0
2025-10-07 16:45:00,0.5,0.682,27.1,10.2,0.879,2468,409,0,145,5.5,10.5,5.0,196,30,32,916,5097,0
2025-10-07 17:00:00,1.5,0.713,27.3,10.1,0.882,2501,405,0,139,6.4,11.7,4.8,228,38,32,927,5162,0
