cyclus_id,equipment,vorig_product,vervuilingsgraad,fase,tijd_sec,tijd_in_fase_sec,temperatuur_C,conductiviteit_mScm,turbiditeit_NTU,pH,TOC_mgL,debiet_m3h,druk_bar,NaOH_pct,HNO3_pct,cyclus_resultaat
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1940,440,56.2,42.2,1.03,1.8,2.7,1.39,2.56,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1950,450,57.3,42.81,1.25,2.2,2.6,1.45,2.49,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1960,460,57.5,42.05,1.26,1.8,3.6,1.39,2.51,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1970,470,58.5,42.81,1.17,2.0,2.1,1.46,2.51,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1980,480,57.8,42.3,1.17,2.0,2.6,1.52,2.54,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,1990,490,57.0,42.39,1.01,1.9,2.2,1.53,2.61,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2000,500,57.6,42.74,1.02,1.9,3.0,1.52,2.6,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2010,510,57.3,42.9,1.0,2.0,2.4,1.35,2.47,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2020,520,57.2,43.5,1.23,2.0,2.5,1.33,2.45,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2030,530,57.8,43.5,1.65,2.0,2.0,1.58,2.5,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2040,540,57.5,42.15,1.29,2.0,2.3,1.64,2.52,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2050,550,58.5,41.57,1.39,2.1,2.4,1.51,2.55,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2060,560,57.1,42.21,1.0,1.9,2.8,1.54,2.53,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2070,570,57.6,42.73,1.18,1.9,2.0,1.28,2.48,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2080,580,57.3,43.83,1.02,2.1,2.2,1.42,2.4,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,zuurfase,2090,590,57.2,43.05,1.14,2.1,2.4,1.41,2.54,0.0,1.4,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2100,0,20.0,0.31,1.03,6.8,2.3,1.34,2.38,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2110,10,23.3,0.05,1.34,6.8,2.3,1.51,2.37,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2120,20,26.7,0.32,1.22,7.1,2.1,1.43,2.52,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2130,30,30.0,0.33,1.3,7.0,2.0,1.47,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2140,40,33.3,0.05,1.17,6.9,3.7,1.43,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2150,50,36.7,0.19,1.37,7.1,2.1,1.43,2.42,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2160,60,39.8,0.11,1.22,6.6,2.8,1.41,2.53,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2170,70,39.2,0.05,1.11,7.2,2.2,1.62,2.46,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2180,80,39.5,0.05,1.05,6.9,2.8,1.52,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2190,90,40.6,0.05,1.01,6.7,2.8,1.49,2.52,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2200,100,39.1,0.05,1.43,7.1,2.4,1.44,2.55,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2210,110,40.7,0.27,1.34,6.9,3.5,1.68,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2220,120,39.7,0.12,2.05,6.8,2.5,1.51,2.55,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2230,130,39.3,0.19,1.11,7.0,2.1,1.48,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2240,140,38.8,0.13,1.18,6.9,2.1,1.51,2.58,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2250,150,40.6,0.05,1.22,6.6,2.2,1.55,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2260,160,39.9,0.21,1.21,7.3,2.2,1.45,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2270,170,39.0,0.15,1.32,7.3,2.2,1.56,2.46,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2280,180,40.0,0.37,1.15,7.2,3.9,1.46,2.58,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2290,190,40.0,0.05,1.38,7.3,2.2,1.6,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2300,200,39.2,0.05,1.18,7.2,2.2,1.53,2.6,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2310,210,38.6,0.05,1.54,7.6,2.2,1.47,2.43,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2320,220,40.0,0.05,1.07,6.7,2.6,1.44,2.48,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2330,230,40.0,0.05,1.34,7.1,2.9,1.53,2.52,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2340,240,39.7,0.38,1.0,7.3,3.2,1.36,2.55,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2350,250,39.6,0.05,1.3,6.7,2.6,1.47,2.5,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2360,260,40.4,0.05,1.4,7.4,2.2,1.38,2.47,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2370,270,39.9,0.07,1.43,7.1,3.3,1.37,2.53,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2380,280,40.2,0.05,1.17,7.1,2.4,1.36,2.43,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,naspoeling,2390,290,40.1,0.23,1.24,7.2,3.1,1.37,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2400,0,20.0,0.45,1.2,7.5,2.1,1.45,2.43,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2410,10,20.8,0.51,1.43,6.7,2.1,1.54,2.58,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2420,20,21.7,0.49,2.3,6.9,2.5,1.42,2.49,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2430,30,22.5,0.51,1.18,7.5,3.1,1.4,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2440,40,23.3,0.43,1.1,7.1,2.4,1.49,2.45,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2450,50,24.2,0.5,1.1,6.7,2.7,1.52,2.48,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2460,60,25.2,0.44,1.47,7.7,3.2,1.61,2.59,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2470,70,24.7,0.53,1.17,6.9,2.5,1.61,2.54,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2480,80,24.9,0.5,1.29,6.9,2.0,1.53,2.48,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2490,90,25.2,0.46,1.14,6.8,2.2,1.41,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2500,100,25.4,0.42,1.54,6.9,2.1,1.36,2.4,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2510,110,25.4,0.48,1.02,6.8,2.2,1.56,2.47,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2520,120,24.4,0.4,1.33,6.9,2.5,1.52,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2530,130,26.3,0.47,1.22,6.8,2.5,1.41,2.4,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2540,140,25.0,0.48,1.15,6.4,3.1,1.39,2.46,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2550,150,25.1,0.47,1.3,6.4,2.4,1.3,2.48,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2560,160,24.7,0.48,1.43,7.2,2.1,1.33,2.48,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2570,170,25.8,0.49,1.07,6.7,2.4,1.37,2.44,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2580,180,24.5,0.52,1.48,7.0,2.7,1.51,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2590,190,24.5,0.57,1.1,6.9,3.3,1.35,2.45,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2600,200,24.6,0.53,1.86,7.1,2.8,1.42,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2610,210,25.2,0.47,4.1,6.9,2.0,1.51,2.56,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2620,220,25.4,0.58,1.17,7.0,2.8,1.51,2.54,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2630,230,25.0,0.48,1.65,6.6,3.0,1.49,2.51,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2640,240,25.3,0.44,1.05,7.6,3.3,1.53,2.38,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2650,250,25.2,0.52,1.54,7.1,2.5,1.69,2.58,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2660,260,25.1,0.42,1.27,7.3,2.2,1.4,2.46,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2670,270,25.4,0.48,1.25,6.8,2.7,1.4,2.42,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2680,280,25.2,0.55,1.12,7.7,2.0,1.43,2.44,0.0,0.0,geslaagd
CIP-0074,leiding_DN50,Product_C,1.6,eindspoeling,2690,290,25.2,0.48,1.15,7.1,2.7,1.55,2.57,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,0,0,20.0,63.9,159.41,7.4,316.1,5.13,2.46,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,10,10,20.0,57.48,146.4,7.0,301.4,5.06,2.52,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,20,20,20.0,52.47,134.87,7.3,289.2,5.16,2.59,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,30,30,20.0,47.14,124.95,7.3,273.6,5.05,2.53,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,40,40,20.0,42.84,115.45,6.6,260.8,5.02,2.49,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,50,50,20.0,38.35,106.84,7.3,246.0,5.25,2.6,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,60,60,19.3,34.91,99.22,7.2,235.6,5.02,2.56,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,70,70,19.9,32.18,91.69,6.6,223.8,5.2,2.43,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,80,80,20.2,28.76,83.82,6.7,215.4,5.11,2.42,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,90,90,20.2,25.66,77.92,7.0,202.0,5.15,2.46,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,100,100,20.2,23.4,70.22,7.4,192.5,4.98,2.56,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,110,110,19.8,21.26,66.86,7.5,186.6,5.12,2.6,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,120,120,20.1,19.6,60.97,7.1,175.5,5.08,2.6,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,130,130,19.3,17.02,57.8,6.4,165.2,5.1,2.48,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,140,140,19.3,15.58,51.52,6.5,156.0,4.93,2.53,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,150,150,20.3,14.0,47.05,6.4,148.7,5.03,2.39,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,160,160,19.4,12.06,45.97,7.0,143.0,5.14,2.5,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,170,170,19.9,11.91,41.41,6.7,134.9,5.05,2.49,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,180,180,19.2,10.43,37.7,6.9,130.7,5.0,2.52,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,190,190,19.7,9.24,34.58,7.6,124.3,5.29,2.45,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,200,200,20.5,8.91,32.0,7.3,119.5,5.24,2.51,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,210,210,20.1,7.1,31.11,7.4,109.5,5.18,2.53,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,220,220,21.2,7.31,26.94,6.6,105.8,4.94,2.46,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,230,230,19.6,6.19,25.76,7.0,99.1,5.23,2.53,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,240,240,20.0,6.23,23.81,6.7,97.8,5.13,2.41,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,250,250,19.7,5.62,20.24,7.2,91.1,5.14,2.52,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,260,260,20.2,4.56,19.53,6.9,85.1,5.06,2.51,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,270,270,20.5,4.2,18.57,7.0,85.3,5.0,2.55,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,280,280,20.0,3.43,19.54,7.1,76.7,5.22,2.6,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,voorspoeling,290,290,19.9,3.32,14.21,7.2,72.7,5.02,2.56,0.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,300,0,20.0,99.29,32.77,13.0,69.5,5.12,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,310,10,28.2,100.6,30.33,13.1,70.8,5.08,2.44,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,320,20,36.5,99.93,29.79,13.1,65.6,4.99,2.44,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,330,30,44.7,99.45,28.45,12.9,60.9,4.93,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,340,40,53.0,98.47,25.48,13.0,52.4,4.94,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,350,50,61.2,98.89,25.37,12.7,54.0,5.15,2.41,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,360,60,69.0,97.56,23.5,13.2,56.2,5.26,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,370,70,69.7,100.13,21.96,13.1,53.3,5.1,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,380,80,69.3,98.46,21.97,13.0,47.8,5.15,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,390,90,68.8,98.25,20.14,13.0,43.6,5.03,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,400,100,69.0,98.9,18.74,13.1,42.8,5.17,2.48,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,410,110,69.9,101.53,18.45,13.0,39.2,5.01,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,420,120,69.4,99.67,16.87,13.1,38.0,5.06,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,430,130,69.2,99.2,16.3,12.9,37.5,5.27,2.55,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,440,140,69.7,100.34,15.52,12.8,36.5,4.99,2.53,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,450,150,69.9,98.32,15.86,12.8,29.9,5.21,2.56,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,460,160,69.7,101.88,13.61,13.0,32.8,5.19,2.49,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,470,170,70.2,99.11,13.8,12.8,32.6,5.23,2.57,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,480,180,69.0,100.68,12.81,13.1,28.7,5.03,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,490,190,68.1,98.87,11.91,12.8,27.6,5.04,2.54,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,500,200,69.6,100.02,12.28,12.9,23.1,5.01,2.47,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,510,210,69.7,99.25,10.49,13.1,26.5,5.08,2.47,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,520,220,69.7,100.66,11.18,13.1,23.0,5.11,2.49,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,530,230,70.2,99.01,10.19,12.8,24.4,5.13,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,540,240,69.8,99.44,10.05,12.9,22.3,4.91,2.53,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,550,250,68.7,100.95,9.96,13.0,18.7,5.08,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,560,260,69.6,99.32,7.91,13.1,18.4,4.87,2.4,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,570,270,68.8,100.78,9.68,13.0,17.7,5.12,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,580,280,70.2,99.24,8.38,13.0,22.1,5.17,2.52,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,590,290,69.4,99.32,7.31,12.9,15.7,4.95,2.41,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,600,300,70.3,100.18,6.74,13.0,17.8,5.02,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,610,310,69.1,100.13,7.55,13.1,13.6,5.12,2.52,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,620,320,69.3,100.34,5.54,13.0,14.1,5.21,2.42,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,630,330,69.4,99.08,5.27,12.9,12.9,5.12,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,640,340,69.1,100.82,5.35,13.1,15.6,5.04,2.48,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,650,350,70.1,98.5,5.55,13.2,13.8,5.2,2.49,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,660,360,69.1,99.48,6.11,13.0,12.8,5.08,2.54,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,670,370,70.0,97.49,5.14,12.9,11.8,4.97,2.36,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,680,380,68.6,99.63,3.85,13.0,10.1,5.01,2.44,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,690,390,69.7,98.49,5.34,12.8,10.7,5.05,2.53,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,700,400,70.0,99.07,4.65,12.9,9.8,5.23,2.52,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,710,410,69.7,99.65,4.0,12.8,9.5,5.18,2.56,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,720,420,69.5,99.14,3.53,12.9,12.1,5.05,2.55,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,730,430,69.5,98.2,3.83,12.9,6.0,4.94,2.49,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,740,440,69.0,98.49,3.93,13.0,8.8,5.16,2.45,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,750,450,70.1,98.61,3.53,13.1,3.6,5.3,2.43,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,760,460,69.2,97.38,3.08,13.0,7.3,5.22,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,770,470,69.4,99.2,3.49,13.0,6.8,5.04,2.45,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,780,480,68.7,98.29,2.77,12.9,8.2,5.01,2.56,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,790,490,70.1,99.4,1.66,12.9,4.9,5.22,2.53,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,800,500,69.4,99.69,1.76,13.0,7.2,5.14,2.43,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,810,510,69.3,97.15,1.41,12.9,2.9,5.08,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,820,520,69.4,99.87,2.11,12.8,5.8,5.13,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,830,530,69.1,100.29,2.05,13.0,4.7,5.07,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,840,540,70.3,99.1,2.3,12.9,5.1,5.12,2.48,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,850,550,69.3,98.25,1.11,13.0,5.0,5.29,2.57,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,860,560,69.1,99.53,2.26,13.2,1.9,5.28,2.54,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,870,570,69.9,100.12,1.86,13.1,3.6,5.05,2.43,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,880,580,69.3,99.41,0.83,13.0,3.6,5.07,2.46,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,890,590,69.9,98.44,0.39,13.1,3.1,5.17,2.62,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,900,600,70.2,100.54,1.68,13.0,7.5,5.1,2.47,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,910,610,69.9,99.19,2.08,12.8,4.3,5.12,2.56,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,920,620,69.6,100.5,1.46,13.2,5.3,5.13,2.47,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,930,630,70.0,101.57,1.6,13.1,6.1,5.02,2.48,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,940,640,69.6,97.53,0.36,13.1,2.4,5.04,2.54,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,950,650,69.4,98.73,2.17,13.1,2.5,5.08,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,960,660,68.9,101.33,0.74,12.9,1.1,5.13,2.56,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,970,670,69.6,99.13,1.19,12.9,4.1,5.01,2.47,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,980,680,69.8,100.44,1.38,13.1,0.1,5.18,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,990,690,69.6,99.1,1.76,13.1,3.5,5.16,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,1000,700,69.5,99.8,0.62,13.0,0.1,5.02,2.44,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,1010,710,68.2,98.49,0.93,13.0,0.1,4.97,2.5,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,1020,720,69.5,100.31,0.91,13.0,0.1,5.29,2.54,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,1030,730,69.6,98.07,0.57,12.9,1.0,5.14,2.51,2.0,0.0,geslaagd
CIP-0075,reactor_2000L,Product_D,3.2,loogfase,1040,740,69.4,98.93,0.3,13.2,0.7,5.04,2.47,2.0,0.0,geslaagd
