timestamp,module_id,module_type,voeding_TDS_mgL,voeding_turbiditeit_NTU,voeding_temp_C,voeding_pH,voeding_druk_bar,TMP_bar,flux_Lm2h,specifieke_flux_Lm2hbar,permeaat_TDS_mgL,permeaat_conductiviteit_mScm,recovery,fouling_weerstand,SEC_kWhm3,is_reiniging,fouling_fase
2025-05-13 04:00,MEM-04,NF,568.0,3.24,22.9,7.4,7.76,9.52,29.3,3.07,85.1,0.169,0.754,0.00224,0.91,0,schoon
2025-05-13 05:00,MEM-04,NF,583.0,3.46,20.1,7.5,8.13,9.06,31.7,3.49,87.1,0.167,0.762,0.00113,0.799,0,schoon
2025-05-13 06:00,MEM-04,NF,545.0,3.42,21.9,7.5,7.89,9.44,29.6,3.13,82.8,0.156,0.82,0.002,0.895,0,schoon
2025-05-13 07:00,MEM-04,NF,583.0,3.31,22.1,7.4,7.8,9.55,29.4,3.08,87.7,0.171,0.713,0.00219,0.788,0,schoon
2025-05-13 08:00,MEM-04,NF,572.0,3.46,22.2,7.4,7.8,9.75,28.6,2.93,86.6,0.202,0.797,0.00248,1.012,0,schoon
2025-05-13 09:00,MEM-04,NF,572.0,3.43,21.9,7.5,8.01,10.01,27.9,2.78,86.2,0.168,0.791,0.00258,0.921,0,schoon
2025-05-13 10:00,MEM-04,NF,595.0,3.25,21.7,7.5,7.78,9.74,27.9,2.86,93.9,0.202,0.791,0.00243,0.915,0,schoon
2025-05-13 11:00,MEM-04,NF,622.0,3.25,19.8,7.5,8.27,10.6,25.4,2.39,94.3,0.201,0.73,0.00281,1.167,0,schoon
2025-05-13 12:00,MEM-04,NF,549.0,3.18,21.3,7.5,7.91,9.81,28.5,2.91,83.9,0.208,0.75,0.00245,0.951,0,schoon
2025-05-13 13:00,MEM-04,NF,583.0,3.17,20.8,7.5,8.37,10.8,25.8,2.39,87.4,0.149,0.703,0.00291,1.181,0,schoon
2025-05-13 14:00,MEM-04,NF,545.0,3.32,21.6,7.4,8.39,10.85,25.5,2.35,84.0,0.184,0.836,0.00294,1.129,0,schoon
2025-05-13 15:00,MEM-04,NF,559.0,3.15,22.1,7.5,8.2,11.36,24.4,2.14,83.3,0.172,0.776,0.00383,1.234,0,schoon
2025-05-13 16:00,MEM-04,NF,541.0,4.23,19.9,7.3,7.81,10.37,25.1,2.42,82.5,0.176,0.788,0.00323,1.138,0,schoon
2025-05-13 17:00,MEM-04,NF,577.0,4.05,21.9,7.4,8.04,11.66,22.3,1.92,87.4,0.168,0.737,0.00451,1.458,0,schoon
2025-05-13 18:00,MEM-04,NF,622.0,3.6,22.2,7.5,8.21,11.37,24.5,2.15,94.9,0.185,0.828,0.00382,1.363,0,schoon
2025-05-13 19:00,MEM-04,NF,596.0,4.55,21.5,7.5,7.99,11.47,22.1,1.93,92.4,0.166,0.775,0.0044,1.376,0,schoon
2025-05-13 20:00,MEM-04,NF,586.0,3.32,20.0,7.4,8.03,11.28,22.6,2.0,91.5,0.194,0.801,0.00399,1.333,0,schoon
2025-05-13 21:00,MEM-04,NF,560.0,3.29,20.7,7.3,8.11,10.97,24.3,2.21,83.6,0.113,0.851,0.00345,1.159,0,schoon
2025-05-13 22:00,MEM-04,NF,603.0,3.61,20.9,7.5,8.23,11.39,23.8,2.09,93.1,0.208,0.783,0.00381,1.283,0,schoon
2025-05-13 23:00,MEM-04,NF,561.0,4.23,21.2,7.5,7.73,11.27,21.8,1.94,85.3,0.154,0.737,0.00454,1.449,0,schoon
2025-05-14 00:00,MEM-04,NF,550.0,3.15,23.3,7.3,8.08,11.76,23.4,1.99,83.3,0.194,0.8,0.00441,1.321,0,schoon
2025-05-14 01:00,MEM-04,NF,586.0,3.23,21.9,7.6,8.35,12.35,22.0,1.78,87.5,0.171,0.717,0.00484,1.605,0,schoon
2025-05-14 02:00,MEM-04,NF,563.0,3.21,22.4,7.4,7.88,11.05,23.8,2.15,84.1,0.173,0.725,0.00399,1.285,0,schoon
2025-05-14 03:00,MEM-04,NF,608.0,3.34,22.8,7.4,8.33,11.26,25.5,2.27,93.3,0.188,0.769,0.0035,1.247,0,schoon
2025-05-14 04:00,MEM-04,NF,587.0,3.17,22.2,7.5,8.14,11.88,21.8,1.84,90.0,0.209,0.694,0.00466,1.528,0,schoon
2025-05-14 05:00,MEM-04,NF,573.0,3.59,22.3,7.3,8.0,10.91,24.8,2.27,87.7,0.161,0.732,0.00369,1.245,0,schoon
2025-05-14 06:00,MEM-04,NF,582.0,3.26,20.1,7.4,8.16,12.7,19.4,1.53,88.8,0.16,0.74,0.00563,1.816,0,lichte_fouling
2025-05-14 07:00,MEM-04,NF,580.0,3.27,20.1,7.4,7.91,11.57,20.6,1.78,88.4,0.188,0.792,0.00472,1.576,0,schoon
2025-05-14 08:00,MEM-04,NF,609.0,3.22,21.5,7.5,8.25,12.75,19.3,1.51,91.4,0.192,0.733,0.00549,1.719,0,lichte_fouling
2025-05-14 09:00,MEM-04,NF,543.0,4.47,22.3,7.3,7.83,11.6,21.1,1.82,84.9,0.172,0.702,0.00478,1.516,0,schoon
2025-05-14 10:00,MEM-04,NF,551.0,3.31,22.7,7.5,7.8,10.86,24.2,2.23,84.9,0.165,0.838,0.00387,1.281,0,schoon
2025-05-14 11:00,MEM-04,NF,590.0,3.18,22.2,7.3,8.39,12.54,21.8,1.74,90.4,0.179,0.706,0.00491,1.605,0,schoon
2025-05-14 12:00,MEM-04,NF,589.0,3.67,20.7,7.3,8.19,12.51,19.7,1.58,90.2,0.173,0.713,0.00523,1.708,0,lichte_fouling
2025-05-14 13:00,MEM-04,NF,591.0,3.42,21.3,7.4,8.16,12.81,19.7,1.54,90.7,0.171,0.744,0.00572,1.809,0,lichte_fouling
2025-05-14 14:00,MEM-04,NF,576.0,3.28,22.5,7.4,8.21,12.13,21.2,1.75,87.5,0.161,0.756,0.0047,1.61,0,schoon
2025-05-14 15:00,MEM-04,NF,570.0,3.27,21.7,7.4,8.21,12.15,21.9,1.8,87.0,0.142,0.818,0.00476,1.586,0,schoon
2025-05-14 16:00,MEM-04,NF,554.0,3.35,22.4,7.6,7.91,11.91,20.3,1.7,83.0,0.174,0.748,0.00515,1.64,0,lichte_fouling
2025-05-14 17:00,MEM-04,NF,579.0,3.43,22.4,7.4,8.0,12.3,20.9,1.7,88.1,0.196,0.748,0.0054,1.69,0,lichte_fouling
2025-05-14 18:00,MEM-04,NF,573.0,4.19,21.7,7.3,7.95,12.89,18.7,1.45,89.0,0.17,0.755,0.00626,1.847,1,reiniging
2025-05-14 19:00,MEM-04,NF,557.0,3.24,21.1,7.5,8.2,13.22,19.3,1.46,86.1,0.163,0.792,0.00609,1.98,1,reiniging
2025-05-14 20:00,MEM-04,NF,588.0,3.69,20.8,7.5,8.22,8.95,34.6,3.87,89.1,0.193,0.831,0.00096,0.754,1,reiniging
2025-05-14 21:00,MEM-04,NF,585.0,3.14,20.5,7.4,7.97,8.32,37.0,4.45,87.9,0.169,0.743,0.00049,0.689,1,reiniging
2025-05-14 22:00,MEM-04,NF,575.0,3.27,22.0,7.5,7.87,7.99,41.5,5.2,86.9,0.166,0.773,0.00016,0.512,1,reiniging
2025-05-14 23:00,MEM-04,NF,586.0,4.14,21.0,7.3,7.65,7.81,39.6,5.07,87.5,0.203,0.826,0.00023,0.606,1,reiniging
2025-05-15 00:00,MEM-04,NF,556.0,3.68,22.1,7.5,7.8,7.88,40.9,5.19,83.9,0.128,0.748,0.00013,0.644,1,reiniging
2025-05-15 01:00,MEM-04,NF,563.0,3.16,21.2,7.5,8.09,8.77,36.6,4.17,86.0,0.186,0.748,0.00069,0.732,1,reiniging
2025-05-15 02:00,MEM-04,NF,548.0,3.32,21.2,7.5,7.97,8.13,40.7,5.0,82.1,0.174,0.723,0.00013,0.512,0,schoon
2025-05-15 03:00,MEM-04,NF,582.0,3.47,20.1,7.5,8.19,8.75,36.0,4.12,87.4,0.181,0.699,0.00063,0.614,0,schoon
2025-05-15 04:00,MEM-04,NF,581.0,3.3,21.0,7.4,7.95,8.77,34.9,3.99,85.5,0.164,0.826,0.00099,0.712,0,schoon
2025-05-15 05:00,MEM-04,NF,618.0,3.42,21.1,7.2,7.71,8.31,36.0,4.33,92.7,0.212,0.756,0.00082,0.661,0,schoon
2025-05-15 06:00,MEM-04,NF,591.0,3.13,21.4,7.3,8.14,8.78,36.5,4.16,88.9,0.186,0.781,0.00083,0.658,0,schoon
2025-05-15 07:00,MEM-04,NF,536.0,3.25,20.9,7.4,7.83,8.59,35.5,4.14,80.9,0.191,0.851,0.00084,0.675,0,schoon
2025-05-15 08:00,MEM-04,NF,558.0,3.89,21.5,7.4,8.17,8.97,33.3,3.72,82.9,0.127,0.778,0.00112,0.698,0,schoon
2025-05-15 09:00,MEM-04,NF,592.0,3.28,20.4,7.4,8.11,10.0,27.0,2.7,92.0,0.173,0.819,0.00225,1.088,0,schoon
2025-05-15 10:00,MEM-04,NF,598.0,3.38,22.4,7.5,8.34,9.53,33.7,3.54,90.5,0.214,0.816,0.00144,0.69,0,schoon
2025-05-15 11:00,MEM-04,NF,564.0,3.38,20.8,7.3,7.98,9.57,28.6,2.99,85.1,0.158,0.77,0.00205,0.983,0,schoon
2025-05-15 12:00,MEM-04,NF,579.0,3.28,19.7,7.4,7.8,8.51,32.9,3.87,88.1,0.165,0.776,0.00102,0.73,0,schoon
2025-05-15 13:00,MEM-04,NF,617.0,3.17,21.0,7.4,7.96,8.77,34.4,3.93,91.1,0.182,0.812,0.00093,0.735,0,schoon
2025-05-15 14:00,MEM-04,NF,543.0,3.62,20.0,7.5,7.97,9.31,29.7,3.19,83.0,0.152,0.837,0.0017,0.895,0,schoon
2025-05-15 15:00,MEM-04,NF,561.0,3.16,22.6,7.4,8.24,9.35,34.0,3.64,83.1,0.19,0.694,0.00132,0.712,0,schoon
2025-05-15 16:00,MEM-04,NF,583.0,3.31,21.9,7.2,8.02,10.11,27.8,2.75,85.8,0.165,0.78,0.0026,1.008,0,schoon
2025-05-15 17:00,MEM-04,NF,596.0,3.52,21.6,7.3,8.02,9.73,30.3,3.11,91.6,0.168,0.772,0.00205,0.885,0,schoon
2025-05-15 18:00,MEM-04,NF,609.0,3.12,20.8,7.5,7.78,8.84,32.1,3.63,93.8,0.2,0.833,0.00135,0.772,0,schoon
2025-05-15 19:00,MEM-04,NF,583.0,3.58,20.9,7.4,7.97,9.85,29.2,2.96,86.1,0.164,0.759,0.00235,0.909,0,schoon
2025-05-15 20:00,MEM-04,NF,583.0,3.26,21.1,7.5,8.06,10.09,27.7,2.74,87.1,0.195,0.817,0.00257,1.049,0,schoon
2025-05-15 21:00,MEM-04,NF,575.0,3.68,19.3,7.4,7.98,10.51,24.1,2.3,88.6,0.165,0.761,0.00319,1.124,0,schoon
2025-05-15 22:00,MEM-04,NF,599.0,3.3,20.1,7.4,7.86,10.25,25.0,2.43,89.4,0.168,0.779,0.00311,1.204,0,schoon
2025-05-15 23:00,MEM-04,NF,558.0,3.18,20.8,7.4,7.98,9.25,31.9,3.45,84.8,0.158,0.728,0.00156,0.781,0,schoon
2025-05-16 00:00,MEM-04,NF,575.0,3.25,21.2,7.4,7.71,9.16,30.6,3.35,86.5,0.184,0.818,0.00182,0.802,0,schoon
2025-05-16 01:00,MEM-04,NF,604.0,3.14,20.5,7.4,7.6,9.91,25.6,2.58,91.0,0.187,0.791,0.003,0.964,0,schoon
2025-05-16 02:00,MEM-04,NF,583.0,3.35,20.6,7.5,7.9,10.84,22.9,2.12,90.4,0.195,0.838,0.00378,1.296,0,schoon
2025-05-16 03:00,MEM-04,NF,561.0,3.3,20.4,7.4,7.89,10.23,26.1,2.56,84.2,0.173,0.854,0.00297,1.05,0,schoon
2025-05-16 04:00,MEM-04,NF,603.0,3.15,22.3,7.4,8.32,10.58,28.3,2.68,91.9,0.205,0.763,0.00253,1.061,0,schoon
2025-05-16 05:00,MEM-04,NF,566.0,3.26,21.1,7.4,8.01,10.7,25.5,2.38,84.6,0.16,0.777,0.00333,1.036,0,schoon
2025-05-16 06:00,MEM-04,NF,578.0,3.33,22.1,7.2,8.01,10.66,25.0,2.34,86.8,0.146,0.777,0.00323,1.212,0,schoon
2025-05-16 07:00,MEM-04,NF,556.0,3.49,20.0,7.3,8.0,11.0,23.3,2.12,85.2,0.153,0.747,0.00374,1.261,0,schoon
2025-05-16 08:00,MEM-04,NF,597.0,3.62,21.9,7.5,7.91,11.54,22.2,1.92,90.7,0.171,0.789,0.00459,1.453,0,schoon
2025-05-16 09:00,MEM-04,NF,570.0,4.51,23.1,7.4,7.72,10.97,23.1,2.1,87.4,0.171,0.838,0.00431,1.344,0,schoon
2025-05-16 10:00,MEM-04,NF,586.0,3.28,21.2,7.4,8.14,10.94,25.2,2.31,90.5,0.186,0.806,0.00344,1.06,0,schoon
2025-05-16 11:00,MEM-04,NF,567.0,3.21,23.1,7.3,7.58,10.26,26.1,2.54,85.0,0.201,0.781,0.00368,1.108,0,schoon
2025-05-16 12:00,MEM-04,NF,564.0,3.47,18.2,7.4,8.11,11.64,19.8,1.7,87.6,0.158,0.777,0.00434,1.594,0,schoon
2025-05-16 13:00,MEM-04,NF,576.0,3.31,21.9,7.5,7.9,11.16,23.0,2.06,86.7,0.147,0.744,0.00408,1.279,0,schoon
2025-05-16 14:00,MEM-04,NF,543.0,3.48,21.9,7.5,8.29,11.5,24.0,2.09,81.1,0.171,0.833,0.00389,1.424,0,schoon
2025-05-16 15:00,MEM-04,NF,566.0,3.27,22.3,7.4,7.71,11.54,21.7,1.88,86.9,0.213,0.791,0.00491,1.469,0,schoon
2025-05-16 16:00,MEM-04,NF,594.0,3.18,22.6,7.3,8.11,12.2,20.7,1.69,91.8,0.183,0.692,0.0051,1.691,0,lichte_fouling
2025-05-16 17:00,MEM-04,NF,576.0,3.38,20.4,7.5,7.86,11.93,19.1,1.6,87.8,0.181,0.75,0.00518,1.715,0,lichte_fouling
2025-05-16 18:00,MEM-04,NF,574.0,3.48,22.9,7.4,7.85,11.28,23.2,2.06,84.7,0.165,0.812,0.00438,1.334,0,schoon
2025-05-16 19:00,MEM-04,NF,584.0,3.12,22.1,7.5,8.07,11.8,22.6,1.92,90.0,0.155,0.843,0.0046,1.51,0,schoon
2025-05-16 20:00,MEM-04,NF,581.0,3.73,21.1,7.5,7.98,12.09,21.4,1.77,88.8,0.172,0.753,0.00505,1.528,0,lichte_fouling
2025-05-16 21:00,MEM-04,NF,583.0,3.56,21.1,7.4,7.78,11.82,20.4,1.73,89.7,0.144,0.772,0.0052,1.62,0,lichte_fouling
2025-05-16 22:00,MEM-04,NF,577.0,4.16,22.4,7.4,8.11,12.95,19.3,1.49,88.4,0.178,0.743,0.00584,1.891,0,lichte_fouling
2025-05-16 23:00,MEM-04,NF,568.0,3.36,21.9,7.5,7.92,12.72,18.7,1.47,85.4,0.156,0.855,0.00619,1.89,0,lichte_fouling
2025-05-17 00:00,MEM-04,NF,563.0,3.37,21.6,7.5,8.34,12.92,20.4,1.58,85.8,0.149,0.777,0.00542,1.782,0,lichte_fouling
2025-05-17 01:00,MEM-04,NF,585.0,3.21,22.7,7.4,8.19,12.88,20.2,1.57,89.5,0.173,0.84,0.00567,1.816,0,lichte_fouling
2025-05-17 02:00,MEM-04,NF,556.0,3.18,21.7,7.3,7.95,12.85,19.6,1.53,84.8,0.127,0.777,0.00609,1.9,0,lichte_fouling
2025-05-17 03:00,MEM-04,NF,576.0,3.15,23.7,7.4,8.21,12.59,21.6,1.72,86.9,0.167,0.734,0.00532,1.524,0,lichte_fouling
2025-05-17 04:00,MEM-04,NF,558.0,3.61,22.8,7.5,7.93,12.75,19.4,1.52,84.8,0.18,0.761,0.00608,1.768,0,lichte_fouling
2025-05-17 05:00,MEM-04,NF,574.0,3.32,21.5,7.2,7.98,12.89,18.9,1.46,85.5,0.184,0.792,0.00613,1.927,0,lichte_fouling
2025-05-17 06:00,MEM-04,NF,609.0,3.08,20.9,7.4,8.01,12.8,18.7,1.46,95.5,0.205,0.712,0.00604,2.0,1,reiniging
2025-05-17 07:00,MEM-04,NF,576.0,3.38,21.7,7.3,8.07,12.61,19.9,1.57,88.7,0.174,0.804,0.00558,1.749,1,reiniging
2025-05-17 08:00,MEM-04,NF,533.0,4.16,23.7,7.3,8.16,8.78,38.1,4.34,82.4,0.19,0.714,0.00079,0.619,1,reiniging
2025-05-17 09:00,MEM-04,NF,572.0,3.32,21.2,7.3,8.42,9.31,33.9,3.65,84.3,0.16,0.816,0.00108,0.785,1,reiniging
2025-05-17 10:00,MEM-04,NF,589.0,3.53,21.8,7.4,8.08,8.31,40.3,4.85,86.6,0.168,0.719,0.00026,0.559,1,reiniging
2025-05-17 11:00,MEM-04,NF,561.0,3.07,21.5,7.4,7.69,8.89,31.8,3.58,84.0,0.153,0.714,0.00148,0.806,1,reiniging
2025-05-17 12:00,MEM-04,NF,532.0,3.36,21.1,7.6,7.98,9.0,32.2,3.58,80.3,0.151,0.778,0.00127,0.664,1,reiniging
2025-05-17 13:00,MEM-04,NF,592.0,3.51,22.3,7.3,7.77,7.94,40.2,5.07,88.2,0.183,0.765,0.00028,0.682,1,reiniging
2025-05-17 14:00,MEM-04,NF,604.0,3.1,21.0,7.5,8.06,8.06,41.5,5.15,89.9,0.154,0.73,0.0,0.552,0,schoon
2025-05-17 15:00,MEM-04,NF,593.0,3.1,20.8,7.3,7.91,8.69,34.6,3.98,88.5,0.166,0.77,0.00091,0.699,0,schoon
2025-05-17 16:00,MEM-04,NF,546.0,3.14,20.6,7.3,8.05,8.53,36.5,4.28,81.3,0.163,0.826,0.00056,0.708,0,schoon
2025-05-17 17:00,MEM-04,NF,575.0,3.76,22.3,7.4,7.79,7.93,41.5,5.23,84.5,0.127,0.743,0.00017,0.534,0,schoon
2025-05-17 18:00,MEM-04,NF,575.0,3.26,22.3,7.5,8.08,8.62,37.7,4.38,85.6,0.153,0.848,0.00057,0.601,0,schoon
2025-05-17 19:00,MEM-04,NF,610.0,3.34,21.9,7.4,7.78,8.58,34.9,4.07,91.8,0.192,0.737,0.00105,0.753,0,schoon
2025-05-17 20:00,MEM-04,NF,594.0,3.31,19.8,7.5,8.02,9.0,30.7,3.41,87.0,0.176,0.851,0.00127,0.864,0,schoon
2025-05-17 21:00,MEM-04,NF,552.0,4.36,20.1,7.4,7.64,8.42,33.7,4.01,82.4,0.195,0.724,0.00095,0.669,0,schoon
2025-05-17 22:00,MEM-04,NF,562.0,3.1,22.2,7.3,8.18,10.04,29.5,2.94,85.1,0.169,0.825,0.00226,0.852,0,schoon
2025-05-17 23:00,MEM-04,NF,568.0,3.06,20.3,7.4,8.65,9.31,34.4,3.69,85.4,0.19,0.768,0.00073,0.83,0,schoon
2025-05-18 00:00,MEM-04,NF,570.0,3.93,21.2,7.4,7.82,8.99,32.4,3.6,85.7,0.163,0.707,0.00147,0.827,0,schoon
2025-05-18 01:00,MEM-04,NF,566.0,3.8,24.3,7.2,7.77,9.33,32.3,3.46,85.3,0.148,0.835,0.00198,0.892,0,schoon
2025-05-18 02:00,MEM-04,NF,576.0,3.53,21.4,7.5,7.9,8.94,33.5,3.75,86.9,0.15,0.744,0.0013,0.764,0,schoon
2025-05-18 03:00,MEM-04,NF,540.0,3.44,21.9,7.3,7.7,9.29,30.4,3.27,82.0,0.175,0.727,0.00208,0.895,0,schoon
2025-05-18 04:00,MEM-04,NF,559.0,3.33,21.7,7.3,8.01,9.69,30.1,3.11,83.3,0.14,0.782,0.00198,0.805,0,schoon
2025-05-18 05:00,MEM-04,NF,559.0,3.28,23.3,7.5,8.13,9.2,35.8,3.89,84.9,0.164,0.748,0.00131,0.686,0,schoon
2025-05-18 06:00,MEM-04,NF,588.0,3.19,20.6,7.3,7.89,9.05,32.0,3.53,89.5,0.224,0.741,0.00137,0.791,0,schoon
2025-05-18 07:00,MEM-04,NF,588.0,3.23,20.9,7.5,7.94,9.52,28.9,3.04,87.3,0.177,0.75,0.002,0.92,0,schoon
2025-05-18 08:00,MEM-04,NF,556.0,3.19,22.9,7.4,7.94,9.19,33.8,3.68,82.7,0.179,0.789,0.00152,0.809,0,schoon
2025-05-18 09:00,MEM-04,NF,560.0,3.07,21.7,7.4,8.25,10.78,26.9,2.49,85.3,0.197,0.717,0.003,1.098,0,schoon
2025-05-18 10:00,MEM-04,NF,599.0,3.63,18.7,7.5,7.85,9.97,24.9,2.5,90.7,0.168,0.751,0.00271,1.117,0,schoon
2025-05-18 11:00,MEM-04,NF,563.0,3.38,22.2,7.3,8.21,10.33,28.0,2.71,84.9,0.187,0.81,0.00257,1.046,0,schoon
2025-05-18 12:00,MEM-04,NF,591.0,3.17,20.5,7.4,7.61,9.35,27.6,2.95,89.0,0.19,0.836,0.00241,0.914,0,schoon
2025-05-18 13:00,MEM-04,NF,556.0,3.82,22.2,7.3,8.11,10.53,27.4,2.61,84.6,0.177,0.816,0.00299,1.04,0,schoon
2025-05-18 14:00,MEM-04,NF,561.0,3.62,24.6,7.6,8.18,10.89,27.5,2.53,83.6,0.175,0.713,0.00333,1.095,0,schoon
2025-05-18 15:00,MEM-04,NF,566.0,4.15,21.0,7.4,8.43,11.94,22.0,1.84,87.6,0.188,0.69,0.00409,1.444,0,schoon
2025-05-18 16:00,MEM-04,NF,537.0,3.34,22.9,7.3,8.2,11.32,25.2,2.23,80.1,0.208,0.746,0.00387,1.302,0,schoon
2025-05-18 17:00,MEM-04,NF,597.0,3.18,22.2,7.5,8.32,11.34,25.1,2.21,90.8,0.177,0.702,0.00371,1.192,0,schoon
2025-05-18 18:00,MEM-04,NF,584.0,3.31,23.0,7.3,8.0,10.87,25.9,2.38,88.6,0.21,0.777,0.00367,1.196,0,schoon
2025-05-18 19:00,MEM-04,NF,580.0,3.2,22.0,7.2,8.15,10.48,26.6,2.54,87.8,0.157,0.767,0.00289,1.067,0,schoon
2025-05-18 20:00,MEM-04,NF,566.0,4.54,21.4,7.5,7.97,10.55,25.2,2.39,86.4,0.205,0.815,0.00325,1.094,0,schoon
2025-05-18 21:00,MEM-04,NF,559.0,3.4,21.9,7.5,8.18,11.85,22.8,1.92,83.3,0.161,0.741,0.00441,1.448,0,schoon
2025-05-18 22:00,MEM-04,NF,572.0,3.06,21.1,7.5,8.2,11.78,22.0,1.87,87.4,0.168,0.772,0.00433,1.523,0,schoon
2025-05-18 23:00,MEM-04,NF,587.0,3.28,20.6,7.4,7.65,10.82,22.8,2.11,87.9,0.182,0.714,0.00407,1.235,0,schoon
2025-05-19 00:00,MEM-04,NF,566.0,3.15,22.7,7.5,8.03,11.29,25.0,2.21,86.0,0.173,0.788,0.00406,1.19,0,schoon
2025-05-19 01:00,MEM-04,NF,583.0,3.13,22.4,7.4,7.38,10.46,23.4,2.23,89.3,0.175,0.814,0.00411,1.19,0,schoon
2025-05-19 02:00,MEM-04,NF,584.0,3.41,23.1,7.3,7.55,10.74,24.1,2.24,89.7,0.146,0.756,0.00427,1.173,0,schoon
2025-05-19 03:00,MEM-04,NF,593.0,3.85,22.1,7.2,7.64,11.04,21.9,1.98,90.3,0.174,0.76,0.00456,1.486,0,schoon
2025-05-19 04:00,MEM-04,NF,543.0,3.64,23.0,7.2,7.83,11.61,22.6,1.95,80.4,0.136,0.774,0.0049,1.439,0,schoon
2025-05-19 05:00,MEM-04,NF,564.0,3.25,22.1,7.5,8.07,11.34,22.5,1.99,86.8,0.198,0.719,0.00413,1.34,0,schoon
2025-05-19 06:00,MEM-04,NF,570.0,3.04,21.6,7.4,7.99,12.4,20.2,1.63,87.5,0.152,0.705,0.00554,1.673,0,lichte_fouling
2025-05-19 07:00,MEM-04,NF,543.0,3.14,22.6,7.3,7.86,11.48,23.2,2.02,81.5,0.167,0.709,0.00466,1.43,0,schoon
2025-05-19 08:00,MEM-04,NF,590.0,4.32,21.8,7.4,8.14,12.72,19.9,1.57,91.4,0.167,0.698,0.00565,1.837,0,lichte_fouling
2025-05-19 09:00,MEM-04,NF,595.0,3.22,22.6,7.5,7.93,12.42,19.8,1.59,89.9,0.192,0.721,0.00565,1.678,0,lichte_fouling
2025-05-19 10:00,MEM-04,NF,564.0,3.54,20.6,7.4,7.91,11.78,21.1,1.79,85.4,0.17,0.743,0.00492,1.56,0,schoon
2025-05-19 11:00,MEM-04,NF,615.0,3.63,22.2,7.4,7.85,12.86,18.8,1.46,92.7,0.178,0.759,0.00645,1.848,0,lichte_fouling
2025-05-19 12:00,MEM-04,NF,573.0,3.22,21.6,7.2,8.22,12.27,20.7,1.68,86.4,0.135,0.822,0.00498,1.642,0,schoon
2025-05-19 13:00,MEM-04,NF,524.0,3.21,22.6,7.2,8.56,12.97,21.1,1.63,79.2,0.152,0.768,0.00518,1.636,0,lichte_fouling
2025-05-19 14:00,MEM-04,NF,563.0,3.04,20.6,7.4,8.03,11.73,21.1,1.8,85.3,0.133,0.802,0.00468,1.575,0,schoon
2025-05-19 15:00,MEM-04,NF,565.0,3.08,21.0,7.4,7.89,11.44,22.0,1.92,86.2,0.169,0.812,0.00447,1.487,0,schoon
2025-05-19 16:00,MEM-04,NF,541.0,3.15,23.1,7.4,8.04,12.44,20.3,1.63,82.1,0.161,0.769,0.00553,1.581,0,lichte_fouling
2025-05-19 17:00,MEM-04,NF,600.0,3.03,22.8,7.4,8.09,13.21,18.9,1.43,91.8,0.159,0.828,0.00637,1.957,0,lichte_fouling
2025-05-19 18:00,MEM-04,NF,583.0,3.09,21.4,7.6,8.28,13.25,18.7,1.41,91.4,0.16,0.75,0.00596,2.003,0,lichte_fouling
2025-05-19 19:00,MEM-04,NF,562.0,3.11,19.7,7.4,7.77,12.45,18.4,1.48,85.9,0.172,0.731,0.00601,1.837,1,reiniging
2025-05-19 20:00,MEM-04,NF,542.0,3.28,21.5,7.2,7.81,11.88,20.9,1.76,85.0,0.194,0.722,0.00519,1.537,1,reiniging
2025-05-19 21:00,MEM-04,NF,550.0,3.37,22.4,7.3,8.2,9.01,35.5,3.94,83.3,0.163,0.837,0.00099,0.589,1,reiniging
2025-05-19 22:00,MEM-04,NF,591.0,3.12,20.1,7.4,7.61,8.46,33.2,3.93,89.6,0.181,0.825,0.00115,0.629,1,reiniging
2025-05-19 23:00,MEM-04,NF,547.0,3.5,21.9,7.4,8.28,8.31,42.4,5.1,83.5,0.184,0.75,0.0,0.565,1,reiniging
2025-05-20 00:00,MEM-04,NF,532.0,3.22,21.8,7.5,8.05,8.46,38.7,4.58,80.0,0.189,0.767,0.00043,0.624,1,reiniging
2025-05-20 01:00,MEM-04,NF,550.0,3.13,21.2,7.5,8.11,8.09,41.8,5.17,81.0,0.17,0.734,0.0,0.556,1,reiniging
2025-05-20 02:00,MEM-04,NF,553.0,3.26,22.4,7.5,7.74,7.98,41.3,5.18,85.4,0.161,0.767,0.00034,0.627,1,reiniging
2025-05-20 03:00,MEM-04,NF,559.0,3.75,21.8,7.5,7.85,8.59,35.4,4.12,83.3,0.156,0.791,0.00084,0.725,0,schoon
2025-05-20 04:00,MEM-04,NF,565.0,3.04,21.1,7.3,7.86,8.22,38.1,4.63,84.0,0.139,0.806,0.0005,0.647,0,schoon
2025-05-20 05:00,MEM-04,NF,541.0,3.51,22.4,7.5,8.01,8.83,34.7,3.93,82.4,0.182,0.815,0.00105,0.595,0,schoon
2025-05-20 06:00,MEM-04,NF,571.0,3.04,21.6,7.5,8.47,9.78,32.2,3.29,85.3,0.172,0.76,0.00153,0.902,0,schoon
2025-05-20 07:00,MEM-04,NF,562.0,3.09,21.0,7.3,8.1,9.57,30.2,3.16,83.8,0.137,0.747,0.00174,0.919,0,schoon
2025-05-20 08:00,MEM-04,NF,578.0,3.46,21.1,7.4,8.42,8.85,37.6,4.25,86.5,0.188,0.792,0.00049,0.629,0,schoon
