timestamp,influent_debiet_m3h,influent_COD_mgL,influent_pH,influent_TSS_mgL,influent_NH4_mgL,beluchting_m3h,slibrecirculatie_ratio,slibverblijftijd_dagen,opgeloste_O2_mgL,effluent_COD_mgL,effluent_pH,effluent_TSS_mgL,effluent_NH4_mgL,lozingsnorm_overtreding
2025-05-07 19:00:00,436.8,734.1,7.3,264.3,30.0,249.6,0.5,13.2,1.63,154.3,6.9,6.1,4.1,1
2025-05-07 20:00:00,442.0,705.5,7.1,274.8,28.3,245.1,0.39,15.5,1.61,115.3,7.0,11.6,4.9,0
2025-05-07 21:00:00,380.6,672.8,7.0,275.2,33.8,242.1,0.54,16.4,1.56,133.4,6.7,15.6,5.8,1
2025-05-07 22:00:00,381.4,585.6,7.0,233.0,28.8,226.9,0.46,13.3,1.19,127.4,6.8,18.8,5.6,1
2025-05-07 23:00:00,344.5,602.8,7.0,217.4,27.8,258.6,0.66,23.9,1.62,100.8,6.8,18.1,7.3,0
2025-05-08 00:00:00,350.8,577.2,6.9,212.2,24.5,231.0,0.39,11.8,1.55,142.2,6.8,18.2,6.6,1
2025-05-08 01:00:00,377.3,585.0,7.2,211.4,30.9,237.5,0.65,21.6,1.74,84.6,7.0,17.3,2.9,0
2025-05-08 02:00:00,353.1,560.0,6.9,224.2,26.3,217.5,0.55,23.4,0.91,123.8,6.7,4.9,2.4,0
2025-05-08 03:00:00,385.0,571.3,7.0,230.7,30.2,213.8,0.32,16.1,0.99,147.1,6.9,10.1,3.3,1
2025-05-08 04:00:00,429.0,625.1,7.1,237.7,34.5,256.1,0.62,17.9,1.39,149.6,7.0,5.1,4.4,1
2025-05-08 05:00:00,444.1,766.9,6.9,305.6,28.4,242.5,0.52,23.6,1.42,154.2,6.9,24.9,3.4,1
2025-05-08 06:00:00,483.8,792.5,7.1,293.7,40.0,254.0,0.52,12.3,1.54,191.1,7.0,28.8,4.2,1
2025-05-08 07:00:00,562.0,927.2,7.1,334.5,46.1,277.7,0.51,11.9,1.6,160.8,6.9,23.5,6.9,1
2025-05-08 08:00:00,580.7,932.3,6.8,319.1,42.2,258.1,0.33,10.7,1.63,168.2,6.8,17.1,5.7,1
2025-05-08 09:00:00,605.1,1017.3,6.9,377.7,48.2,251.3,0.4,23.0,1.88,121.2,6.9,30.6,6.6,0
2025-05-08 10:00:00,626.6,1066.2,7.0,372.6,49.8,265.9,0.71,13.6,1.5,221.9,7.1,31.5,6.2,1
2025-05-08 11:00:00,595.9,1026.3,7.4,391.8,51.3,260.5,0.73,17.3,1.61,146.7,7.2,31.9,6.4,1
2025-05-08 12:00:00,690.4,982.2,6.9,405.8,46.8,282.0,0.63,14.3,1.64,138.9,6.9,28.3,6.6,1
2025-05-08 13:00:00,673.0,966.3,7.2,390.7,42.0,250.1,0.4,24.8,1.62,163.8,6.9,17.9,4.7,1
2025-05-08 14:00:00,583.8,924.3,6.9,363.0,56.2,242.6,0.64,22.3,1.7,139.2,6.9,9.4,8.4,1
2025-05-08 15:00:00,597.9,929.1,7.1,361.7,40.7,262.2,0.48,20.1,1.56,164.6,7.0,32.6,4.5,1
2025-05-08 16:00:00,559.3,972.7,6.9,345.6,38.3,256.1,0.64,23.6,1.57,143.1,6.7,30.6,7.2,1
2025-05-08 17:00:00,578.2,907.9,7.1,329.6,43.9,256.4,0.69,13.7,1.61,166.9,6.9,21.9,7.7,1
2025-05-08 18:00:00,493.8,774.0,7.0,327.8,39.1,253.7,0.64,14.3,1.96,148.0,6.8,21.3,5.7,1
2025-05-08 19:00:00,482.5,792.3,6.7,266.7,29.5,250.9,0.55,22.0,1.62,143.1,6.6,25.1,3.5,1
2025-05-08 20:00:00,467.8,685.1,7.0,256.6,36.1,239.2,0.73,13.5,1.64,148.9,6.9,15.5,5.4,1
2025-05-08 21:00:00,376.0,630.3,6.7,229.4,23.8,239.1,0.49,19.3,1.46,119.9,6.6,22.8,4.6,0
2025-05-08 22:00:00,405.2,680.5,7.4,249.7,36.4,235.1,0.48,20.8,1.67,112.1,7.0,11.4,4.7,0
2025-05-08 23:00:00,321.0,585.0,7.2,242.6,25.4,216.0,0.41,15.5,1.13,155.9,6.8,16.9,2.7,1
2025-05-09 00:00:00,330.7,596.7,7.4,171.3,27.5,224.6,0.7,20.7,1.52,113.3,6.9,16.2,2.8,0
2025-05-09 01:00:00,392.3,601.6,6.9,234.2,19.6,226.0,0.48,10.9,1.19,156.8,6.8,12.4,3.1,1
2025-05-09 02:00:00,380.1,674.8,7.0,227.0,33.4,230.4,0.31,16.1,1.14,150.1,6.9,15.4,6.2,1
2025-05-09 03:00:00,375.4,650.8,7.0,240.8,26.3,248.0,0.67,21.2,1.46,96.7,6.8,9.0,3.9,0
2025-05-09 04:00:00,451.8,678.4,6.9,262.0,35.5,232.8,0.75,18.0,1.33,156.9,6.8,12.1,5.1,1
2025-05-09 05:00:00,481.4,733.6,7.0,267.2,34.9,217.4,0.71,20.6,1.2,144.5,6.8,21.6,4.5,1
2025-05-09 06:00:00,474.3,749.2,7.5,304.1,33.1,250.4,0.43,18.3,1.52,129.5,7.1,13.1,6.0,1
2025-05-09 07:00:00,513.9,898.4,7.5,327.6,42.8,242.9,0.78,15.2,1.42,185.5,6.9,28.3,7.9,1
2025-05-09 08:00:00,609.7,905.9,7.2,322.2,49.2,240.8,0.77,14.2,1.49,186.9,7.0,24.1,5.8,1
2025-05-09 09:00:00,597.8,995.4,7.3,346.0,48.6,263.4,0.61,17.1,1.72,160.5,6.9,7.4,6.4,1
2025-05-09 10:00:00,680.5,1056.6,7.1,350.5,53.2,247.7,0.77,14.2,1.34,236.5,7.0,23.8,10.2,1
2025-05-09 11:00:00,613.8,1087.5,7.5,359.4,39.6,256.3,0.67,17.0,1.28,235.5,7.0,12.7,3.9,1
2025-05-09 12:00:00,677.1,1117.1,6.9,375.3,54.4,274.5,0.68,15.6,2.03,186.8,6.9,24.1,5.9,1
2025-05-09 13:00:00,587.9,1053.1,7.4,387.0,52.3,266.1,0.62,12.4,1.6,196.6,7.1,13.7,8.9,1
2025-05-09 14:00:00,629.4,1077.9,7.5,321.3,53.2,262.0,0.69,20.6,1.69,135.4,6.8,29.4,8.2,1
2025-05-09 15:00:00,597.2,974.4,7.6,387.5,52.3,246.1,0.35,13.0,1.41,198.7,7.0,22.8,7.3,1
2025-05-09 16:00:00,579.5,992.3,7.2,347.5,47.8,244.1,0.38,24.8,1.42,183.7,6.9,18.2,6.2,1
2025-05-09 17:00:00,503.9,771.3,7.5,299.9,33.9,259.1,0.63,24.0,1.68,130.3,7.0,22.9,3.8,1
2025-05-09 18:00:00,471.9,786.4,7.6,270.0,42.3,255.0,0.31,24.6,1.81,119.3,7.1,15.8,4.6,0
2025-05-09 19:00:00,488.4,728.2,7.3,297.4,44.3,252.9,0.77,18.7,1.68,127.3,6.8,14.5,7.4,1
2025-05-09 20:00:00,381.0,727.1,7.6,242.1,35.8,222.5,0.64,11.7,1.28,155.8,7.0,11.9,6.8,1
2025-05-09 21:00:00,406.2,557.6,7.2,236.6,25.1,206.2,0.71,24.6,1.21,118.9,7.0,15.4,4.2,0
2025-05-09 22:00:00,402.6,689.5,7.8,253.7,32.5,241.6,0.71,12.8,1.2,152.6,7.3,5.3,5.3,1
2025-05-09 23:00:00,383.8,632.4,7.7,213.8,39.4,238.8,0.68,19.9,1.51,103.5,7.1,15.9,6.3,0
2025-05-10 00:00:00,325.3,608.3,7.5,242.6,26.3,234.6,0.4,10.1,1.26,158.6,7.0,21.0,4.3,1
2025-05-10 01:00:00,322.7,552.5,7.6,197.9,38.3,228.0,0.46,22.2,1.27,124.5,6.9,19.8,5.3,0
2025-05-10 02:00:00,340.9,499.1,7.6,220.4,25.9,226.6,0.58,17.9,1.34,97.9,7.2,20.9,2.8,0
2025-05-10 03:00:00,367.2,665.8,7.7,213.1,40.0,240.1,0.42,14.1,1.28,148.3,7.1,7.3,6.3,1
2025-05-10 04:00:00,430.3,678.5,7.4,241.7,42.6,249.2,0.49,11.8,1.34,172.9,6.8,11.0,4.6,1
2025-05-10 05:00:00,479.4,654.3,7.5,285.4,30.3,252.5,0.71,21.5,1.99,83.1,6.9,23.3,3.7,0
2025-05-10 06:00:00,483.0,832.2,7.5,285.7,41.8,257.9,0.69,10.5,1.63,178.3,6.8,20.6,4.6,1
2025-05-10 07:00:00,550.1,917.2,7.7,300.5,45.4,253.3,0.63,19.9,1.47,139.2,7.1,7.1,6.5,1
2025-05-10 08:00:00,602.3,949.9,7.8,307.0,51.8,238.4,0.33,23.9,1.57,122.6,7.2,23.9,7.9,0
2025-05-10 09:00:00,630.7,905.0,7.9,360.2,52.3,245.6,0.63,16.7,1.33,145.3,7.2,34.3,8.3,1
2025-05-10 10:00:00,599.4,1076.8,8.0,362.2,55.0,264.7,0.37,13.3,1.6,270.0,7.3,25.7,9.3,1
2025-05-10 11:00:00,660.9,967.9,7.7,394.2,43.1,260.4,0.32,10.9,1.81,189.5,6.9,24.5,3.3,1
2025-05-10 12:00:00,634.2,1073.7,7.6,409.4,57.3,249.2,0.71,13.9,1.06,270.4,7.0,20.3,8.3,1
2025-05-10 13:00:00,690.7,1037.6,7.7,396.3,48.2,268.2,0.36,17.9,1.55,212.3,7.2,15.5,7.4,1
2025-05-10 14:00:00,621.6,973.3,7.9,348.7,49.8,259.7,0.37,23.4,1.33,179.0,7.2,27.0,7.3,1
2025-05-10 15:00:00,627.0,915.2,7.8,359.0,48.8,251.4,0.4,20.5,1.9,137.4,7.1,28.7,7.1,1
2025-05-10 16:00:00,557.8,891.5,8.0,351.0,53.4,272.9,0.46,20.7,1.94,92.4,7.0,13.9,5.2,0
2025-05-10 17:00:00,486.5,814.2,7.8,341.8,35.8,231.5,0.31,17.0,1.32,185.6,7.1,23.6,5.4,1
2025-05-10 18:00:00,483.8,829.1,8.0,337.2,39.9,255.0,0.46,23.4,1.6,126.6,7.2,19.6,6.1,1
2025-05-10 19:00:00,446.4,683.2,7.7,269.2,38.2,244.1,0.33,23.0,1.21,154.9,7.1,12.5,6.6,1
2025-05-10 20:00:00,484.9,778.2,7.8,254.2,37.5,261.2,0.31,13.7,1.44,175.4,7.2,13.2,5.2,1
2025-05-10 21:00:00,354.1,680.7,8.0,268.4,33.7,236.4,0.5,17.7,1.27,160.7,7.1,17.3,5.1,1
2025-05-10 22:00:00,419.4,563.3,7.8,195.4,30.7,247.7,0.64,12.8,1.74,102.0,7.1,15.0,4.2,0
2025-05-10 23:00:00,356.0,592.6,8.0,187.1,29.3,229.7,0.52,17.0,1.13,132.9,7.1,16.1,3.8,1
2025-05-11 00:00:00,341.9,558.1,7.8,220.4,28.9,243.8,0.79,23.7,1.14,97.2,7.0,6.8,3.8,0
2025-05-11 01:00:00,306.7,591.8,8.0,206.8,28.5,240.4,0.7,20.2,1.35,123.1,7.2,8.8,2.5,0
2025-05-11 02:00:00,335.8,575.9,7.7,205.8,28.0,235.8,0.59,11.5,1.25,146.5,7.0,20.1,3.2,1
2025-05-11 03:00:00,378.0,622.1,7.8,232.1,35.2,247.6,0.34,20.6,1.64,103.6,7.0,8.7,4.8,0
2025-05-11 04:00:00,398.3,599.8,8.2,265.5,21.3,241.1,0.71,23.2,1.46,102.9,7.3,6.6,3.3,0
2025-05-11 05:00:00,430.2,669.0,8.1,324.3,34.9,236.1,0.77,20.0,1.42,128.8,7.2,9.0,6.2,1
2025-05-11 06:00:00,470.4,718.6,7.9,307.5,46.5,261.8,0.52,10.5,1.72,124.0,7.1,28.9,6.1,0
2025-05-11 07:00:00,557.1,886.6,8.0,328.6,50.1,250.9,0.68,10.4,1.78,169.6,7.1,9.1,6.4,1
2025-05-11 08:00:00,555.0,897.9,8.1,353.0,48.0,256.2,0.5,10.1,1.52,201.8,7.1,28.0,6.5,1
2025-05-11 09:00:00,600.3,994.5,7.5,382.9,45.0,261.0,0.42,21.8,1.36,192.0,7.1,27.2,6.9,1
2025-05-11 10:00:00,587.9,935.2,7.9,369.4,48.9,252.8,0.36,21.1,1.4,140.6,7.1,28.3,6.1,1
2025-05-11 11:00:00,697.2,1036.1,7.7,393.0,45.6,278.8,0.79,12.5,1.93,170.6,7.0,30.6,6.7,1
2025-05-11 12:00:00,670.8,1117.5,8.1,426.2,55.1,264.6,0.38,21.8,2.02,149.3,7.3,8.7,7.0,1
2025-05-11 13:00:00,610.8,1049.7,8.3,402.7,49.1,267.9,0.75,12.9,1.78,209.5,7.2,34.0,7.2,1
2025-05-11 14:00:00,652.1,1007.5,8.0,371.3,53.9,269.2,0.77,23.7,1.78,123.1,7.1,17.8,8.0,0
2025-05-11 15:00:00,574.1,1087.3,8.1,382.9,51.1,274.2,0.74,15.7,1.75,245.0,7.2,21.8,5.9,1
2025-05-11 16:00:00,585.4,944.2,7.9,349.0,39.4,230.1,0.66,10.1,1.57,189.4,7.2,31.1,6.5,1
2025-05-11 17:00:00,538.5,850.1,8.0,310.0,43.7,232.9,0.5,24.7,1.34,121.7,7.1,12.1,5.9,0
2025-05-11 18:00:00,539.6,847.7,8.3,293.0,45.4,247.6,0.52,24.9,1.19,138.4,7.3,28.6,6.0,1
2025-05-11 19:00:00,431.3,819.4,8.0,284.1,36.9,254.0,0.48,24.9,1.33,133.1,7.3,24.7,5.2,1
2025-05-11 20:00:00,369.2,683.0,8.0,233.9,33.2,239.1,0.48,11.4,1.26,179.0,7.2,7.6,4.9,1
2025-05-11 21:00:00,369.4,624.4,8.2,286.6,32.4,233.4,0.75,11.0,0.97,165.7,7.2,26.8,4.4,1
2025-05-11 22:00:00,363.5,577.4,7.8,201.4,37.7,255.1,0.41,16.8,1.91,87.0,7.1,5.9,5.4,0
2025-05-11 23:00:00,352.3,558.2,8.0,238.2,34.0,214.7,0.48,14.3,1.17,117.6,7.2,16.8,5.0,0
2025-05-12 00:00:00,368.3,498.3,8.1,209.3,25.1,247.4,0.67,17.9,1.5,83.5,7.3,20.9,4.1,0
2025-05-12 01:00:00,320.6,593.3,8.2,198.2,29.3,229.0,0.35,21.5,1.31,116.6,7.2,6.6,3.8,0
2025-05-12 02:00:00,344.4,599.4,8.1,230.5,28.5,248.8,0.67,10.9,1.51,144.2,7.1,16.9,2.9,1
2025-05-12 03:00:00,409.0,631.4,8.3,212.5,26.7,238.2,0.66,10.8,1.52,150.8,7.3,11.7,4.0,1
2025-05-12 04:00:00,461.6,739.3,8.2,274.3,33.0,262.7,0.48,14.7,1.64,165.2,7.2,19.3,4.6,1
2025-05-12 05:00:00,479.1,716.3,7.9,275.6,38.7,231.2,0.73,14.5,1.66,103.7,7.1,21.5,3.5,0
2025-05-12 06:00:00,453.7,746.7,7.8,298.9,37.6,240.8,0.5,23.4,1.62,115.9,7.2,10.0,5.2,0
2025-05-12 07:00:00,554.2,821.5,8.3,298.6,35.5,255.2,0.71,16.7,1.44,172.7,7.1,26.6,4.9,1
2025-05-12 08:00:00,580.1,962.9,7.7,359.1,42.2,233.4,0.76,11.1,1.18,244.7,7.0,28.8,6.1,1
2025-05-12 09:00:00,662.3,947.8,8.2,356.6,56.6,256.6,0.42,12.7,1.39,184.9,7.3,22.1,7.0,1
2025-05-12 10:00:00,621.9,987.5,7.7,367.7,49.7,246.6,0.63,14.6,1.42,225.6,7.1,11.1,7.4,1
2025-05-12 11:00:00,635.7,1015.6,8.2,403.1,53.5,265.6,0.76,21.3,1.66,169.4,7.1,14.1,8.4,1
2025-05-12 12:00:00,665.5,975.3,8.0,379.1,60.6,281.6,0.6,21.5,1.7,168.8,7.0,25.5,10.0,1
2025-05-12 13:00:00,618.3,1038.7,7.9,404.9,50.0,276.2,0.4,19.3,1.96,126.8,7.0,29.4,6.9,1
2025-05-12 14:00:00,605.1,965.9,8.1,376.4,51.1,278.3,0.71,13.5,1.64,178.0,7.2,16.7,8.6,1
2025-05-12 15:00:00,556.9,914.7,7.8,383.7,51.2,248.5,0.57,12.6,1.55,192.4,7.2,34.8,8.6,1
2025-05-12 16:00:00,559.3,957.2,8.1,320.3,59.2,259.4,0.79,20.4,1.65,152.5,7.2,9.7,8.8,1
2025-05-12 17:00:00,549.6,955.4,7.7,312.1,41.3,231.5,0.47,16.7,1.38,198.3,7.1,24.2,4.8,1
2025-05-12 18:00:00,530.5,659.6,7.8,308.0,34.2,243.1,0.4,17.8,1.25,149.7,7.3,24.7,4.5,1
2025-05-12 19:00:00,464.6,709.0,8.0,276.7,39.8,251.8,0.76,11.6,2.2,98.0,7.2,15.8,4.9,0
2025-05-12 20:00:00,412.0,687.4,7.8,263.7,26.6,250.4,0.59,12.0,1.43,172.4,7.2,17.0,4.5,1
2025-05-12 21:00:00,424.6,649.0,8.0,241.7,29.8,245.4,0.64,22.1,1.49,100.1,7.0,21.9,4.9,0
2025-05-12 22:00:00,366.6,632.7,7.9,250.2,34.1,221.7,0.34,21.7,0.75,158.8,7.1,12.6,2.7,1
2025-05-12 23:00:00,281.9,529.8,7.8,211.7,32.3,244.0,0.65,23.4,1.68,90.8,7.0,17.8,5.0,0
2025-05-13 00:00:00,409.8,558.8,7.9,200.9,31.7,232.4,0.43,21.7,1.2,115.8,7.5,13.4,4.9,0
2025-05-13 01:00:00,388.1,570.3,7.6,224.9,27.1,232.9,0.46,22.4,1.22,103.7,6.9,18.0,4.6,0
2025-05-13 02:00:00,378.3,631.6,7.3,219.5,33.3,229.2,0.69,15.7,1.69,138.3,7.0,7.5,5.5,1
2025-05-13 03:00:00,363.0,627.7,7.8,218.9,30.8,224.1,0.62,20.4,1.51,119.6,7.2,16.9,4.9,0
2025-05-13 04:00:00,414.1,608.5,7.6,219.4,39.8,237.4,0.75,13.4,1.52,122.8,7.1,10.8,4.7,0
2025-05-13 05:00:00,461.2,672.8,7.5,296.0,40.0,252.3,0.66,15.4,1.77,116.8,7.0,14.5,6.1,0
2025-05-13 06:00:00,514.6,735.4,7.5,307.3,43.0,239.4,0.5,11.1,1.29,175.6,7.2,18.0,5.4,1
2025-05-13 07:00:00,484.3,840.4,7.6,327.9,42.4,252.5,0.52,12.3,1.71,152.1,7.1,19.4,5.8,1
2025-05-13 08:00:00,558.2,1046.8,7.4,352.8,53.6,249.9,0.62,24.0,1.61,171.2,7.0,22.2,4.9,1
2025-05-13 09:00:00,628.9,972.1,7.7,350.1,48.5,245.6,0.4,16.1,1.47,179.3,7.0,10.8,6.7,1
2025-05-13 10:00:00,633.3,1037.5,7.2,366.2,54.5,271.0,0.54,22.3,1.7,163.6,6.9,8.9,7.4,1
2025-05-13 11:00:00,636.2,1005.3,7.3,378.9,43.5,278.3,0.34,17.2,1.98,162.6,6.8,13.9,5.3,1
2025-05-13 12:00:00,645.1,1061.6,7.6,418.8,49.7,266.2,0.53,11.2,1.89,165.2,6.9,26.8,7.7,1
2025-05-13 13:00:00,611.0,1042.5,7.5,375.1,47.7,257.6,0.42,21.7,1.62,170.3,7.1,28.5,8.0,1
2025-05-13 14:00:00,626.0,983.1,7.6,355.3,52.0,275.5,0.76,20.3,1.63,149.2,7.2,24.6,7.6,1
2025-05-13 15:00:00,570.0,899.9,7.3,366.6,44.7,277.8,0.68,14.6,1.29,208.5,6.6,31.5,6.6,1
2025-05-13 16:00:00,584.8,882.7,7.1,336.2,43.9,279.8,0.35,11.4,1.99,156.9,6.9,7.2,7.3,1
2025-05-13 17:00:00,541.5,848.5,7.5,308.0,41.3,248.1,0.7,24.9,1.64,138.5,7.0,21.1,6.9,1
2025-05-13 18:00:00,500.3,756.0,7.5,274.9,40.3,246.9,0.6,23.3,1.61,113.7,7.0,19.9,4.4,0
2025-05-13 19:00:00,413.6,825.1,7.5,297.2,44.0,244.0,0.56,18.4,1.6,138.5,7.0,24.1,6.8,1
2025-05-13 20:00:00,407.4,670.5,7.5,259.5,33.0,243.8,0.39,24.1,1.02,159.1,7.0,23.0,4.4,1
2025-05-13 21:00:00,382.2,687.4,7.5,218.8,40.1,235.8,0.68,22.7,1.46,107.2,7.0,11.2,6.2,0
2025-05-13 22:00:00,365.7,625.3,7.4,199.5,36.2,249.2,0.57,16.3,1.45,112.8,7.0,11.9,5.1,0
2025-05-13 23:00:00,352.9,586.4,7.4,214.5,20.4,233.0,0.45,10.4,1.15,160.2,7.1,4.7,3.4,1
2025-05-14 00:00:00,351.2,564.9,7.3,213.3,29.6,228.4,0.41,17.6,1.55,109.7,7.1,7.6,3.4,0
2025-05-14 01:00:00,345.4,530.5,7.4,227.0,31.2,237.8,0.68,16.1,1.46,117.1,7.2,6.7,3.7,0
2025-05-14 02:00:00,377.7,657.1,7.1,222.4,22.7,248.3,0.33,11.3,1.62,140.9,6.8,8.0,2.4,1
2025-05-14 03:00:00,443.1,691.9,7.1,207.7,32.0,229.0,0.61,18.3,1.23,127.0,6.9,20.6,2.9,1
2025-05-14 04:00:00,451.9,639.1,7.4,243.6,38.6,241.2,0.79,17.4,1.69,106.5,7.0,22.3,5.4,0
2025-05-14 05:00:00,480.6,784.3,6.9,271.1,34.7,243.5,0.76,16.5,1.4,142.9,7.0,14.0,3.8,1
2025-05-14 06:00:00,423.0,765.1,7.3,322.6,41.5,255.4,0.78,21.4,1.38,141.2,6.9,26.7,5.3,1
2025-05-14 07:00:00,487.8,865.6,7.3,350.3,47.3,268.8,0.67,14.6,1.77,147.7,6.8,19.6,3.3,1
2025-05-14 08:00:00,588.9,874.7,6.8,350.3,50.6,239.7,0.39,22.7,1.47,136.9,6.8,26.2,8.5,1
2025-05-14 09:00:00,578.0,912.7,7.5,374.8,37.5,259.6,0.78,12.7,1.4,190.7,6.9,17.9,4.8,1
2025-05-14 10:00:00,647.5,1025.2,7.3,357.2,56.3,250.4,0.75,13.4,1.7,173.7,7.1,20.4,9.2,1
2025-05-14 11:00:00,608.3,1073.7,7.2,399.0,46.2,258.7,0.42,14.3,1.35,219.0,7.0,36.7,7.5,1
2025-05-14 12:00:00,642.1,1038.4,6.9,361.5,45.8,252.5,0.7,16.6,1.71,208.3,6.9,27.7,7.8,1
2025-05-14 13:00:00,688.2,1042.5,7.1,412.8,55.8,265.7,0.5,22.5,1.55,161.3,7.0,40.1,7.5,1
2025-05-14 14:00:00,589.6,939.8,7.2,372.8,49.3,274.8,0.64,20.0,1.92,119.8,6.8,27.7,6.7,0
2025-05-14 15:00:00,621.9,930.4,6.9,362.9,51.6,272.1,0.46,16.7,1.84,148.8,6.7,29.3,7.7,1
2025-05-14 16:00:00,584.9,829.2,7.0,329.2,32.8,263.7,0.37,18.8,1.74,116.4,6.8,26.2,5.6,0
2025-05-14 17:00:00,567.2,843.1,6.9,373.5,41.0,267.8,0.63,15.4,1.71,151.3,6.9,12.9,5.5,1
2025-05-14 18:00:00,578.7,782.3,7.0,303.3,41.2,250.9,0.35,13.9,1.43,174.8,7.0,6.9,6.7,1
2025-05-14 19:00:00,520.1,776.3,7.1,259.5,34.6,240.9,0.36,20.7,1.51,132.9,6.8,24.7,5.4,1
2025-05-14 20:00:00,478.1,681.6,7.3,276.8,32.7,230.0,0.41,12.6,1.03,183.5,6.8,6.3,4.4,1
2025-05-14 21:00:00,432.2,677.5,7.2,250.3,33.6,234.8,0.72,11.0,1.02,178.6,6.9,10.0,5.7,1
2025-05-14 22:00:00,417.6,633.7,7.3,231.4,22.8,221.0,0.52,22.3,1.47,103.5,6.9,22.3,2.4,0
2025-05-14 23:00:00,383.4,551.8,6.8,235.9,25.4,246.5,0.54,20.3,1.68,90.0,6.6,19.2,2.9,0
2025-05-15 00:00:00,322.9,661.5,6.8,194.7,30.0,236.9,0.63,15.8,1.54,126.2,6.8,7.3,5.1,1
2025-05-15 01:00:00,377.9,542.1,6.9,208.6,29.1,226.0,0.75,16.9,1.01,121.3,6.7,14.1,4.7,0
2025-05-15 02:00:00,387.5,504.0,6.8,204.2,30.6,230.2,0.63,13.2,1.22,115.4,6.8,11.5,2.1,0
2025-05-15 03:00:00,412.1,658.1,7.1,253.7,22.9,243.6,0.78,24.2,1.29,100.1,7.1,11.3,4.2,0
2025-05-15 04:00:00,421.0,648.3,7.0,285.8,44.0,230.4,0.33,24.3,1.66,73.4,7.0,6.6,6.4,0
2025-05-15 05:00:00,431.8,739.2,7.0,275.1,38.3,251.8,0.72,23.5,1.87,89.2,6.9,10.1,3.1,0
2025-05-15 06:00:00,484.7,826.3,7.2,317.7,42.6,257.0,0.64,23.2,1.76,126.8,7.0,17.7,5.8,1
2025-05-15 07:00:00,543.5,830.5,7.0,325.1,44.3,267.5,0.56,22.4,2.07,89.9,6.9,26.1,6.2,0
2025-05-15 08:00:00,564.2,853.5,7.1,333.8,46.6,255.0,0.41,14.4,1.47,201.6,6.9,17.2,5.5,1
2025-05-15 09:00:00,623.5,921.4,7.0,367.5,47.6,271.8,0.45,18.3,1.85,157.1,7.1,9.6,5.4,1
2025-05-15 10:00:00,660.2,977.8,7.4,374.6,55.6,259.9,0.37,18.7,1.48,180.3,7.1,13.2,8.2,1
2025-05-15 11:00:00,621.4,1045.1,6.6,369.9,54.6,246.2,0.57,24.1,1.0,233.7,6.8,29.8,8.7,1
2025-05-15 12:00:00,632.4,1028.4,6.9,398.1,55.1,270.5,0.64,13.7,1.57,222.1,7.0,38.8,7.7,1
2025-05-15 13:00:00,574.0,981.4,7.0,388.5,49.5,273.5,0.66,18.2,1.74,158.1,6.8,16.8,6.1,1
2025-05-15 14:00:00,646.2,1123.1,6.9,364.1,44.8,253.6,0.34,12.3,1.39,224.0,6.8,24.9,7.2,1
2025-05-15 15:00:00,620.6,984.0,7.0,390.4,43.1,239.0,0.53,10.9,1.67,190.0,6.8,29.1,3.3,1
2025-05-15 16:00:00,647.3,840.0,7.0,348.4,50.9,258.7,0.39,12.9,1.79,147.0,6.8,9.4,5.8,1
2025-05-15 17:00:00,539.5,901.8,6.9,292.6,44.5,246.2,0.66,11.8,1.22,239.6,6.7,28.3,5.5,1
2025-05-15 18:00:00,495.6,870.7,7.0,281.8,41.3,244.9,0.66,11.9,1.63,156.1,6.8,19.0,7.8,1
2025-05-15 19:00:00,474.7,669.0,6.8,263.2,36.9,236.2,0.73,21.4,1.46,143.9,6.7,16.6,5.2,1
2025-05-15 20:00:00,481.6,662.9,6.8,243.0,40.5,267.3,0.78,16.8,1.69,128.8,6.6,15.4,6.5,1
2025-05-15 21:00:00,421.3,619.7,7.3,281.8,28.4,238.2,0.62,23.0,1.47,106.0,6.8,6.6,3.0,0
2025-05-15 22:00:00,376.3,617.4,7.3,177.4,21.5,229.8,0.66,13.2,0.9,134.6,6.7,11.8,4.1,1
2025-05-15 23:00:00,352.0,549.7,7.1,236.8,25.7,217.3,0.43,20.6,1.29,88.1,7.0,6.7,2.5,0
2025-05-16 00:00:00,406.1,601.1,7.2,241.4,19.3,240.5,0.8,14.6,1.62,110.8,7.0,13.1,4.0,0
2025-05-16 01:00:00,387.8,555.5,7.3,166.5,19.0,238.6,0.54,20.1,1.39,118.5,6.8,4.5,1.0,0
2025-05-16 02:00:00,326.2,572.3,7.2,229.6,32.4,238.8,0.41,17.8,1.35,132.1,6.9,8.7,3.7,1
2025-05-16 03:00:00,411.4,677.1,7.5,283.6,34.8,230.5,0.53,12.2,1.03,172.3,7.1,14.7,4.5,1
2025-05-16 04:00:00,459.6,641.4,7.0,248.5,36.6,248.8,0.48,24.2,1.34,113.7,6.7,10.8,6.7,0
2025-05-16 05:00:00,458.8,836.2,7.4,279.7,35.7,236.8,0.5,10.9,1.56,187.2,6.9,18.4,4.3,1
2025-05-16 06:00:00,518.0,708.4,7.3,252.4,35.2,247.2,0.61,17.1,1.28,148.5,7.1,15.1,5.8,1
2025-05-16 07:00:00,522.6,864.2,7.3,277.5,43.5,257.7,0.66,20.8,1.5,131.2,6.8,7.5,7.4,1
2025-05-16 08:00:00,618.1,927.5,7.3,347.4,48.4,259.3,0.4,23.2,1.83,110.6,6.9,27.6,7.7,0
