timestamp,grade,in_transitie,temp_setpoint_C,temp_actueel_C,temp_sensor_C,druk_setpoint_bar,druk_actueel_bar,katalysator_flow_kgh,monomeer_flow_kgh,waterstof_flow_kgh,comonomeer_flow_kgh,koelwater_inlet_C,koelwater_outlet_C,koelwater_flow_m3h,melt_flow_index_g10min,viscositeit_Pas,dichtheid_gcm3,vermogen_kW,verstoring
2025-01-12 14:32:00,HDPE_A,0,180.0,179.81,179.81,25.0,24.8,2.014,99.9,0.505,0.12,23.0,37.9,50.6,2.15,2365.8,0.9494,82.9,normaal
2025-01-12 14:33:00,HDPE_A,0,180.0,179.79,179.79,25.0,24.83,2.016,99.3,0.496,0.11,23.2,36.7,50.9,1.91,2617.7,0.9499,81.1,normaal
2025-01-12 14:34:00,HDPE_A,0,180.0,179.89,179.89,25.0,24.9,1.999,99.2,0.498,0.09,23.5,37.5,49.1,1.75,2857.9,0.9498,81.1,normaal
2025-01-12 14:35:00,HDPE_A,0,180.0,179.52,179.52,25.0,24.94,2.003,100.6,0.511,0.1,23.0,37.2,52.3,2.03,2417.8,0.9495,80.9,normaal
2025-01-12 14:36:00,HDPE_A,0,180.0,179.7,179.7,25.0,25.02,1.987,100.2,0.502,0.11,22.9,37.9,50.1,2.12,2340.4,0.951,77.8,normaal
2025-01-12 14:37:00,HDPE_A,0,180.0,179.78,179.78,25.0,25.01,2.01,100.0,0.507,0.11,23.0,38.2,50.0,1.94,2560.1,0.9493,82.1,normaal
2025-01-12 14:38:00,HDPE_A,0,180.0,179.81,179.81,25.0,25.13,2.014,100.2,0.491,0.1,23.0,37.5,49.3,2.22,2237.3,0.9496,85.9,normaal
2025-01-12 14:39:00,HDPE_A,0,180.0,179.94,179.94,25.0,25.12,2.002,100.5,0.514,0.1,23.1,36.8,50.0,1.84,2698.0,0.9486,81.1,normaal
2025-01-12 14:40:00,HDPE_A,0,180.0,179.84,179.84,25.0,25.19,1.987,100.3,0.517,0.11,23.2,37.6,48.5,1.97,2542.3,0.95,81.2,normaal
2025-01-12 14:41:00,HDPE_A,0,180.0,179.84,179.84,25.0,25.07,1.977,100.0,0.498,0.09,22.9,37.6,52.6,1.96,2569.9,0.949,83.1,normaal
2025-01-12 14:42:00,HDPE_A,0,180.0,179.68,179.68,25.0,24.98,1.98,100.1,0.501,0.12,22.6,36.8,48.3,1.91,2633.8,0.9495,80.2,normaal
2025-01-12 14:43:00,HDPE_A,0,180.0,179.41,179.41,25.0,24.98,1.993,100.1,0.513,0.09,22.6,37.4,50.4,1.95,2564.6,0.9499,81.3,normaal
2025-01-12 14:44:00,HDPE_A,0,180.0,179.41,179.41,25.0,24.95,1.979,99.9,0.497,0.1,23.1,37.4,51.1,1.94,2578.3,0.9509,79.0,normaal
2025-01-12 14:45:00,HDPE_A,0,180.0,179.6,179.6,25.0,24.97,2.012,100.9,0.503,0.1,22.8,36.6,49.7,2.04,2467.8,0.9491,77.9,normaal
2025-01-12 14:46:00,HDPE_A,0,180.0,179.64,179.64,25.0,25.14,2.018,99.4,0.5,0.11,22.7,36.5,48.5,1.91,2618.5,0.9476,82.5,normaal
2025-01-12 14:47:00,HDPE_A,0,180.0,180.1,180.1,25.0,25.2,2.003,100.0,0.492,0.09,22.8,37.6,50.7,2.14,2356.7,0.9493,82.9,normaal
2025-01-12 14:48:00,HDPE_A,0,180.0,180.12,180.12,25.0,25.3,1.989,99.6,0.498,0.08,23.0,36.7,52.5,1.77,2788.0,0.9491,79.4,normaal
2025-01-12 14:49:00,HDPE_A,0,180.0,180.14,180.14,25.0,25.35,1.979,100.0,0.504,0.09,23.5,37.6,50.1,1.8,2794.1,0.9485,81.5,normaal
2025-01-12 14:50:00,HDPE_A,0,180.0,180.16,180.16,25.0,25.53,1.994,100.5,0.521,0.11,22.8,36.8,50.6,2.34,2136.8,0.9508,79.5,normaal
2025-01-12 14:51:00,HDPE_A,0,180.0,180.2,180.2,25.0,25.48,2.014,100.3,0.508,0.1,23.2,37.4,49.0,2.01,2487.9,0.9489,82.8,normaal
2025-01-12 14:52:00,HDPE_A,0,180.0,180.3,180.3,25.0,25.65,2.01,100.0,0.506,0.1,23.5,39.2,48.4,2.26,2245.4,0.9493,80.1,normaal
2025-01-12 14:53:00,HDPE_A,0,180.0,180.02,180.02,25.0,25.58,2.004,100.3,0.509,0.09,23.2,38.2,47.9,1.61,3154.9,0.9498,83.0,normaal
2025-01-12 14:54:00,HDPE_A,0,180.0,179.88,179.88,25.0,25.47,1.97,101.0,0.491,0.1,23.4,38.9,50.6,2.01,2524.1,0.9489,83.9,normaal
2025-01-12 14:55:00,HDPE_A,0,180.0,180.03,180.03,25.0,25.46,1.999,100.6,0.483,0.12,23.0,37.2,52.6,1.84,2739.8,0.9487,81.4,normaal
2025-01-12 14:56:00,HDPE_A,0,180.0,179.79,179.79,25.0,25.4,2.005,100.2,0.498,0.08,22.9,37.4,47.7,2.24,2196.1,0.9495,81.8,normaal
2025-01-12 14:57:00,HDPE_A,0,180.0,179.83,179.83,25.0,25.49,2.031,99.0,0.499,0.09,23.0,37.3,51.2,2.02,2450.8,0.9498,80.2,normaal
2025-01-12 14:58:00,HDPE_A,0,180.0,179.8,179.8,25.0,25.42,2.017,100.1,0.49,0.08,22.2,36.5,50.2,2.0,2459.0,0.9481,83.6,normaal
2025-01-12 14:59:00,HDPE_A,0,180.0,179.84,179.84,25.0,25.44,1.999,99.5,0.481,0.1,23.0,37.5,50.4,1.91,2629.1,0.9486,80.6,normaal
2025-01-12 15:00:00,HDPE_A,0,180.0,179.78,179.78,25.0,25.21,1.987,98.7,0.495,0.1,22.9,37.6,49.7,2.12,2360.3,0.9492,81.0,normaal
2025-01-12 15:01:00,HDPE_A,0,180.0,179.85,179.85,25.0,25.25,1.983,100.2,0.489,0.08,23.2,38.2,49.2,1.78,2758.0,0.9483,83.9,normaal
2025-01-12 15:02:00,HDPE_A,0,180.0,179.93,179.93,25.0,25.48,2.016,99.0,0.492,0.1,22.5,36.8,49.8,2.1,2434.4,0.9507,79.8,normaal
2025-01-12 15:03:00,HDPE_A,0,180.0,179.94,179.94,25.0,25.55,1.968,99.8,0.494,0.1,22.7,37.8,50.4,1.64,3075.0,0.9494,80.1,normaal
2025-01-12 15:04:00,HDPE_A,0,180.0,179.84,179.84,25.0,25.57,1.998,99.6,0.49,0.1,22.8,37.6,50.5,1.85,2701.3,0.95,82.6,normaal
2025-01-12 15:05:00,HDPE_A,0,180.0,179.81,179.81,25.0,25.43,1.997,99.4,0.501,0.12,22.7,37.1,49.7,2.15,2299.3,0.9503,78.7,normaal
2025-01-12 15:06:00,HDPE_A,0,180.0,180.1,180.1,25.0,25.29,1.964,99.7,0.506,0.1,22.6,37.2,50.0,2.31,2126.1,0.9489,83.1,normaal
2025-01-12 15:07:00,HDPE_A,0,180.0,180.07,180.07,25.0,25.35,1.992,99.7,0.5,0.1,22.4,37.2,48.5,2.13,2354.8,0.9496,82.0,normaal
2025-01-12 15:08:00,HDPE_A,0,180.0,180.31,180.31,25.0,25.34,1.999,99.6,0.493,0.08,22.8,37.5,48.9,1.88,2655.8,0.9508,81.3,normaal
2025-01-12 15:09:00,HDPE_A,0,180.0,180.35,180.35,25.0,25.34,2.033,100.8,0.488,0.1,22.3,37.1,48.8,1.97,2563.0,0.9495,83.4,normaal
2025-01-12 15:10:00,HDPE_A,0,180.0,180.27,180.27,25.0,25.21,2.002,100.1,0.51,0.11,22.5,37.4,49.5,1.96,2531.1,0.9499,80.5,normaal
2025-01-12 15:11:00,HDPE_A,0,180.0,180.28,180.28,25.0,25.33,1.947,99.8,0.5,0.11,22.8,36.6,48.8,2.07,2452.0,0.9482,82.1,normaal
2025-01-12 15:12:00,HDPE_A,0,180.0,180.09,180.09,25.0,25.19,2.026,100.2,0.507,0.09,22.5,37.0,49.7,2.29,2211.6,0.9514,82.2,normaal
2025-01-12 15:13:00,HDPE_A,0,180.0,180.24,180.24,25.0,25.06,1.997,99.5,0.501,0.1,22.6,36.8,50.7,1.93,2578.6,0.9495,82.8,normaal
2025-01-12 15:14:00,HDPE_A,0,180.0,180.38,180.38,25.0,25.09,2.009,100.8,0.505,0.11,22.4,37.3,49.8,2.29,2177.9,0.9493,79.4,normaal
2025-01-12 15:15:00,HDPE_A,0,180.0,180.34,180.34,25.0,24.99,2.011,100.2,0.489,0.08,22.2,37.0,49.5,1.84,2731.9,0.9501,81.9,normaal
2025-01-12 15:16:00,HDPE_A,0,180.0,180.42,180.42,25.0,25.21,1.99,100.5,0.509,0.1,22.6,37.4,50.2,2.09,2434.5,0.9506,81.5,normaal
2025-01-12 15:17:00,HDPE_A,0,180.0,180.25,180.25,25.0,25.25,1.999,101.2,0.52,0.1,22.9,37.7,48.2,1.87,2672.9,0.9491,82.7,normaal
2025-01-12 15:18:00,HDPE_A,0,180.0,180.32,180.32,25.0,25.31,1.987,100.1,0.488,0.09,22.0,36.8,48.6,2.21,2278.9,0.9495,78.7,normaal
2025-01-12 15:19:00,HDPE_A,0,180.0,180.17,180.17,25.0,25.26,1.966,100.4,0.504,0.08,22.2,37.1,49.3,1.94,2533.1,0.9485,81.7,normaal
2025-01-12 15:20:00,HDPE_A,0,180.0,180.33,180.33,25.0,24.94,1.988,99.6,0.497,0.1,23.1,37.9,49.6,2.04,2492.7,0.9489,76.4,normaal
2025-01-12 15:21:00,HDPE_A,0,180.0,180.19,180.19,25.0,25.12,2.026,99.9,0.504,0.11,22.2,37.2,50.7,2.02,2458.1,0.9478,79.0,normaal
2025-01-12 15:22:00,HDPE_A,0,180.0,180.25,180.25,25.0,25.15,1.993,100.2,0.519,0.1,22.6,37.9,47.7,2.0,2520.9,0.9498,81.5,normaal
2025-01-12 15:23:00,HDPE_A,0,180.0,180.07,180.07,25.0,24.99,2.007,100.0,0.495,0.08,22.5,37.3,51.0,2.04,2446.9,0.9491,84.8,normaal
2025-01-12 15:24:00,HDPE_A,0,180.0,179.99,179.99,25.0,24.99,1.985,100.2,0.488,0.09,23.3,37.4,49.3,1.94,2568.0,0.9508,83.0,normaal
2025-01-12 15:25:00,HDPE_A,0,180.0,180.29,180.29,25.0,24.97,1.965,101.0,0.512,0.09,22.3,36.7,48.2,1.84,2743.4,0.9496,83.6,normaal
2025-01-12 15:26:00,HDPE_A,0,180.0,180.24,180.24,25.0,25.03,2.012,99.9,0.503,0.09,22.6,37.9,48.4,2.06,2423.1,0.9514,84.3,normaal
2025-01-12 15:27:00,HDPE_A,0,180.0,179.99,179.99,25.0,25.09,2.032,100.8,0.515,0.1,22.5,37.1,51.0,1.8,2787.2,0.9501,79.6,normaal
2025-01-12 15:28:00,HDPE_A,0,180.0,180.14,180.14,25.0,25.07,2.026,99.4,0.492,0.09,22.8,37.0,48.0,2.14,2345.6,0.9498,85.2,normaal
2025-01-12 15:29:00,HDPE_A,0,180.0,180.27,180.27,25.0,25.12,2.002,99.6,0.494,0.1,22.5,37.1,48.9,2.03,2466.6,0.9503,83.2,normaal
2025-01-12 15:30:00,HDPE_A,0,180.0,180.27,180.27,25.0,24.99,1.985,99.8,0.486,0.1,22.7,36.7,51.3,1.92,2599.8,0.949,83.4,normaal
2025-01-12 15:31:00,HDPE_A,0,180.0,180.43,180.43,25.0,25.03,1.969,100.7,0.514,0.09,22.6,36.5,51.5,2.22,2274.6,0.9484,78.0,normaal
2025-01-12 15:32:00,HDPE_A,0,180.0,180.56,180.56,25.0,24.94,2.002,100.6,0.514,0.1,22.4,36.2,47.2,2.31,2125.9,0.9506,81.3,normaal
2025-01-12 15:33:00,HDPE_A,0,180.0,179.98,179.98,25.0,24.92,2.007,100.1,0.51,0.1,22.2,36.4,52.0,2.13,2333.4,0.9479,79.3,normaal
2025-01-12 15:34:00,HDPE_A,0,180.0,179.89,179.89,25.0,24.84,1.973,99.4,0.497,0.09,22.5,37.2,50.1,2.23,2226.0,0.9476,79.2,normaal
2025-01-12 15:35:00,HDPE_A,0,180.0,179.62,179.62,25.0,24.97,2.013,100.7,0.49,0.1,22.6,37.4,48.7,1.82,2704.5,0.9506,81.5,normaal
2025-01-12 15:36:00,HDPE_A,0,180.0,179.4,179.4,25.0,24.96,2.021,101.6,0.491,0.12,22.7,36.6,48.1,1.83,2714.4,0.9499,80.0,normaal
2025-01-12 15:37:00,HDPE_A,0,180.0,179.19,179.19,25.0,24.84,2.007,99.5,0.495,0.1,22.1,37.0,51.6,1.99,2480.3,0.9485,80.5,normaal
2025-01-12 15:38:00,HDPE_A,0,180.0,179.23,179.23,25.0,24.81,2.014,101.0,0.507,0.1,22.1,36.5,50.1,1.86,2707.6,0.9489,82.5,normaal
2025-01-12 15:39:00,HDPE_A,0,180.0,179.06,179.06,25.0,24.76,2.003,100.0,0.519,0.11,22.7,36.8,51.0,2.05,2444.9,0.9487,79.2,normaal
2025-01-12 15:40:00,HDPE_A,0,180.0,178.95,178.95,25.0,24.75,2.017,100.0,0.503,0.11,22.4,37.1,50.4,1.66,3022.5,0.948,78.1,normaal
2025-01-12 15:41:00,HDPE_A,0,180.0,178.81,178.81,25.0,24.78,2.002,100.5,0.505,0.1,22.5,37.5,49.5,1.77,2887.9,0.9495,77.3,normaal
2025-01-12 15:42:00,HDPE_A,0,180.0,178.86,178.86,25.0,24.54,2.001,99.7,0.52,0.09,23.0,38.0,48.8,1.86,2628.5,0.9492,80.2,normaal
2025-01-12 15:43:00,HDPE_A,0,180.0,179.0,179.0,25.0,24.55,2.02,99.5,0.496,0.1,22.7,37.3,50.7,1.98,2511.9,0.9488,81.0,normaal
2025-01-12 15:44:00,HDPE_A,0,180.0,179.08,179.08,25.0,24.73,2.005,99.8,0.511,0.11,22.7,36.9,49.6,1.7,2943.3,0.9498,80.1,normaal
2025-01-12 15:45:00,HDPE_A,0,180.0,179.12,179.12,25.0,24.84,1.985,99.7,0.508,0.11,22.8,37.6,49.1,1.95,2559.7,0.95,83.1,normaal
2025-01-12 15:46:00,HDPE_A,0,180.0,179.17,179.17,25.0,24.9,1.981,101.1,0.491,0.09,22.5,36.9,50.5,1.74,2926.1,0.9472,81.2,normaal
2025-01-12 15:47:00,HDPE_A,0,180.0,179.2,179.2,25.0,25.01,1.997,100.4,0.517,0.1,22.6,36.6,49.5,1.95,2541.1,0.9506,84.9,normaal
2025-01-12 15:48:00,HDPE_A,0,180.0,179.1,179.1,25.0,24.95,1.998,99.9,0.492,0.1,22.9,37.5,50.6,1.86,2648.8,0.9496,81.5,normaal
2025-01-12 15:49:00,HDPE_A,0,180.0,179.29,179.29,25.0,24.93,2.014,100.1,0.5,0.09,21.7,35.6,50.4,1.95,2582.4,0.9508,79.9,normaal
2025-01-12 15:50:00,HDPE_A,0,180.0,179.1,179.1,25.0,24.88,1.958,100.4,0.499,0.11,22.2,36.9,49.9,1.87,2669.7,0.9505,83.0,normaal
2025-01-12 15:51:00,HDPE_A,0,180.0,178.97,178.97,25.0,24.99,1.986,99.5,0.498,0.1,22.7,37.4,51.0,1.84,2740.3,0.9504,81.5,normaal
2025-01-12 15:52:00,HDPE_A,0,180.0,179.02,179.02,25.0,24.87,2.035,99.6,0.476,0.09,22.6,37.2,50.7,2.04,2484.7,0.9507,80.7,normaal
2025-01-12 15:53:00,HDPE_A,0,180.0,179.03,179.03,25.0,24.83,2.028,100.6,0.487,0.09,22.6,37.0,49.5,1.79,2763.6,0.9478,79.5,normaal
2025-01-12 15:54:00,HDPE_A,0,180.0,178.94,178.94,25.0,24.79,2.004,99.4,0.5,0.1,22.0,36.2,48.9,1.86,2698.5,0.9517,80.6,normaal
2025-01-12 15:55:00,HDPE_A,0,180.0,178.87,178.87,25.0,24.71,1.982,100.0,0.474,0.09,22.8,37.9,49.7,1.9,2646.5,0.9502,78.7,normaal
2025-01-12 15:56:00,HDPE_A,0,180.0,179.15,179.15,25.0,24.65,2.005,99.9,0.499,0.09,22.7,37.1,51.9,2.04,2463.5,0.9483,85.3,normaal
2025-01-12 15:57:00,HDPE_A,0,180.0,179.16,179.16,25.0,24.58,2.0,100.4,0.507,0.1,22.4,37.1,49.9,2.11,2376.6,0.9484,80.2,normaal
2025-01-12 15:58:00,HDPE_A,0,180.0,179.12,179.12,25.0,24.49,2.038,99.4,0.497,0.09,22.9,37.1,50.9,1.93,2562.5,0.9497,79.5,normaal
2025-01-12 15:59:00,HDPE_A,0,180.0,179.37,179.37,25.0,24.45,1.952,100.7,0.504,0.09,22.8,37.3,50.3,1.68,2959.3,0.9498,83.8,normaal
2025-01-12 16:00:00,HDPE_A,0,180.0,179.32,179.32,25.0,24.46,1.988,99.9,0.507,0.09,21.9,36.6,52.1,1.93,2617.8,0.9487,80.3,normaal
2025-01-12 16:01:00,HDPE_A,0,180.0,179.6,179.6,25.0,24.43,2.023,100.0,0.511,0.09,22.5,37.4,50.0,2.04,2432.8,0.949,80.4,normaal
2025-01-12 16:02:00,HDPE_A,0,180.0,179.84,179.84,25.0,24.33,1.984,99.9,0.512,0.1,22.3,36.3,51.1,1.95,2571.8,0.9493,83.2,normaal
2025-01-12 16:03:00,HDPE_A,0,180.0,179.97,179.97,25.0,24.33,2.005,99.9,0.513,0.1,22.7,37.1,48.9,1.71,2950.4,0.9491,80.9,normaal
2025-01-12 16:04:00,HDPE_A,0,180.0,180.17,180.17,25.0,24.51,2.031,100.0,0.511,0.1,22.6,38.1,49.1,2.08,2401.5,0.9496,82.3,normaal
2025-01-12 16:05:00,HDPE_A,0,180.0,180.37,180.37,25.0,24.61,1.987,100.1,0.495,0.12,22.2,36.6,49.8,2.14,2310.7,0.9502,82.0,normaal
2025-01-12 16:06:00,HDPE_A,0,180.0,180.44,180.44,25.0,24.67,1.982,99.7,0.489,0.1,22.6,37.1,50.3,2.13,2350.8,0.9499,82.6,normaal
2025-01-12 16:07:00,HDPE_A,0,180.0,180.4,180.4,25.0,24.68,1.986,100.7,0.503,0.1,22.0,36.3,50.8,1.91,2659.8,0.9498,83.3,normaal
2025-01-12 16:08:00,HDPE_A,0,180.0,180.38,180.38,25.0,24.57,2.027,99.6,0.493,0.11,22.5,37.0,48.9,2.05,2422.6,0.9481,83.0,normaal
2025-01-12 16:09:00,HDPE_A,0,180.0,180.22,180.22,25.0,24.71,2.008,101.2,0.502,0.1,22.4,37.1,50.6,2.23,2251.4,0.9483,82.9,normaal
2025-01-12 16:10:00,HDPE_A,0,180.0,180.2,180.2,25.0,24.85,2.017,99.4,0.49,0.11,22.5,37.5,50.1,2.04,2390.3,0.951,80.4,normaal
2025-01-12 16:11:00,HDPE_A,0,180.0,180.42,180.42,25.0,24.86,1.999,100.1,0.514,0.11,22.4,37.1,49.5,2.04,2501.7,0.9492,84.1,normaal
2025-01-12 16:12:00,HDPE_A,0,180.0,180.21,180.21,25.0,24.92,1.964,99.9,0.487,0.09,22.3,36.5,49.6,1.87,2664.9,0.9496,77.3,normaal
2025-01-12 16:13:00,HDPE_A,0,180.0,180.3,180.3,25.0,24.94,1.983,100.0,0.493,0.1,22.7,37.6,50.2,1.9,2646.2,0.9494,80.0,normaal
2025-01-12 16:14:00,HDPE_A,0,180.0,180.33,180.33,25.0,24.97,1.973,100.1,0.509,0.1,22.4,37.5,49.9,1.86,2732.8,0.9486,81.6,normaal
2025-01-12 16:15:00,HDPE_A,0,180.0,180.38,180.38,25.0,24.9,2.009,100.0,0.521,0.11,22.6,36.9,51.6,1.77,2869.9,0.9496,79.5,normaal
2025-01-12 16:16:00,HDPE_A,0,180.0,180.14,180.14,25.0,24.83,1.951,100.4,0.513,0.1,21.8,36.8,51.0,1.93,2608.0,0.9511,81.0,normaal
2025-01-12 16:17:00,HDPE_A,0,180.0,179.92,179.92,25.0,24.98,2.0,100.1,0.495,0.09,21.7,35.6,51.4,1.93,2568.3,0.9498,80.2,normaal
2025-01-12 16:18:00,HDPE_A,0,180.0,179.79,179.79,25.0,25.13,1.977,100.3,0.503,0.11,23.1,37.3,49.2,2.2,2237.9,0.9501,80.5,normaal
2025-01-12 16:19:00,HDPE_A,0,180.0,180.0,180.0,25.0,24.98,1.975,98.6,0.522,0.09,22.8,37.8,49.0,2.08,2374.4,0.9487,82.0,normaal
2025-01-12 16:20:00,HDPE_A,0,180.0,179.9,179.9,25.0,25.04,2.017,100.5,0.514,0.09,22.5,37.5,49.3,1.76,2848.1,0.9493,82.8,normaal
2025-01-12 16:21:00,HDPE_A,0,180.0,179.95,179.95,25.0,25.18,2.005,100.1,0.496,0.09,22.1,37.0,48.1,1.99,2503.0,0.9488,79.6,normaal
2025-01-12 16:22:00,HDPE_A,0,180.0,179.92,179.92,25.0,25.24,2.002,99.9,0.485,0.09,21.8,36.6,49.7,1.87,2709.5,0.9493,79.2,normaal
2025-01-12 16:23:00,HDPE_A,0,180.0,180.02,180.02,25.0,25.32,2.004,99.2,0.488,0.1,22.3,36.8,49.7,1.93,2559.1,0.9505,80.5,normaal
2025-01-12 16:24:00,HDPE_A,0,180.0,179.92,179.92,25.0,25.36,2.038,100.0,0.479,0.1,22.2,36.9,50.9,2.07,2402.0,0.9497,79.6,normaal
2025-01-12 16:25:00,HDPE_A,0,180.0,180.09,180.09,25.0,25.47,2.027,100.1,0.494,0.1,22.5,37.4,50.8,2.18,2245.5,0.9514,80.6,normaal
2025-01-12 16:26:00,HDPE_A,0,180.0,179.88,179.88,25.0,25.46,2.005,100.1,0.483,0.08,22.8,38.0,50.4,1.77,2774.8,0.9497,79.3,normaal
2025-01-12 16:27:00,HDPE_A,0,180.0,179.98,179.98,25.0,25.44,2.013,100.2,0.503,0.09,22.4,36.4,50.1,1.88,2665.3,0.9505,82.5,normaal
2025-01-12 16:28:00,HDPE_A,0,180.0,180.05,180.05,25.0,25.45,2.014,100.0,0.505,0.12,22.8,37.1,48.0,2.0,2461.4,0.9499,80.1,normaal
2025-01-12 16:29:00,HDPE_A,0,180.0,179.99,179.99,25.0,25.34,2.022,100.4,0.506,0.09,22.5,36.5,49.8,2.09,2393.4,0.9489,82.6,normaal
2025-01-12 16:30:00,HDPE_A,0,180.0,179.83,179.83,25.0,25.23,2.009,101.0,0.507,0.11,22.4,36.6,49.6,1.94,2603.0,0.9482,80.5,normaal
2025-01-12 16:31:00,HDPE_A,0,180.0,180.04,180.04,25.0,25.03,1.991,100.3,0.493,0.1,22.3,36.5,49.0,2.1,2385.2,0.95,79.5,normaal
2025-01-12 16:32:00,HDPE_A,0,180.0,180.17,180.17,25.0,25.15,1.991,99.6,0.517,0.11,22.4,37.5,51.8,2.07,2455.5,0.9497,82.9,normaal
2025-01-12 16:33:00,HDPE_A,0,180.0,179.89,179.89,25.0,25.12,1.984,100.4,0.496,0.09,22.3,37.2,48.5,2.01,2559.6,0.9487,82.6,normaal
2025-01-12 16:34:00,HDPE_A,0,180.0,179.58,179.58,25.0,25.12,1.957,100.8,0.493,0.1,21.7,36.2,50.0,1.96,2557.9,0.9491,82.4,normaal
2025-01-12 16:35:00,HDPE_A,0,180.0,179.75,179.75,25.0,25.1,2.002,98.7,0.49,0.1,22.5,36.8,50.6,2.01,2485.3,0.9508,79.8,normaal
2025-01-12 16:36:00,HDPE_A,0,180.0,179.55,179.55,25.0,24.97,1.979,100.4,0.506,0.1,22.1,36.6,49.9,1.86,2687.3,0.9492,85.1,normaal
2025-01-12 16:37:00,HDPE_A,0,180.0,179.44,179.44,25.0,25.11,1.993,99.8,0.505,0.08,22.2,36.3,50.9,2.25,2230.6,0.949,83.1,normaal
2025-01-12 16:38:00,HDPE_A,0,180.0,179.7,179.7,25.0,25.08,1.988,101.2,0.479,0.09,22.7,37.5,50.1,1.92,2559.8,0.9496,77.0,normaal
2025-01-12 16:39:00,HDPE_A,0,180.0,179.57,179.57,25.0,25.02,2.011,100.7,0.504,0.09,21.9,37.2,50.4,2.05,2456.6,0.9484,82.9,normaal
2025-01-12 16:40:00,HDPE_A,0,180.0,179.48,179.48,25.0,24.97,2.017,99.8,0.492,0.11,21.7,36.7,50.8,2.02,2533.5,0.9499,82.0,normaal
2025-01-12 16:41:00,HDPE_A,0,180.0,179.53,179.53,25.0,25.09,2.019,100.5,0.48,0.1,22.3,36.6,50.1,2.01,2496.8,0.9491,83.6,normaal
2025-01-12 16:42:00,HDPE_A,0,180.0,179.61,179.61,25.0,25.12,1.982,100.7,0.5,0.08,22.3,37.2,51.1,1.81,2723.2,0.9501,79.1,normaal
2025-01-12 16:43:00,HDPE_A,0,180.0,179.83,179.83,25.0,25.07,2.002,99.6,0.496,0.1,22.1,36.8,51.2,1.98,2523.4,0.9498,76.7,normaal
2025-01-12 16:44:00,HDPE_A,0,180.0,179.74,179.74,25.0,24.94,1.99,100.6,0.508,0.11,22.4,37.2,50.2,1.86,2721.1,0.9486,78.8,normaal
2025-01-12 16:45:00,HDPE_A,0,180.0,179.88,179.88,25.0,24.92,2.006,99.9,0.489,0.12,22.3,36.3,49.6,1.79,2814.3,0.9494,82.9,normaal
2025-01-12 16:46:00,HDPE_A,0,180.0,179.76,179.76,25.0,24.9,2.021,100.5,0.498,0.09,22.3,36.3,50.9,1.92,2553.5,0.95,78.3,normaal
2025-01-12 16:47:00,HDPE_A,0,180.0,179.68,179.68,25.0,25.24,1.984,99.9,0.49,0.1,22.4,37.8,49.0,1.79,2832.3,0.9485,78.4,normaal
2025-01-12 16:48:00,HDPE_A,0,180.0,179.5,179.5,25.0,25.16,1.983,100.5,0.503,0.11,22.3,36.3,51.6,1.85,2652.4,0.9489,80.4,normaal
2025-01-12 16:49:00,HDPE_A,0,180.0,179.54,179.54,25.0,25.2,2.009,100.2,0.493,0.1,21.7,36.1,50.8,2.18,2317.1,0.9487,83.7,normaal
2025-01-12 16:50:00,HDPE_A,0,180.0,179.59,179.59,25.0,25.3,1.96,99.3,0.516,0.11,22.2,37.0,47.8,2.17,2306.6,0.95,82.2,normaal
2025-01-12 16:51:00,HDPE_A,0,180.0,179.58,179.58,25.0,25.23,2.001,100.1,0.517,0.11,21.7,36.6,47.6,2.08,2393.6,0.9496,80.4,normaal
2025-01-12 16:52:00,HDPE_A,0,180.0,179.75,179.75,25.0,25.13,1.992,100.4,0.478,0.1,22.1,36.3,49.6,1.9,2628.6,0.9495,78.6,normaal
2025-01-12 16:53:00,HDPE_A,0,180.0,179.7,179.7,25.0,25.27,1.997,99.9,0.499,0.09,21.9,36.0,50.2,2.02,2444.6,0.949,81.6,normaal
2025-01-12 16:54:00,HDPE_A,0,180.0,179.57,179.57,25.0,25.39,1.989,100.2,0.516,0.09,22.2,37.2,50.2,1.96,2547.7,0.9502,83.3,normaal
2025-01-12 16:55:00,HDPE_A,0,180.0,179.78,179.78,25.0,25.4,2.03,100.2,0.501,0.12,21.7,35.9,48.1,1.95,2527.9,0.9471,82.9,normaal
2025-01-12 16:56:00,HDPE_A,0,180.0,179.68,179.68,25.0,25.34,2.016,100.5,0.493,0.1,22.2,37.0,48.6,1.86,2704.2,0.9486,80.0,normaal
2025-01-12 16:57:00,HDPE_A,0,180.0,179.75,179.75,25.0,25.39,1.997,100.2,0.507,0.11,22.6,36.6,49.7,2.02,2496.1,0.9497,80.3,normaal
2025-01-12 16:58:00,HDPE_A,0,180.0,179.79,179.79,25.0,25.37,1.956,99.7,0.497,0.09,22.4,36.1,50.8,2.03,2544.6,0.9493,79.9,normaal
2025-01-12 16:59:00,HDPE_A,0,180.0,179.76,179.76,25.0,25.42,2.017,99.7,0.509,0.12,22.1,36.0,49.2,2.09,2324.0,0.9507,79.7,normaal
2025-01-12 17:00:00,HDPE_A,0,180.0,179.87,179.87,25.0,25.2,1.977,100.3,0.483,0.11,22.1,36.8,50.2,1.89,2570.5,0.9492,81.6,normaal
2025-01-12 17:01:00,HDPE_A,0,180.0,179.42,179.42,25.0,25.13,2.009,99.6,0.519,0.1,21.6,35.7,48.9,2.06,2453.1,0.9504,79.9,normaal
