timestamp,R_voeding_flow_kgh,R_voeding_temp_C,R_voeding_zuiverheid,R_temp_sp_C,R_temp_actueel_C,R_druk_bar,R_niveau_pct,R_conversie,S_temp_C,S_druk_bar,S_niveau_pct,S_damp_flow_kgh,S_vloeistof_flow_kgh,S_vloeistof_zuiverheid,K_reflux_ratio,K_reboiler_duty_kW,K_top_temp_C,K_bodem_temp_C,K_drukval_bar,product_zuiverheid,product_flow_kgh,totaal_energie_kW,on_spec,event
2025-05-18 17:25:00,94.3,25.6,0.952,145.4,145.53,5.03,56.5,0.842,114.6,2.0,46.4,26.7,67.4,0.9369,2.48,79.1,78.2,120.2,0.3065,0.99298,63.0,109.3,1,normaal
2025-05-18 17:30:00,93.6,24.3,0.948,145.5,145.53,4.97,55.2,0.836,116.5,1.94,48.2,27.7,66.5,0.9303,2.5,80.2,77.9,120.3,0.3064,0.99384,62.0,109.6,1,normaal
2025-05-18 17:35:00,96.7,24.4,0.936,145.5,145.38,4.89,54.6,0.832,115.3,1.98,48.8,28.3,67.9,0.9438,2.38,79.5,77.4,119.9,0.315,0.99395,64.0,110.1,1,normaal
2025-05-18 17:40:00,96.4,25.3,0.961,145.5,145.42,4.94,54.5,0.833,114.5,2.01,50.5,27.3,69.1,0.9319,2.51,78.5,77.8,119.8,0.3143,0.99333,64.5,108.1,1,normaal
2025-05-18 17:45:00,96.0,24.5,0.966,145.5,145.43,4.91,55.6,0.829,115.9,1.98,53.3,29.1,66.2,0.933,2.6,76.7,77.7,119.9,0.3175,0.99452,62.0,107.1,1,normaal
2025-05-18 17:50:00,95.4,24.5,0.936,145.5,145.27,4.97,56.6,0.815,114.9,2.0,47.9,27.7,68.1,0.932,2.38,81.4,78.0,119.6,0.3078,0.99176,63.7,110.2,1,normaal
2025-05-18 17:55:00,95.8,25.6,0.959,145.5,145.22,4.95,55.2,0.823,115.6,2.07,43.6,27.6,67.8,0.9375,2.52,78.3,77.9,119.9,0.3151,0.99619,63.5,108.9,1,normaal
2025-05-18 18:00:00,96.1,25.0,0.953,145.5,145.39,4.91,56.2,0.838,114.8,2.0,49.2,27.5,67.9,0.9368,2.58,77.7,77.9,119.9,0.3118,0.99429,63.7,106.2,1,normaal
2025-05-18 18:05:00,93.1,25.1,0.95,145.5,145.19,4.92,53.9,0.832,115.0,2.04,45.0,25.9,66.7,0.943,2.41,77.0,77.4,119.6,0.312,0.99116,62.7,104.7,1,normaal
2025-05-18 18:10:00,94.2,24.9,0.94,145.5,145.24,5.01,54.8,0.856,115.1,2.04,45.5,26.5,67.6,0.9371,2.62,79.6,77.9,120.2,0.3052,0.99597,63.2,110.4,1,normaal
2025-05-18 18:15:00,96.2,23.9,0.954,145.5,145.25,4.92,54.5,0.841,115.9,2.06,46.3,27.5,69.1,0.9394,2.46,79.3,78.2,119.7,0.313,0.99301,65.3,108.4,1,normaal
2025-05-18 18:20:00,95.2,25.2,0.952,145.5,145.18,4.85,54.3,0.835,115.1,2.06,46.3,26.5,68.8,0.9459,2.55,77.2,77.8,119.3,0.3128,0.99616,65.1,107.6,1,normaal
2025-05-18 18:25:00,93.4,25.1,0.938,145.5,145.13,4.97,54.8,0.849,116.2,2.02,45.3,26.6,66.8,0.9436,2.49,79.8,78.0,119.8,0.3087,0.99385,62.9,110.2,1,normaal
2025-05-18 18:30:00,95.4,25.3,0.94,145.5,145.27,4.93,55.9,0.837,115.0,1.99,44.7,28.0,68.3,0.9377,2.59,78.8,77.8,120.6,0.3063,0.99635,64.2,108.2,1,normaal
2025-05-18 18:35:00,95.0,25.2,0.934,145.5,145.29,4.93,54.6,0.827,115.2,2.04,46.6,27.4,65.9,0.94,2.53,78.7,78.0,119.8,0.3108,0.99407,62.2,108.9,1,normaal
2025-05-18 18:40:00,96.3,24.8,0.957,145.6,145.3,4.98,54.5,0.835,115.6,1.98,46.8,27.8,68.7,0.9474,2.52,81.0,78.1,119.6,0.3203,0.99499,65.4,109.9,1,normaal
2025-05-18 18:45:00,96.7,25.2,0.951,145.6,145.23,4.95,55.2,0.812,115.4,1.99,51.7,27.6,69.2,0.9443,2.55,82.4,78.2,119.8,0.3035,0.99566,65.6,113.3,1,normaal
2025-05-18 18:50:00,96.2,25.1,0.954,145.6,145.1,5.05,54.5,0.832,114.3,2.0,47.8,26.7,69.7,0.9344,2.59,77.6,78.2,119.9,0.3119,0.99424,64.8,107.2,1,normaal
2025-05-18 18:55:00,94.6,25.6,0.948,145.6,145.15,4.97,55.6,0.852,115.3,2.01,45.5,27.6,67.2,0.9548,2.48,83.2,77.9,120.4,0.3113,0.99301,64.3,113.8,1,normaal
2025-05-18 19:00:00,94.9,25.1,0.939,145.6,145.17,4.96,55.6,0.818,114.8,1.98,47.6,27.3,68.1,0.9431,2.52,79.4,77.7,119.5,0.3103,0.99366,64.0,110.5,1,normaal
2025-05-18 19:05:00,93.2,25.9,0.963,145.6,145.36,4.97,54.8,0.839,115.1,1.99,46.8,26.7,66.7,0.9391,2.49,78.2,78.0,119.9,0.3066,0.9937,62.6,107.6,1,normaal
2025-05-18 19:10:00,96.2,25.4,0.961,145.6,145.34,4.88,55.4,0.822,115.3,1.96,49.6,27.7,68.8,0.935,2.46,79.1,78.1,119.6,0.3187,0.99262,64.4,108.3,1,normaal
2025-05-18 19:15:00,94.9,25.3,0.951,145.6,145.3,4.9,55.4,0.823,115.2,2.04,46.4,27.5,67.0,0.9346,2.41,74.8,77.5,119.8,0.3107,0.9917,62.6,104.7,1,normaal
2025-05-18 19:20:00,97.2,24.8,0.94,145.6,145.24,4.94,55.5,0.83,116.1,1.99,48.0,28.6,68.7,0.9325,2.55,80.2,78.7,119.8,0.2949,0.99512,64.3,108.3,1,normaal
2025-05-18 19:25:00,96.4,24.4,0.934,145.6,145.3,4.91,54.7,0.829,114.6,1.99,49.6,27.4,69.4,0.9415,2.54,79.1,78.2,119.8,0.3071,0.99482,65.2,108.6,1,normaal
2025-05-18 19:30:00,95.2,24.9,0.946,145.6,145.27,5.01,53.3,0.838,115.3,1.92,47.4,27.5,68.1,0.9394,2.52,79.7,78.3,119.4,0.3132,0.99396,64.1,110.0,1,normaal
2025-05-18 19:35:00,95.6,24.9,0.943,145.6,145.25,4.97,55.7,0.838,115.3,2.02,48.3,26.8,69.2,0.9413,2.52,81.9,78.4,119.9,0.3022,0.99264,65.0,112.8,1,normaal
2025-05-18 19:40:00,94.6,25.5,0.954,145.6,145.35,4.84,56.3,0.836,115.6,2.01,51.0,27.5,66.7,0.9438,2.51,81.9,78.3,120.4,0.3136,0.99433,62.9,111.2,1,normaal
2025-05-18 19:45:00,93.6,24.4,0.957,145.6,145.42,5.01,55.6,0.833,115.1,2.02,46.8,25.8,68.2,0.9376,2.51,80.4,78.1,120.0,0.3145,0.99373,63.8,108.8,1,normaal
2025-05-18 19:50:00,96.1,24.7,0.95,145.7,145.35,5.01,55.0,0.832,115.3,1.98,51.0,26.9,70.0,0.9348,2.56,77.6,77.6,120.1,0.3174,0.99512,65.5,106.3,1,normaal
2025-05-18 19:55:00,95.7,24.8,0.957,145.7,145.34,4.94,54.4,0.837,114.9,2.03,45.6,27.4,69.2,0.9365,2.48,78.8,77.4,120.3,0.3112,0.99498,65.0,109.8,1,normaal
2025-05-18 20:00:00,96.0,25.6,0.947,145.7,145.55,4.99,56.1,0.837,116.3,1.94,48.0,27.5,68.8,0.9436,2.46,77.5,77.6,119.5,0.3124,0.99218,64.6,108.5,1,normaal
2025-05-18 20:05:00,96.3,26.0,0.973,145.7,145.65,5.02,54.6,0.828,116.6,1.98,49.5,27.4,69.0,0.9385,2.47,77.2,78.1,119.7,0.3007,0.99341,64.8,108.1,1,normaal
2025-05-18 20:10:00,93.4,25.4,0.959,145.7,145.56,4.98,55.0,0.844,115.9,1.95,47.8,26.5,67.0,0.9415,2.58,80.3,78.2,119.7,0.2988,0.99556,63.2,111.8,1,normaal
2025-05-18 20:15:00,97.3,25.2,0.937,145.7,145.54,4.88,55.8,0.848,115.4,2.04,50.4,27.9,68.0,0.9417,2.56,76.9,77.4,119.8,0.316,0.99523,64.1,107.8,1,normaal
2025-05-18 20:20:00,97.7,25.0,0.94,145.7,145.54,4.91,55.1,0.836,115.5,2.05,50.4,27.7,69.8,0.9346,2.5,81.2,78.2,119.8,0.3077,0.99462,65.4,111.5,1,normaal
2025-05-18 20:25:00,95.6,25.1,0.935,145.7,145.53,4.9,55.5,0.831,115.7,2.03,48.7,27.3,68.9,0.9327,2.52,83.9,78.3,119.7,0.3018,0.99361,64.4,112.9,1,normaal
2025-05-18 20:30:00,95.4,25.2,0.948,145.7,145.5,4.97,56.4,0.843,115.7,2.03,46.4,26.9,66.8,0.9448,2.51,77.0,77.5,120.0,0.3,0.99334,63.4,105.9,1,normaal
2025-05-18 20:35:00,96.1,24.8,0.957,145.7,145.54,5.01,56.0,0.84,114.5,2.02,50.6,27.4,68.8,0.94,2.44,76.4,77.2,119.9,0.3099,0.99132,64.4,107.4,1,normaal
2025-05-18 20:40:00,97.6,25.6,0.951,145.7,145.47,4.88,56.3,0.841,115.6,1.97,49.9,27.8,68.7,0.9413,2.52,80.6,78.5,120.3,0.3074,0.99495,64.9,108.6,1,normaal
2025-05-18 20:45:00,95.4,25.7,0.954,145.7,145.43,4.91,57.6,0.849,115.2,1.96,46.3,27.3,68.3,0.9532,2.47,80.1,77.8,119.9,0.3136,0.99338,65.1,109.1,1,normaal
2025-05-18 20:50:00,96.7,25.0,0.945,145.7,145.29,4.94,56.8,0.847,115.5,1.99,47.2,28.3,69.1,0.9362,2.59,77.7,77.7,119.9,0.3116,0.99401,64.6,106.3,1,normaal
2025-05-18 20:55:00,96.7,24.7,0.939,145.8,145.17,4.92,57.4,0.813,115.4,2.04,43.0,28.1,68.6,0.9364,2.53,76.0,77.0,120.1,0.3045,0.99536,64.3,103.8,1,normaal
2025-05-18 21:00:00,96.2,25.7,0.944,145.8,145.4,5.0,55.3,0.838,115.7,2.02,49.5,27.2,69.1,0.9322,2.48,78.4,77.6,119.5,0.3242,0.99262,64.4,108.6,1,normaal
2025-05-18 21:05:00,95.8,24.2,0.949,145.8,145.52,4.91,58.0,0.838,115.8,2.02,48.9,27.6,68.9,0.9365,2.48,80.8,78.5,120.4,0.3161,0.9946,64.5,110.6,1,normaal
2025-05-18 21:10:00,97.9,25.4,0.931,145.8,145.44,5.01,57.1,0.819,115.2,2.04,46.7,28.5,68.3,0.9502,2.62,78.8,78.0,119.6,0.304,0.99485,65.1,109.3,1,normaal
2025-05-18 21:15:00,97.0,25.7,0.961,145.8,145.55,5.06,55.7,0.826,115.0,2.02,46.6,27.3,70.6,0.94,2.49,81.3,77.7,120.1,0.3093,0.9969,66.3,111.4,1,normaal
2025-05-18 21:20:00,98.0,24.9,0.959,145.8,145.67,4.93,55.1,0.819,116.5,2.0,47.2,28.4,69.9,0.9402,2.43,82.2,78.2,119.9,0.3057,0.99265,65.6,111.7,1,normaal
2025-05-18 21:25:00,96.4,25.1,0.944,145.8,145.68,5.01,56.9,0.836,116.4,1.96,43.5,27.9,68.3,0.9382,2.49,78.9,78.0,119.8,0.3164,0.99274,64.4,109.4,1,normaal
2025-05-18 21:30:00,97.3,25.2,0.962,145.8,145.61,4.97,54.9,0.816,115.3,2.0,47.0,27.8,69.7,0.9366,2.5,79.2,77.9,120.0,0.3055,0.99422,64.8,109.2,1,normaal
2025-05-18 21:35:00,96.2,24.9,0.946,145.8,145.49,5.0,57.4,0.839,115.5,1.97,50.5,27.2,68.0,0.9358,2.42,79.4,78.0,119.9,0.2997,0.9902,63.2,107.2,1,normaal
2025-05-18 21:40:00,97.6,25.9,0.953,145.8,145.53,4.97,58.9,0.859,115.2,2.01,49.1,28.9,69.2,0.9408,2.49,77.6,77.3,120.2,0.3006,0.99391,65.3,105.5,1,normaal
2025-05-18 21:45:00,97.1,24.9,0.954,145.8,145.54,4.92,55.4,0.839,116.2,2.0,51.4,27.6,69.1,0.9288,2.51,84.8,78.1,120.3,0.3114,0.99474,64.2,115.4,1,normaal
2025-05-18 21:50:00,97.4,25.7,0.951,145.9,145.57,5.05,56.0,0.818,115.2,2.0,47.1,28.8,68.5,0.9372,2.51,80.7,78.0,120.0,0.3132,0.99413,64.6,110.4,1,normaal
2025-05-18 21:55:00,96.4,25.1,0.963,145.9,145.43,4.97,56.0,0.833,115.2,1.97,47.4,27.3,68.1,0.9391,2.51,77.9,77.4,120.4,0.312,0.9935,63.8,108.0,1,normaal
2025-05-18 22:00:00,96.5,25.1,0.954,145.9,145.3,4.87,55.4,0.823,115.7,2.01,49.2,27.7,68.7,0.9472,2.47,75.7,77.2,119.7,0.3085,0.99245,65.0,104.9,1,normaal
2025-05-18 22:05:00,98.2,25.1,0.961,145.9,145.15,4.93,55.8,0.828,115.0,2.0,48.4,28.2,69.6,0.9361,2.41,80.8,77.8,119.8,0.315,0.99135,65.4,111.5,1,normaal
2025-05-18 22:10:00,98.7,25.3,0.934,145.9,145.13,4.97,57.3,0.835,115.1,1.98,47.7,28.4,70.5,0.9387,2.45,82.2,78.4,120.1,0.3093,0.99191,66.1,112.6,1,normaal
2025-05-18 22:15:00,100.0,24.4,0.953,145.9,145.23,4.89,56.9,0.833,115.2,1.97,52.4,28.5,71.5,0.927,2.51,82.2,78.5,119.9,0.3115,0.99242,66.2,112.9,1,normaal
2025-05-18 22:20:00,98.3,25.0,0.952,145.9,145.17,5.0,58.6,0.832,115.6,2.0,52.1,28.3,70.2,0.9413,2.43,83.7,78.1,120.6,0.3063,0.99077,66.1,113.5,1,normaal
2025-05-18 22:25:00,96.8,24.5,0.955,145.9,145.1,4.97,58.8,0.82,115.1,1.98,50.9,28.1,69.6,0.9314,2.44,79.0,78.0,119.8,0.3082,0.99342,64.8,107.3,1,normaal
2025-05-18 22:30:00,98.1,24.2,0.96,145.9,145.13,4.88,59.0,0.826,115.5,1.96,43.9,26.9,70.2,0.9368,2.46,82.8,78.4,119.5,0.3097,0.99187,66.0,111.4,1,normaal
2025-05-18 22:35:00,97.7,25.2,0.958,145.9,145.18,5.04,59.6,0.835,114.8,1.99,51.4,27.2,70.2,0.9454,2.53,80.0,78.1,119.8,0.3002,0.99433,66.3,111.8,1,normaal
2025-05-18 22:40:00,98.1,24.8,0.951,145.9,145.15,5.04,58.1,0.826,114.9,2.01,50.2,27.8,70.0,0.9373,2.48,84.0,78.8,120.6,0.3116,0.99319,65.6,114.6,1,normaal
2025-05-18 22:45:00,97.6,24.7,0.944,145.9,145.18,4.95,57.9,0.821,115.4,1.99,51.0,28.4,69.0,0.937,2.59,82.0,78.3,120.2,0.3154,0.99776,64.6,113.0,1,normaal
2025-05-18 22:50:00,98.7,25.1,0.937,146.0,145.16,4.92,56.6,0.821,115.8,1.97,49.4,29.0,70.2,0.9378,2.59,77.6,77.5,120.2,0.3127,0.99568,65.5,105.0,1,normaal
2025-05-18 22:55:00,99.1,25.8,0.96,146.0,145.08,4.94,58.8,0.802,114.6,2.02,48.2,28.5,72.0,0.9419,2.5,78.4,78.3,119.9,0.3091,0.99236,67.8,107.8,1,normaal
2025-05-18 23:00:00,99.2,25.4,0.948,146.0,145.09,4.96,57.8,0.841,115.0,2.02,48.0,28.1,71.3,0.9424,2.52,82.0,78.2,120.2,0.3083,0.99472,67.1,110.9,1,normaal
2025-05-18 23:05:00,99.0,25.5,0.932,146.0,145.05,4.94,58.1,0.819,114.2,2.01,49.8,27.9,71.0,0.943,2.51,80.3,78.6,120.0,0.3019,0.99311,66.8,110.8,1,normaal
2025-05-18 23:10:00,100.3,25.8,0.966,146.0,145.04,4.97,57.9,0.831,115.0,2.04,51.4,27.6,72.3,0.9376,2.5,81.1,78.4,120.0,0.3061,0.99308,68.0,113.1,1,normaal
2025-05-18 23:15:00,100.0,24.5,0.937,146.0,145.01,4.91,59.1,0.828,115.3,2.05,47.2,30.0,70.8,0.9381,2.46,81.6,78.3,120.2,0.3135,0.99116,66.3,111.7,1,normaal
2025-05-18 23:20:00,99.7,25.3,0.938,146.0,144.98,4.97,59.6,0.834,114.9,1.98,49.5,27.6,72.3,0.9413,2.57,82.8,78.1,119.8,0.3122,0.99433,68.2,112.4,1,normaal
2025-05-18 23:25:00,99.4,26.1,0.95,146.0,144.82,4.98,58.4,0.811,114.8,1.99,48.8,27.9,71.6,0.9379,2.46,79.8,78.2,120.0,0.2966,0.99374,67.6,109.0,1,normaal
2025-05-18 23:30:00,100.7,25.1,0.955,146.0,144.95,4.97,59.0,0.806,115.3,1.95,46.4,28.8,72.0,0.93,2.6,81.9,78.3,120.5,0.3102,0.99488,67.1,112.0,1,normaal
2025-05-18 23:35:00,100.1,25.3,0.944,146.0,144.88,4.96,59.9,0.826,114.1,1.95,48.8,29.3,71.0,0.927,2.53,82.4,78.2,120.4,0.3079,0.99335,66.2,112.0,1,normaal
2025-05-18 23:40:00,100.3,24.7,0.947,146.1,144.98,4.91,60.4,0.822,116.0,2.06,53.7,28.3,72.0,0.9399,2.55,81.3,78.0,119.9,0.303,0.99636,67.6,111.9,1,normaal
2025-05-18 23:45:00,99.2,24.6,0.939,146.1,145.12,4.95,58.6,0.833,115.5,1.99,48.2,28.6,70.5,0.9396,2.41,81.6,78.2,120.2,0.3073,0.99175,66.5,112.9,1,normaal
2025-05-18 23:50:00,99.3,24.8,0.943,146.1,145.01,4.92,58.7,0.841,115.3,2.0,49.5,27.9,70.9,0.9377,2.58,78.4,77.9,120.1,0.3131,0.99425,66.5,106.8,1,normaal
2025-05-18 23:55:00,100.3,24.9,0.948,146.1,144.95,4.96,59.3,0.817,115.6,1.97,50.8,28.6,71.6,0.9418,2.5,82.0,77.8,120.1,0.3082,0.99532,67.4,113.2,1,normaal
2025-05-19 00:00:00,97.6,25.4,0.946,146.1,145.01,4.98,58.5,0.821,114.6,1.99,52.2,27.8,70.7,0.9381,2.48,84.5,78.7,120.4,0.3173,0.99147,66.2,114.0,1,katalysator_deactivatie
2025-05-19 00:05:00,101.2,24.8,0.944,146.1,144.98,4.97,62.1,0.833,115.0,2.04,54.5,28.9,72.5,0.9418,2.5,80.6,78.0,119.5,0.31,0.99421,68.4,111.6,1,katalysator_deactivatie
2025-05-19 00:10:00,100.6,25.0,0.949,146.1,145.08,4.97,60.0,0.82,116.1,2.02,49.0,29.6,70.4,0.9355,2.56,76.3,77.9,119.5,0.3094,0.99518,65.7,105.7,1,katalysator_deactivatie
2025-05-19 00:15:00,100.7,24.6,0.958,146.1,145.18,4.93,59.9,0.816,115.3,2.01,49.7,28.9,72.1,0.9316,2.41,81.8,78.1,120.4,0.308,0.99335,66.8,112.3,1,katalysator_deactivatie
2025-05-19 00:20:00,101.2,25.4,0.955,146.1,145.24,5.07,59.2,0.852,114.5,1.99,47.9,28.7,72.1,0.9311,2.46,78.2,76.9,120.1,0.3039,0.99388,67.2,108.3,1,katalysator_deactivatie
2025-05-19 00:25:00,101.0,24.4,0.942,146.1,145.22,4.99,60.6,0.814,115.6,1.95,47.9,28.7,72.0,0.9367,2.56,82.5,77.9,120.7,0.3174,0.99478,67.6,114.1,1,katalysator_deactivatie
2025-05-19 00:30:00,100.6,24.8,0.959,146.1,145.13,4.99,60.2,0.824,114.7,1.98,48.8,28.2,72.5,0.9389,2.48,79.9,78.0,120.6,0.3117,0.99325,68.5,110.2,1,katalysator_deactivatie
2025-05-19 00:35:00,101.0,25.5,0.948,146.2,144.88,4.91,60.6,0.814,114.4,1.98,51.0,27.9,73.3,0.93,2.43,82.1,77.4,119.8,0.3197,0.99281,68.1,112.1,1,katalysator_deactivatie
2025-05-19 00:40:00,101.0,25.1,0.949,146.2,144.86,4.97,64.4,0.835,115.0,2.07,49.2,29.9,71.1,0.9373,2.53,82.2,78.9,119.8,0.3056,0.99332,66.8,113.6,1,katalysator_deactivatie
2025-05-19 00:45:00,101.3,25.0,0.954,146.2,144.94,4.86,62.5,0.808,114.9,2.01,51.4,29.0,72.9,0.9379,2.52,83.4,78.2,120.3,0.3144,0.99493,68.2,114.9,1,katalysator_deactivatie
2025-05-19 00:50:00,99.9,25.9,0.944,146.2,144.88,4.96,61.0,0.822,115.0,1.98,50.9,28.8,71.1,0.9309,2.41,79.4,78.0,120.0,0.3184,0.99138,66.5,108.4,1,katalysator_deactivatie
2025-05-19 00:55:00,100.4,24.4,0.966,146.2,144.86,4.99,62.0,0.827,114.5,1.96,50.0,28.0,72.7,0.9357,2.51,85.5,78.8,119.8,0.3121,0.99443,68.2,115.6,1,katalysator_deactivatie
2025-05-19 01:00:00,100.2,24.9,0.941,146.2,144.87,4.98,60.0,0.843,114.8,2.05,46.1,27.8,72.3,0.9367,2.55,81.4,78.3,119.9,0.3121,0.99599,67.3,110.9,1,katalysator_deactivatie
2025-05-19 01:05:00,100.0,25.2,0.951,146.2,144.78,4.89,61.8,0.817,115.5,2.0,49.0,27.9,72.3,0.9404,2.53,78.7,78.0,120.0,0.3132,0.99461,67.9,108.8,1,katalysator_deactivatie
2025-05-19 01:10:00,99.5,25.9,0.943,146.2,144.77,4.95,60.7,0.823,115.1,1.99,49.1,28.5,70.6,0.939,2.4,81.8,78.2,120.5,0.3107,0.99218,66.2,112.2,1,katalysator_deactivatie
2025-05-19 01:15:00,101.2,24.2,0.945,146.2,144.85,4.92,60.5,0.82,115.2,2.0,51.9,29.3,72.0,0.9412,2.54,78.6,77.9,119.6,0.3156,0.99511,67.8,110.0,1,katalysator_deactivatie
2025-05-19 01:20:00,101.2,24.7,0.955,146.3,144.94,4.93,62.2,0.81,114.7,1.96,51.0,29.3,72.5,0.9385,2.53,82.7,78.4,119.7,0.3122,0.99597,68.1,112.5,1,katalysator_deactivatie
2025-05-19 01:25:00,99.8,24.8,0.954,146.3,144.77,4.92,62.9,0.823,115.5,2.02,50.2,28.6,69.9,0.94,2.45,82.5,77.7,120.4,0.3111,0.99192,65.8,112.7,1,katalysator_deactivatie
2025-05-19 01:30:00,103.5,25.6,0.941,146.3,144.88,4.93,62.3,0.826,114.7,2.02,50.9,29.8,73.4,0.9408,2.46,79.8,77.8,120.2,0.3145,0.99153,69.2,111.0,1,katalysator_deactivatie
2025-05-19 01:35:00,101.5,25.8,0.958,146.3,144.9,4.98,62.5,0.822,114.7,2.01,51.3,28.5,71.5,0.9397,2.46,84.4,78.7,120.3,0.3157,0.99276,67.1,114.8,1,katalysator_deactivatie
2025-05-19 01:40:00,101.2,24.6,0.955,146.3,144.83,4.93,61.0,0.841,114.4,1.94,52.3,29.3,71.9,0.9332,2.41,84.0,77.8,120.7,0.3029,0.99201,67.1,114.4,1,katalysator_deactivatie
2025-05-19 01:45:00,101.6,24.7,0.956,146.3,144.94,4.93,63.9,0.829,114.5,2.0,48.6,29.0,72.7,0.9401,2.5,80.0,77.9,120.2,0.3089,0.99307,68.1,111.6,1,katalysator_deactivatie
2025-05-19 01:50:00,101.8,24.0,0.955,146.3,144.83,4.96,61.9,0.811,114.8,1.99,49.2,29.0,73.2,0.9362,2.46,81.3,78.0,120.2,0.3095,0.99276,68.7,110.6,1,katalysator_deactivatie
2025-05-19 01:55:00,100.9,25.5,0.952,146.3,144.89,4.91,62.6,0.814,114.1,2.0,50.5,27.7,71.8,0.941,2.59,78.2,78.2,119.9,0.2989,0.99498,67.9,108.6,1,katalysator_deactivatie
2025-05-19 02:00:00,102.9,25.5,0.942,146.3,145.01,5.14,63.1,0.836,114.0,1.98,49.1,29.4,73.4,0.9488,2.49,77.1,77.6,120.2,0.3154,0.99377,69.4,107.0,1,katalysator_deactivatie
2025-05-19 02:05:00,103.1,25.3,0.945,146.3,145.05,4.92,61.5,0.809,114.8,1.99,52.4,28.9,74.0,0.9402,2.4,85.2,78.4,120.6,0.309,0.9911,69.7,114.8,1,katalysator_deactivatie
2025-05-19 02:10:00,104.6,25.8,0.948,146.4,145.17,5.05,64.3,0.822,115.2,2.02,52.9,29.6,74.9,0.9438,2.41,83.5,78.1,120.4,0.3121,0.99186,70.6,114.8,1,katalysator_deactivatie
2025-05-19 02:15:00,103.3,24.9,0.952,146.4,145.19,5.0,63.1,0.837,115.4,2.0,55.1,29.3,73.2,0.9383,2.51,80.2,78.1,120.2,0.3128,0.99392,68.4,109.9,1,katalysator_deactivatie
2025-05-19 02:20:00,103.2,24.7,0.94,146.4,145.33,4.91,61.2,0.815,115.5,1.98,51.8,29.9,72.5,0.9369,2.53,81.1,78.8,120.3,0.3041,0.99583,67.9,110.7,1,katalysator_deactivatie
2025-05-19 02:25:00,103.4,25.3,0.952,146.4,145.28,4.96,61.8,0.825,114.6,2.01,54.5,28.2,74.6,0.9362,2.48,81.8,78.1,120.0,0.3124,0.99231,69.8,111.8,1,katalysator_deactivatie
2025-05-19 02:30:00,101.5,24.8,0.939,146.4,145.35,4.94,64.3,0.827,115.1,2.01,51.8,28.6,71.9,0.9406,2.46,84.6,78.7,120.1,0.3044,0.99293,67.5,114.8,1,katalysator_deactivatie
2025-05-19 02:35:00,102.5,24.4,0.944,146.4,145.36,4.94,64.6,0.819,115.4,2.0,54.5,29.0,73.5,0.934,2.53,80.1,78.2,119.6,0.3048,0.99534,68.7,109.7,1,katalysator_deactivatie
2025-05-19 02:40:00,103.1,25.1,0.947,146.4,145.39,5.02,61.6,0.828,115.0,1.99,52.4,29.4,73.4,0.9387,2.49,85.5,78.4,120.6,0.3168,0.99452,68.8,115.3,1,katalysator_deactivatie
2025-05-19 02:45:00,104.1,24.9,0.959,146.4,145.45,4.96,62.1,0.82,115.5,2.02,53.6,29.5,74.3,0.937,2.47,84.7,78.4,120.3,0.3165,0.99432,69.5,114.8,1,katalysator_deactivatie
2025-05-19 02:50:00,102.6,25.6,0.948,146.4,145.37,4.94,63.4,0.817,116.2,1.98,53.9,29.4,73.4,0.9311,2.54,79.6,78.5,120.4,0.3004,0.99291,68.0,110.7,1,katalysator_deactivatie
2025-05-19 02:55:00,105.2,26.0,0.95,146.5,145.43,4.96,62.4,0.83,115.8,1.99,53.3,31.1,74.9,0.9459,2.43,83.3,78.2,120.3,0.2985,0.99289,71.1,113.9,1,katalysator_deactivatie
2025-05-19 03:00:00,103.5,24.5,0.964,146.5,145.43,4.87,63.8,0.823,115.7,1.97,49.9,30.1,72.5,0.9347,2.43,79.1,78.6,119.9,0.3103,0.99117,68.0,110.1,1,katalysator_deactivatie
2025-05-19 03:05:00,102.9,25.7,0.948,146.5,145.5,5.0,61.9,0.812,115.4,2.0,52.0,28.9,74.3,0.9394,2.41,81.9,78.2,120.1,0.3053,0.99259,69.7,112.4,1,katalysator_deactivatie
2025-05-19 03:10:00,101.1,25.7,0.943,146.5,145.62,4.97,65.0,0.831,116.0,1.99,50.6,29.1,71.5,0.9402,2.6,79.7,77.9,119.6,0.3154,0.99623,66.7,110.5,1,katalysator_deactivatie
2025-05-19 03:15:00,105.8,25.0,0.957,146.5,145.78,4.86,62.8,0.823,114.8,2.02,51.0,30.4,74.1,0.9353,2.51,81.8,78.4,120.8,0.3072,0.99366,69.5,111.0,1,katalysator_deactivatie
2025-05-19 03:20:00,103.4,25.4,0.935,146.5,145.8,4.95,65.1,0.833,116.2,1.97,51.7,30.4,73.1,0.9389,2.62,80.8,78.3,120.2,0.3042,0.99664,68.9,110.2,1,katalysator_deactivatie
2025-05-19 03:25:00,103.1,25.3,0.938,146.5,145.5,4.94,65.1,0.829,114.5,1.99,51.6,29.0,73.3,0.9373,2.49,81.3,77.8,120.0,0.3067,0.99418,68.6,111.9,1,katalysator_deactivatie
2025-05-19 03:30:00,105.7,25.5,0.939,146.5,145.55,4.83,65.7,0.813,114.9,2.03,55.6,30.6,75.0,0.9361,2.36,82.4,78.3,119.8,0.3107,0.9919,70.5,113.2,1,katalysator_deactivatie
