klep_id,test_nr,leeftijd_maanden,klep_type,diameter_inch,actuator_type,cycli_totaal,procestemperatuur_C,pakkingwrijving_N,slagafwijking_pct,staptijd_sec,dodeband_pct,hysterese_pct,luchtverbruik_Lmin,zittinglek_Lmin,overshoot_pct,undershoot_pct,settling_time_sec,voedingsdruk_bar,dp_ratio,faalmodus
CV-025,3,12,globe,4,elektrisch,6156,70.0,216.4,-1.17,5.02,1.15,1.64,0.0,0.01,5.5,2.4,7.8,5.9,0.5,pakkinglek
CV-025,4,18,globe,4,elektrisch,19152,171.0,168.6,0.19,4.73,0.85,1.45,0.0,0.011,3.5,2.2,7.24,6.0,0.57,pakkinglek
CV-025,5,24,globe,4,elektrisch,24744,191.0,163.8,0.57,5.18,1.0,1.12,0.0,0.019,3.5,2.2,8.23,6.0,0.26,pakkinglek
CV-025,6,30,globe,4,elektrisch,43500,106.0,162.3,-0.35,5.21,0.94,0.77,0.0,0.014,2.4,1.2,8.77,6.2,0.53,pakkinglek
CV-025,7,36,globe,4,elektrisch,43056,157.0,174.7,0.37,4.86,1.0,1.71,0.0,0.019,3.2,1.9,6.91,5.9,0.43,pakkinglek
CV-025,8,42,globe,4,elektrisch,21798,181.0,193.0,-0.3,5.17,0.99,1.35,0.0,0.02,2.2,2.6,6.61,6.0,0.45,pakkinglek
CV-025,9,48,globe,4,elektrisch,30864,64.0,183.5,0.22,5.25,1.15,1.64,0.0,0.023,1.7,2.7,7.62,6.3,0.26,pakkinglek
CV-025,10,54,globe,4,elektrisch,74412,38.0,190.1,0.33,4.48,1.38,1.63,0.0,0.013,3.3,2.6,7.08,6.0,0.34,pakkinglek
CV-025,11,60,globe,4,elektrisch,111660,90.0,172.7,-0.68,5.27,0.6,1.67,0.0,0.011,2.7,2.4,7.9,5.9,0.31,pakkinglek
CV-025,12,66,globe,4,elektrisch,107316,88.0,156.9,0.18,4.96,0.75,1.72,0.0,0.014,4.2,2.5,7.51,6.0,0.49,pakkinglek
CV-025,13,72,globe,4,elektrisch,67608,59.0,140.2,1.03,5.33,0.82,1.88,0.0,0.014,3.4,2.4,8.22,5.8,0.34,pakkinglek
CV-025,14,78,globe,4,elektrisch,78702,67.0,136.1,-0.28,4.9,1.08,1.79,0.0,0.013,3.7,2.2,7.5,5.9,0.35,pakkinglek
CV-025,15,84,globe,4,elektrisch,70812,139.0,162.3,0.21,5.16,1.05,1.1,0.0,0.011,5.1,1.6,7.52,6.0,0.28,pakkinglek
CV-025,16,90,globe,4,elektrisch,71730,102.0,175.4,-0.53,5.38,1.45,2.0,0.0,0.013,2.8,1.8,8.19,6.0,0.44,pakkinglek
CV-025,17,96,globe,4,elektrisch,172224,135.0,189.4,-0.72,5.54,1.06,1.54,0.0,0.017,2.2,2.0,9.23,5.9,0.23,pakkinglek
CV-025,18,102,globe,4,elektrisch,92718,146.0,122.9,0.13,4.82,1.07,1.25,0.0,0.016,3.0,2.1,7.11,5.9,0.32,pakkinglek
CV-025,19,108,globe,4,elektrisch,183816,111.0,186.8,-0.06,5.53,1.03,2.0,0.0,0.036,2.4,1.7,9.76,6.0,0.29,pakkinglek
CV-025,20,114,globe,4,elektrisch,192090,185.0,154.6,0.43,5.31,1.13,1.09,0.0,0.013,4.0,2.4,7.81,5.8,0.44,pakkinglek
CV-026,1,0,globe,2,pneumatisch,0,199.0,209.6,0.02,5.58,1.44,0.75,5.2,0.014,4.6,2.4,8.15,5.9,0.47,sticking
CV-026,2,6,globe,2,pneumatisch,3618,151.0,197.7,0.72,5.22,1.15,2.4,4.5,0.021,2.2,1.3,7.62,6.2,0.24,sticking
CV-026,3,12,globe,2,pneumatisch,18000,152.0,203.8,0.17,5.11,1.76,2.54,4.6,0.01,2.3,1.6,7.12,6.0,0.27,sticking
CV-026,4,18,globe,2,pneumatisch,12762,50.0,230.0,-0.2,5.82,2.21,3.01,5.1,0.026,3.0,2.0,9.28,5.9,0.36,sticking
CV-026,5,24,globe,2,pneumatisch,19608,147.0,241.4,-0.85,5.1,2.16,3.59,5.5,0.017,4.0,2.0,8.19,5.9,0.6,sticking
CV-026,6,30,globe,2,pneumatisch,36090,159.0,224.7,-0.21,5.55,2.8,3.74,4.3,0.02,2.9,1.9,7.93,5.9,0.43,sticking
CV-026,7,36,globe,2,pneumatisch,34596,191.0,276.1,0.61,5.39,2.79,4.42,5.5,0.011,2.7,1.4,6.85,6.1,0.52,sticking
CV-026,8,42,globe,2,pneumatisch,80766,34.0,262.2,0.07,6.45,3.1,4.77,5.8,0.012,1.7,2.4,10.0,5.9,0.55,sticking
CV-026,9,48,globe,2,pneumatisch,59424,128.0,283.5,0.32,6.32,3.18,4.98,5.0,0.01,2.4,2.4,8.91,6.0,0.23,sticking
CV-026,10,54,globe,2,pneumatisch,89964,151.0,297.0,0.0,6.87,3.57,5.61,4.8,0.011,3.9,2.0,10.74,6.2,0.52,sticking
CV-026,11,60,globe,2,pneumatisch,40740,134.0,277.6,-0.32,7.09,3.89,6.44,6.1,0.016,1.4,1.3,10.67,6.0,0.51,sticking
CV-026,12,66,globe,2,pneumatisch,117018,55.0,287.8,-0.92,6.64,3.87,6.82,4.4,0.013,3.7,3.1,10.41,5.9,0.42,sticking
CV-026,13,72,globe,2,pneumatisch,113904,100.0,309.8,-0.11,7.69,4.65,6.96,4.1,0.011,3.3,2.9,11.16,6.0,0.6,sticking
CV-026,14,78,globe,2,pneumatisch,147654,141.0,333.7,-0.26,7.65,5.21,7.26,5.1,0.011,5.2,1.6,10.64,6.1,0.39,sticking
CV-026,15,84,globe,2,pneumatisch,165480,126.0,346.0,0.31,7.92,5.62,8.44,4.8,0.012,3.1,2.2,11.6,5.9,0.35,sticking
CV-026,16,90,globe,2,pneumatisch,57240,149.0,362.5,-0.37,7.84,5.43,8.34,4.4,0.011,2.2,2.7,12.73,5.9,0.38,sticking
CV-026,17,96,globe,2,pneumatisch,107136,179.0,321.3,-0.32,8.27,5.8,9.27,4.2,0.012,4.4,1.9,12.23,6.0,0.42,sticking
CV-026,18,102,globe,2,pneumatisch,74358,156.0,354.2,0.35,7.91,6.16,9.26,4.6,0.013,3.3,1.1,12.11,6.1,0.49,sticking
CV-026,19,108,globe,2,pneumatisch,193860,198.0,355.9,0.26,8.29,5.86,9.46,5.7,0.014,3.5,1.7,12.84,5.9,0.32,sticking
CV-026,20,114,globe,2,pneumatisch,80712,41.0,308.9,-0.36,7.91,5.98,9.5,5.3,0.012,4.2,1.9,12.94,5.9,0.43,sticking
CV-027,1,0,ball,4,elektrisch,0,109.0,216.5,-0.18,1.58,0.77,1.4,0.0,0.013,3.4,2.3,2.5,6.0,0.48,sticking
CV-027,2,6,ball,4,elektrisch,3246,135.0,218.1,-0.46,2.62,1.46,1.78,0.0,0.015,2.1,1.7,4.65,6.1,0.37,sticking
CV-027,3,12,ball,4,elektrisch,22680,156.0,219.6,0.31,2.46,1.54,2.92,0.0,0.016,0.9,2.4,3.51,6.0,0.32,sticking
CV-027,4,18,ball,4,elektrisch,10188,35.0,212.5,-0.54,2.48,2.07,2.28,0.0,0.021,3.3,2.1,3.46,6.0,0.44,sticking
CV-027,5,24,ball,4,elektrisch,17016,45.0,268.2,-0.52,2.95,2.37,2.89,0.0,0.015,4.0,1.9,4.22,5.9,0.31,sticking
CV-027,6,30,ball,4,elektrisch,38550,87.0,282.8,0.03,2.82,2.41,3.75,0.0,0.013,4.9,1.2,3.85,6.1,0.56,sticking
CV-027,7,36,ball,4,elektrisch,52416,28.0,239.2,-0.03,2.25,2.7,4.09,0.0,0.011,1.5,1.4,3.43,5.9,0.53,sticking
CV-027,8,42,ball,4,elektrisch,24192,166.0,275.8,0.81,3.46,2.6,5.07,0.0,0.012,2.5,2.2,4.96,5.9,0.44,sticking
CV-027,9,48,ball,4,elektrisch,94416,137.0,273.3,0.28,2.75,3.5,5.49,0.0,0.021,2.6,2.5,4.27,6.0,0.33,sticking
CV-027,10,54,ball,4,elektrisch,40392,37.0,252.9,0.34,4.04,3.94,5.5,0.0,0.017,1.5,1.7,5.81,6.1,0.6,sticking
CV-027,11,60,ball,4,elektrisch,84900,169.0,305.8,-0.26,4.05,4.14,6.3,0.0,0.019,3.6,1.8,6.99,6.0,0.57,sticking
CV-027,12,66,ball,4,elektrisch,106854,90.0,321.7,1.09,4.24,4.41,6.51,0.0,0.017,2.8,2.0,5.98,5.9,0.41,sticking
CV-027,13,72,ball,4,elektrisch,142416,100.0,317.1,-0.57,4.07,4.47,7.44,0.0,0.012,4.8,2.1,6.22,6.0,0.22,sticking
CV-027,14,78,ball,4,elektrisch,152568,152.0,295.4,-0.49,5.08,4.89,7.15,0.0,0.017,1.6,2.6,8.01,6.1,0.51,sticking
CV-027,15,84,ball,4,elektrisch,139020,108.0,336.7,-0.15,4.45,4.63,8.09,0.0,0.012,2.4,2.0,6.78,6.2,0.51,sticking
CV-027,16,90,ball,4,elektrisch,130500,89.0,332.2,0.04,4.34,5.65,8.6,0.0,0.014,3.0,1.2,7.26,6.1,0.26,sticking
CV-027,17,96,ball,4,elektrisch,92064,120.0,339.3,-0.12,4.48,5.83,9.37,0.0,0.016,3.6,1.8,6.41,6.1,0.52,sticking
CV-027,18,102,ball,4,elektrisch,81906,81.0,374.9,0.27,5.16,6.17,9.32,0.0,0.011,3.6,2.3,7.25,6.1,0.22,sticking
CV-027,19,108,ball,4,elektrisch,90828,197.0,344.6,-0.43,4.93,5.92,9.54,0.0,0.011,2.6,1.9,6.91,6.0,0.3,sticking
CV-027,20,114,ball,4,elektrisch,210102,188.0,323.9,-0.09,5.27,5.85,9.38,0.0,0.013,3.6,3.0,8.56,5.9,0.23,sticking
CV-028,1,0,butterfly,2,pneumatisch,0,181.0,213.7,0.46,2.95,0.9,1.18,5.0,0.012,2.3,1.5,4.62,6.1,0.36,sticking
CV-028,2,6,butterfly,2,pneumatisch,8754,138.0,220.9,0.58,3.12,1.15,2.37,5.4,0.02,2.1,2.3,4.9,6.1,0.38,sticking
CV-028,3,12,butterfly,2,pneumatisch,12276,93.0,182.2,-0.54,3.15,1.59,2.5,5.1,0.011,3.3,2.4,3.84,6.1,0.41,sticking
CV-028,4,18,butterfly,2,pneumatisch,31050,179.0,247.3,-0.48,3.14,1.9,3.48,4.8,0.015,1.3,2.5,5.05,6.0,0.3,sticking
CV-028,5,24,butterfly,2,pneumatisch,12240,73.0,231.6,0.11,3.67,2.02,3.67,3.9,0.028,1.4,2.4,5.68,6.1,0.5,sticking
CV-028,6,30,butterfly,2,pneumatisch,39510,168.0,222.8,-0.38,3.94,2.61,3.97,4.8,0.011,1.4,1.8,5.87,5.9,0.57,sticking
CV-028,7,36,butterfly,2,pneumatisch,28008,194.0,210.6,0.81,4.27,2.84,4.07,4.7,0.014,1.6,2.0,5.71,6.0,0.44,sticking
CV-028,8,42,butterfly,2,pneumatisch,44226,20.0,283.5,0.09,4.02,3.0,4.33,4.6,0.014,2.9,1.9,6.74,6.0,0.22,sticking
CV-028,9,48,butterfly,2,pneumatisch,41328,21.0,292.4,0.13,4.82,3.48,5.61,4.7,0.01,2.4,1.5,7.42,6.2,0.23,sticking
CV-028,10,54,butterfly,2,pneumatisch,99306,104.0,291.9,-0.72,4.18,3.93,5.87,5.8,0.017,2.6,1.8,5.49,5.9,0.57,sticking
CV-028,11,60,butterfly,2,pneumatisch,116820,189.0,273.3,-0.21,4.76,3.77,6.75,3.9,0.012,3.8,2.1,7.5,5.9,0.53,sticking
CV-028,12,66,butterfly,2,pneumatisch,76626,58.0,315.0,0.45,4.74,4.37,6.91,4.1,0.017,0.9,1.5,7.33,6.1,0.52,sticking
CV-028,13,72,butterfly,2,pneumatisch,91296,189.0,298.0,0.28,5.22,4.51,7.1,5.3,0.012,2.8,2.2,7.98,5.8,0.42,sticking
CV-028,14,78,butterfly,2,pneumatisch,63960,156.0,304.5,-0.28,5.76,5.07,8.19,5.1,0.016,5.1,2.2,8.32,6.0,0.56,sticking
CV-028,15,84,butterfly,2,pneumatisch,86604,157.0,328.0,0.08,5.32,5.14,8.16,5.0,0.015,3.8,2.0,8.01,6.1,0.59,sticking
CV-028,16,90,butterfly,2,pneumatisch,174240,21.0,376.0,1.0,5.6,5.32,8.57,5.3,0.015,4.2,2.0,8.29,6.2,0.43,sticking
CV-028,17,96,butterfly,2,pneumatisch,121248,59.0,341.1,-0.08,6.41,6.25,9.26,5.1,0.012,1.8,1.7,9.17,6.0,0.54,sticking
CV-028,18,102,butterfly,2,pneumatisch,88536,104.0,355.3,-0.46,6.27,5.89,9.54,5.0,0.013,3.7,1.3,9.11,6.1,0.31,sticking
CV-028,19,108,butterfly,2,pneumatisch,91692,83.0,334.5,0.52,5.76,5.97,9.23,3.9,0.014,4.2,2.1,9.57,6.0,0.4,sticking
CV-028,20,114,butterfly,2,pneumatisch,141474,88.0,336.6,0.03,6.31,6.22,9.54,4.2,0.012,1.6,2.5,9.79,6.1,0.23,sticking
CV-029,1,0,butterfly,8,pneumatisch,0,185.0,181.8,-0.13,2.62,0.74,1.65,4.3,0.012,3.1,2.9,3.83,5.9,0.3,gezond
CV-029,2,6,butterfly,8,pneumatisch,9708,87.0,196.2,-0.17,3.43,0.93,1.21,4.4,0.012,3.8,2.8,5.79,5.9,0.23,gezond
CV-029,3,12,butterfly,8,pneumatisch,9552,72.0,235.0,0.5,2.98,1.25,1.85,4.3,0.019,3.4,2.3,3.78,6.0,0.24,gezond
CV-029,4,18,butterfly,8,pneumatisch,24696,193.0,191.1,0.58,2.89,0.9,2.12,4.8,0.016,4.7,3.1,3.92,6.2,0.6,gezond
CV-029,5,24,butterfly,8,pneumatisch,23760,134.0,180.1,0.59,2.49,1.14,1.07,4.8,0.012,4.2,1.3,3.77,6.0,0.32,gezond
CV-029,6,30,butterfly,8,pneumatisch,49680,157.0,202.6,1.0,2.89,1.29,1.99,4.5,0.015,2.6,2.3,3.96,6.1,0.54,gezond
CV-029,7,36,butterfly,8,pneumatisch,57888,161.0,214.9,0.16,2.97,0.83,1.81,5.1,0.017,3.0,1.7,4.32,6.0,0.41,gezond
CV-029,8,42,butterfly,8,pneumatisch,69636,84.0,208.2,-0.08,3.29,0.78,1.3,4.3,0.012,3.7,2.2,5.31,5.9,0.59,gezond
CV-029,9,48,butterfly,8,pneumatisch,77712,92.0,221.2,-0.22,2.77,0.96,1.45,4.6,0.011,4.0,2.0,5.03,6.0,0.21,gezond
CV-029,10,54,butterfly,8,pneumatisch,57078,112.0,205.4,0.75,2.91,1.13,2.06,5.1,0.015,1.4,2.5,4.11,6.0,0.23,gezond
CV-029,11,60,butterfly,8,pneumatisch,95040,85.0,173.3,0.43,2.82,0.82,1.49,5.0,0.011,2.3,2.4,4.67,6.0,0.49,gezond
CV-029,12,66,butterfly,8,pneumatisch,86460,85.0,177.3,-0.78,2.99,0.69,1.35,4.4,0.01,3.9,2.1,5.05,5.8,0.34,gezond
CV-029,13,72,butterfly,8,pneumatisch,95904,29.0,181.4,0.85,3.24,0.97,1.92,4.9,0.012,5.8,2.6,4.98,5.9,0.58,gezond
CV-029,14,78,butterfly,8,pneumatisch,45786,122.0,198.0,-1.19,3.21,0.56,1.23,4.8,0.011,0.5,1.5,5.0,6.0,0.49,gezond
CV-029,15,84,butterfly,8,pneumatisch,53256,66.0,232.4,-0.02,2.82,0.78,1.29,4.7,0.012,2.4,0.7,4.55,6.0,0.33,gezond
CV-029,16,90,butterfly,8,pneumatisch,104760,22.0,169.1,-0.01,2.45,0.75,1.84,5.9,0.015,3.5,2.8,3.62,6.1,0.56,gezond
CV-029,17,96,butterfly,8,pneumatisch,139968,73.0,189.4,-0.15,3.37,0.82,1.52,4.6,0.018,3.0,1.6,4.93,5.9,0.54,gezond
CV-029,18,102,butterfly,8,pneumatisch,55284,131.0,212.0,-0.24,3.06,1.07,1.45,4.6,0.012,2.4,2.2,4.52,6.0,0.53,gezond
CV-029,19,108,butterfly,8,pneumatisch,100980,187.0,193.4,0.01,3.05,1.05,1.62,4.4,0.014,2.4,1.7,4.81,6.0,0.44,gezond
CV-029,20,114,butterfly,8,pneumatisch,80940,69.0,178.7,-0.33,2.57,1.22,1.23,5.2,0.01,3.7,1.8,3.86,6.0,0.6,gezond
CV-030,1,0,ball,4,elektrisch,0,126.0,203.7,0.53,1.83,1.15,0.76,0.0,0.016,2.0,2.3,3.75,6.1,0.54,pakkinglek
CV-030,2,6,ball,4,elektrisch,4242,178.0,193.5,-0.46,2.14,0.93,1.23,0.0,0.014,3.1,2.6,2.85,6.0,0.32,pakkinglek
CV-030,3,12,ball,4,elektrisch,18204,137.0,186.5,0.58,1.67,0.63,1.56,0.0,0.012,2.6,2.3,2.49,5.9,0.3,pakkinglek
CV-030,4,18,ball,4,elektrisch,24912,136.0,201.7,-0.68,2.17,0.99,1.32,0.0,0.01,5.2,1.9,3.34,6.0,0.25,pakkinglek
CV-030,5,24,ball,4,elektrisch,17880,193.0,156.1,-0.69,1.67,1.06,1.57,0.0,0.017,1.9,1.7,2.96,6.0,0.3,pakkinglek
CV-030,6,30,ball,4,elektrisch,25470,39.0,169.1,-0.01,2.01,0.83,1.66,0.0,0.011,3.8,3.0,2.54,5.9,0.28,pakkinglek
CV-030,7,36,ball,4,elektrisch,59724,137.0,176.1,-0.59,2.19,1.09,1.41,0.0,0.011,3.1,1.6,3.9,5.9,0.35,pakkinglek
CV-030,8,42,ball,4,elektrisch,64302,134.0,166.7,0.68,2.08,0.68,1.5,0.0,0.01,5.4,2.0,3.24,5.9,0.4,pakkinglek
CV-030,9,48,ball,4,elektrisch,29376,157.0,165.8,-0.74,2.05,0.81,1.8,0.0,0.034,2.0,2.1,3.4,5.8,0.45,pakkinglek
CV-030,10,54,ball,4,elektrisch,78516,110.0,191.2,0.67,2.23,1.21,1.36,0.0,0.025,4.2,1.6,1.94,5.9,0.6,pakkinglek
CV-030,11,60,ball,4,elektrisch,96240,159.0,170.7,-0.08,2.26,0.86,1.03,0.0,0.013,2.6,2.0,3.68,5.9,0.31,pakkinglek
CV-030,12,66,ball,4,elektrisch,74910,36.0,191.4,-0.5,1.93,0.97,1.61,0.0,0.011,1.8,1.3,2.97,6.2,0.4,pakkinglek
CV-030,13,72,ball,4,elektrisch,106128,152.0,148.6,0.26,1.93,0.92,1.45,0.0,0.012,2.5,1.5,3.46,5.8,0.57,pakkinglek
CV-030,14,78,ball,4,elektrisch,116142,70.0,188.3,-0.48,2.14,0.92,1.56,0.0,0.013,3.0,2.7,3.75,6.0,0.57,pakkinglek
CV-030,15,84,ball,4,elektrisch,93744,46.0,163.1,0.45,2.14,1.19,1.53,0.0,0.012,1.7,2.9,2.58,5.9,0.45,pakkinglek
CV-030,16,90,ball,4,elektrisch,177930,49.0,134.0,-0.29,2.12,1.03,1.18,0.0,0.029,3.2,2.5,2.95,6.1,0.42,pakkinglek
CV-030,17,96,ball,4,elektrisch,115296,176.0,159.6,0.84,2.13,1.05,1.52,0.0,0.017,3.4,1.9,3.19,6.0,0.51,pakkinglek
CV-030,18,102,ball,4,elektrisch,157692,77.0,143.9,0.12,1.99,0.86,1.69,0.0,0.023,3.7,1.7,3.72,6.2,0.32,pakkinglek
CV-030,19,108,ball,4,elektrisch,70092,55.0,164.7,-0.7,2.21,1.09,1.58,0.0,0.013,3.8,1.6,3.4,6.1,0.57,pakkinglek
CV-030,20,114,ball,4,elektrisch,66804,190.0,166.2,0.56,1.92,0.88,1.18,0.0,0.01,2.9,2.7,3.12,5.9,0.57,pakkinglek
CV-031,1,0,butterfly,2,pneumatisch,0,138.0,188.4,-0.38,2.6,1.19,1.25,5.2,0.014,1.9,2.3,3.0,6.0,0.2,positioner_drift
CV-031,2,6,butterfly,2,pneumatisch,7080,98.0,181.1,0.13,2.56,0.83,1.55,5.2,0.013,3.2,1.5,4.42,6.1,0.56,positioner_drift
CV-031,3,12,butterfly,2,pneumatisch,9900,104.0,230.6,0.13,3.46,1.3,1.71,4.8,0.02,3.9,1.6,6.09,6.0,0.26,positioner_drift
CV-031,4,18,butterfly,2,pneumatisch,26172,138.0,163.4,0.68,2.97,1.1,1.59,4.3,0.011,2.2,3.4,5.36,5.9,0.47,positioner_drift
CV-031,5,24,butterfly,2,pneumatisch,39792,61.0,204.9,0.67,3.1,1.88,2.04,5.1,0.01,3.1,1.3,4.26,6.0,0.52,positioner_drift
CV-031,6,30,butterfly,2,pneumatisch,27420,103.0,170.3,0.68,3.09,1.39,1.57,4.5,0.028,3.2,1.4,4.97,6.0,0.5,positioner_drift
CV-031,7,36,butterfly,2,pneumatisch,21204,179.0,222.9,0.87,2.97,1.67,1.2,4.7,0.023,3.5,3.1,4.2,6.1,0.57,positioner_drift
CV-031,8,42,butterfly,2,pneumatisch,54264,148.0,183.2,0.87,2.99,1.92,1.43,5.7,0.011,2.2,1.5,5.14,5.9,0.6,positioner_drift
CV-031,9,48,butterfly,2,pneumatisch,27456,127.0,187.2,1.74,2.35,2.28,1.55,4.4,0.019,3.3,1.7,2.95,6.2,0.39,positioner_drift
CV-031,10,54,butterfly,2,pneumatisch,99468,84.0,219.8,1.84,2.74,2.1,0.77,5.0,0.014,3.5,3.1,3.8,6.0,0.54,positioner_drift
CV-031,11,60,butterfly,2,pneumatisch,112200,111.0,169.2,0.9,2.8,2.12,1.45,4.9,0.013,0.6,1.8,4.45,5.9,0.53,positioner_drift
CV-031,12,66,butterfly,2,pneumatisch,48708,127.0,207.3,1.5,2.65,2.4,1.02,5.2,0.013,3.7,2.5,4.25,6.1,0.32,positioner_drift
CV-031,13,72,butterfly,2,pneumatisch,141840,129.0,195.4,1.78,3.32,2.26,1.45,4.4,0.018,1.9,1.6,4.28,6.1,0.26,positioner_drift
CV-031,14,78,butterfly,2,pneumatisch,130806,178.0,230.0,2.52,3.74,2.51,1.62,4.6,0.01,3.3,1.2,4.73,6.1,0.23,positioner_drift
CV-031,15,84,butterfly,2,pneumatisch,119280,169.0,192.8,2.48,2.81,2.61,1.32,5.4,0.026,2.0,1.2,4.4,6.0,0.46,positioner_drift
CV-031,16,90,butterfly,2,pneumatisch,113130,187.0,168.0,2.25,2.63,2.3,1.75,5.7,0.027,2.4,3.3,4.54,6.2,0.58,positioner_drift
CV-031,17,96,butterfly,2,pneumatisch,149376,112.0,186.4,3.56,1.91,3.19,1.63,4.8,0.029,4.5,2.2,2.27,6.1,0.29,positioner_drift
CV-031,18,102,butterfly,2,pneumatisch,55386,77.0,175.5,2.95,2.84,3.18,1.07,5.0,0.015,3.9,2.3,4.13,6.0,0.45,positioner_drift
CV-031,19,108,butterfly,2,pneumatisch,196992,39.0,240.4,3.64,2.77,3.07,1.37,5.8,0.011,3.2,1.7,4.73,6.0,0.32,positioner_drift
CV-031,20,114,butterfly,2,pneumatisch,224922,93.0,189.8,3.03,2.8,3.0,1.82,5.9,0.019,3.6,1.2,3.61,6.1,0.44,positioner_drift
CV-032,1,0,globe,4,pneumatisch,0,191.0,184.1,-0.74,5.5,0.68,1.74,5.1,0.017,4.1,1.4,7.89,5.9,0.44,gezond
CV-032,2,6,globe,4,pneumatisch,11520,194.0,186.9,0.15,4.99,0.93,2.01,4.3,0.025,3.3,1.8,7.05,5.9,0.38,gezond
CV-032,3,12,globe,4,pneumatisch,14880,197.0,181.3,0.77,4.99,0.98,1.34,5.1,0.024,3.2,1.8,8.22,6.1,0.24,gezond
CV-032,4,18,globe,4,pneumatisch,13176,186.0,171.3,-0.02,5.2,1.14,1.05,5.8,0.011,3.0,2.2,7.29,6.0,0.41,gezond
CV-032,5,24,globe,4,pneumatisch,35520,188.0,217.3,-0.5,5.37,1.21,1.53,4.7,0.026,4.2,2.3,7.93,6.1,0.5,gezond
CV-032,6,30,globe,4,pneumatisch,51120,66.0,186.7,0.05,5.26,1.26,1.6,6.2,0.016,1.1,1.4,7.22,6.0,0.3,gezond
CV-032,7,36,globe,4,pneumatisch,38088,53.0,187.5,0.69,4.53,1.35,1.7,5.5,0.017,-0.0,1.5,6.8,5.7,0.51,gezond
CV-032,8,42,globe,4,pneumatisch,52248,136.0,212.5,0.14,5.27,0.83,1.13,4.8,0.013,3.5,1.6,7.65,5.9,0.57,gezond
CV-032,9,48,globe,4,pneumatisch,45840,24.0,160.4,0.85,4.53,0.99,1.81,4.7,0.012,1.9,2.1,4.9,6.0,0.31,gezond
CV-032,10,54,globe,4,pneumatisch,75978,136.0,228.9,-0.04,5.09,0.77,1.72,6.3,0.011,4.3,2.4,7.44,6.0,0.39,gezond
CV-032,11,60,globe,4,pneumatisch,34920,49.0,197.0,-0.48,5.34,1.25,1.61,5.2,0.015,3.9,2.2,8.04,6.1,0.33,gezond
CV-032,12,66,globe,4,pneumatisch,33132,91.0,216.8,0.47,4.98,1.33,1.66,5.7,0.017,1.9,1.5,6.54,6.0,0.35,gezond
CV-032,13,72,globe,4,pneumatisch,110520,114.0,229.7,-0.54,5.57,0.83,2.02,4.7,0.012,3.9,1.3,9.03,5.9,0.24,gezond
CV-032,14,78,globe,4,pneumatisch,119340,23.0,250.2,-0.0,4.94,1.3,1.47,4.9,0.012,1.8,0.8,8.33,5.9,0.23,gezond
CV-032,15,84,globe,4,pneumatisch,101640,123.0,191.1,0.08,4.86,1.27,1.36,5.2,0.012,3.7,1.5,6.3,5.9,0.53,gezond
CV-032,16,90,globe,4,pneumatisch,128520,177.0,232.9,1.33,5.15,1.26,1.43,5.2,0.015,2.3,1.6,8.93,6.0,0.29,gezond
CV-032,17,96,globe,4,pneumatisch,76800,170.0,222.0,0.28,5.66,1.14,1.46,4.8,0.017,3.1,2.0,8.92,6.0,0.54,gezond
CV-032,18,102,globe,4,pneumatisch,196962,171.0,200.6,0.98,5.29,1.29,1.07,5.1,0.015,3.0,1.4,8.44,6.1,0.48,gezond
CV-032,19,108,globe,4,pneumatisch,128520,67.0,171.6,-0.03,5.35,1.01,1.59,6.2,0.018,3.3,2.2,7.44,5.8,0.51,gezond
CV-032,20,114,globe,4,pneumatisch,224580,151.0,221.9,0.52,4.83,1.21,1.11,5.4,0.012,1.2,2.0,7.4,5.9,0.5,gezond
CV-033,1,0,globe,6,elektrisch,0,120.0,198.4,0.02,4.98,0.61,1.33,0.0,0.012,2.4,2.1,7.34,6.0,0.25,positioner_drift
CV-033,2,6,globe,6,elektrisch,8928,180.0,195.5,1.03,4.66,0.76,1.76,0.0,0.012,4.0,2.3,7.19,6.2,0.23,positioner_drift
CV-033,3,12,globe,6,elektrisch,6312,200.0,168.1,0.12,4.74,1.38,1.3,0.0,0.016,1.8,1.8,7.8,5.9,0.6,positioner_drift
CV-033,4,18,globe,6,elektrisch,33102,175.0,214.3,0.67,5.24,1.49,1.58,0.0,0.023,3.4,1.0,7.86,6.0,0.48,positioner_drift
CV-033,5,24,globe,6,elektrisch,12936,169.0,203.8,0.17,5.02,1.57,1.44,0.0,0.013,2.0,2.2,7.88,6.0,0.38,positioner_drift
CV-033,6,30,globe,6,elektrisch,36510,38.0,204.6,0.53,5.15,1.56,1.45,0.0,0.032,2.7,2.1,7.4,6.0,0.24,positioner_drift
CV-033,7,36,globe,6,elektrisch,39672,124.0,176.3,0.74,5.55,1.64,1.67,0.0,0.015,2.6,2.3,7.7,6.2,0.45,positioner_drift
CV-033,8,42,globe,6,elektrisch,80640,114.0,164.7,1.32,4.85,2.0,1.71,0.0,0.015,1.6,2.1,7.24,6.1,0.52,positioner_drift
CV-033,9,48,globe,6,elektrisch,41424,106.0,216.6,1.13,5.22,1.83,1.5,0.0,0.016,4.5,2.6,8.18,6.0,0.37,positioner_drift
CV-033,10,54,globe,6,elektrisch,36882,181.0,193.4,1.72,5.79,2.22,1.42,0.0,0.014,2.3,2.1,8.21,6.1,0.52,positioner_drift
